"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"4049","ENSG00000226979","LTA","LTA",57.77,31572054,31574324,"protein_coding","6",2271,21
"4054","ENSG00000168056","LTBP3","LTBP3",60.23,65538556,65558930,"protein_coding","11",20375,26
"4055","ENSG00000111321","LTBR","LTBR",53.53,6375045,6391571,"protein_coding","12",16527,10
"4056","ENSG00000213316","LTC4S","LTC4S",64.67,179793852,179797712,"protein_coding","5",3861,8
"4056","ENSG00000283887","LTC4S","LTC4S",67.09,559557,562224,"protein_coding","HG30_PATCH",2668,8
"4066","ENSG00000104903","LYL1","LYL1",62.08,13099028,13103188,"protein_coding","19",4161,4
"4067","ENSG00000254087","LYN","LYN",43.21,55879797,56014169,"protein_coding","8",134373,15
"406883","ENSG00000283990","MIRLET7A3","MIRLET7A3",45.95,46112749,46112822,"miRNA","22",74,1
"406889","ENSG00000208012","MIRLET7F2","MIRLET7F2",42.17,53557192,53557274,"miRNA","X",83,1
"406894","ENSG00000199065","MIR101-2","MIR101-2",40.51,4850297,4850375,"miRNA","9",79,1
"406900","ENSG00000208036","MIR106B","MIR106B",60.98,100093993,100094074,"miRNA","7",82,1
"406913","ENSG00000199161","MIR126","MIR126",52.94,136670602,136670686,"miRNA","9",85,1
"406940","ENSG00000199085","MIR148A","MIR148A",45.59,25949919,25949986,"miRNA","7",68,1
"406948","ENSG00000283785","MIR15A","MIR15A",42.17,50049119,50049201,"miRNA","13",83,1
"406974","ENSG00000284443","MIR197","MIR197",62.67,109598893,109598967,"miRNA","1",75,1
"406991","ENSG00000284190","MIR21","MIR21",48.61,59841266,59841337,"miRNA","17",72,1
"407008","ENSG00000284567","MIR223","MIR223",53.64,66018870,66018979,"miRNA","X",110,1
"407009","ENSG00000284363","MIR224","MIR224",44.44,151958578,151958658,"miRNA","X",81,1
"407014","ENSG00000207547","MIR25","MIR25",63.1,100093560,100093643,"miRNA","7",84,1
"407017","ENSG00000199121","MIR26B","MIR26B",55.84,218402646,218402722,"miRNA","2",77,1
"407025","ENSG00000284203","MIR29B2","MIR29B2",39.51,207802443,207802523,"miRNA","1",81,1
"407039","ENSG00000207932","MIR33A","MIR33A",47.83,41900944,41901012,"miRNA","22",69,1
"407043","ENSG00000284179","MIR7-1","MIR7-1",41.82,83969748,83969857,"miRNA","9",110,1
"407048","ENSG00000283705","MIR92A1","MIR92A1",48.72,91351314,91351391,"miRNA","13",78,1
"407056","ENSG00000207550","MIR99B","MIR99B",67.14,51692612,51692681,"miRNA","19",70,1
"4074","ENSG00000003056","M6PR","M6PR",42.72,8940358,8951856,"protein_coding","12",11499,7
"4076","ENSG00000135387","CAPRIN1","CAPRIN1",40.11,34051649,34103835,"protein_coding","11",52187,25
"4077","ENSG00000188554","NBR1","NBR1",44.2,43170317,43211690,"protein_coding","17",41374,22
"408","ENSG00000137486","ARRB1","ARRB1",52.15,75260122,75352293,"protein_coding","11",92172,19
"4084","ENSG00000059728","MXD1","MXD1",40.74,69897688,69942945,"protein_coding","2",45258,9
"4085","ENSG00000164109","MAD2L1","MAD2L1",38.24,120055623,120067192,"protein_coding","4",11570,5
"4087","ENSG00000175387","SMAD2","SMAD2",37.64,47808957,47931569,"protein_coding","18",122613,17
"4088","ENSG00000166949","SMAD3","SMAD3",48.33,67063763,67195173,"protein_coding","15",131411,19
"4090","ENSG00000113658","SMAD5","SMAD5",37.18,136132828,136188747,"protein_coding","5",55920,11
"4091","ENSG00000137834","SMAD6","SMAD6",51,66701224,66782860,"protein_coding","15",81637,5
"4097","ENSG00000197063","MAFG","MAFG",60.27,81918270,81927769,"protein_coding","17",9500,7
"410","ENSG00000100299","ARSA","ARSA",61.21,50622754,50628177,"protein_coding","22",5424,6
"4100","ENSG00000198681","MAGEA1","MAGEA1",55.93,153179284,153183880,"protein_coding","X",4597,3
"4102","ENSG00000292186","MAGEA3","MAGEA3",55.9,381298,384871,"protein_coding","HSCHRX_1_CTG14",3574,6
"4102","ENSG00000221867","MAGEA3","MAGEA3",55.91,152698767,152702347,"protein_coding","X",3581,6
"4102","ENSG00000292195","MAGEA3","MAGEA6",55.74,313891,317471,"protein_coding","HSCHRX_1_CTG14",3581,6
"4102","ENSG00000197172","MAGEA3","MAGEA6",55.68,152766136,152769716,"protein_coding","X",3581,6
"4111","ENSG00000213401","MAGEA12","MAGEA12",55.14,152733757,152737679,"protein_coding","X",3923,8
"4111","ENSG00000292189","MAGEA12","MAGEA12",55.14,345939,349852,"protein_coding","HSCHRX_1_CTG14",3914,8
"4112","ENSG00000214107","MAGEB1","MAGEB1",47.46,30243715,30252041,"protein_coding","X",8327,5
"4113","ENSG00000099399","MAGEB2","MAGEB2",49.14,30215552,30220089,"protein_coding","X",4538,2
"4116","ENSG00000162385","MAGOH","MAGOH",41.44,53226638,53238626,"protein_coding","1",11989,5
"4121","ENSG00000111885","MAN1A1","MAN1A1",37.6,119177116,119349798,"protein_coding","6",172683,13
"4122","ENSG00000196547","MAN2A2","MAN2A2",55.3,90902218,90922585,"protein_coding","15",20368,23
"4123","ENSG00000140400","MAN2C1","MAN2C1",57.25,75355207,75368656,"protein_coding","15",13450,14
"4124","ENSG00000112893","MAN2A1","MAN2A1",36.58,109689367,109869625,"protein_coding","5",180259,24
"4125","ENSG00000104774","MAN2B1","MAN2B1",53.77,12643831,12666762,"protein_coding","19",22932,27
"4126","ENSG00000109323","MANBA","MANBA",39.25,102630770,102761000,"protein_coding","4",130231,27
"4130","ENSG00000166963","MAP1A","MAP1A",52.58,43510946,43531620,"protein_coding","15",20675,8
"4131","ENSG00000131711","MAP1B","MAP1B",42.29,72107234,72209565,"protein_coding","5",102332,11
"4133","ENSG00000078018","MAP2","MAP2",35.9,209423988,209734235,"protein_coding","2",310248,25
"4134","ENSG00000047849","MAP4","MAP4",43.44,47850678,48089299,"protein_coding","3",238622,26
"4141","ENSG00000166986","MARS1","MARS1",49.29,57475445,57517702,"protein_coding","12",42258,19
"414152","ENSG00000214688","C10orf105","C10orf105",55.38,71711701,71737838,"protein_coding","10",26138,3
"4144","ENSG00000168906","MAT2A","MAT2A",44.48,85539163,85545281,"protein_coding","2",6119,7
"4145","ENSG00000007264","MATK","MATK",54.39,3777969,3802129,"protein_coding","19",24161,22
"4147","ENSG00000132561","MATN2","MATN2",44.73,97868840,98037356,"protein_coding","8",168517,22
"414777","ENSG00000228894","HCG18","HCG18",42.66,1770488,1806827,"lncRNA","HSCHR6_MHC_COX_CTG1",36340,36
"414777","ENSG00000231074","HCG18","HCG18",41.51,30223522,30327401,"lncRNA","6",103880,36
"414777","ENSG00000235727","HCG18","HCG18",42.62,1620298,1656640,"lncRNA","HSCHR6_MHC_APD_CTG1",36343,36
"414777","ENSG00000224619","HCG18","HCG18",42.67,1589264,1625604,"lncRNA","HSCHR6_MHC_SSTO_CTG1",36341,36
"414777","ENSG00000224705","HCG18","HCG18",42.66,1546655,1582990,"lncRNA","HSCHR6_MHC_DBB_CTG1",36336,36
"414777","ENSG00000234893","HCG18","HCG18",42.66,1545887,1582225,"lncRNA","HSCHR6_MHC_QBL_CTG1",36339,36
"414777","ENSG00000230660","HCG18","HCG18",42.64,1601038,1637375,"lncRNA","HSCHR6_MHC_MANN_CTG1",36338,36
"4149","ENSG00000125952","MAX","MAX",44.68,65005398,65102695,"protein_coding","14",97298,9
"4152","ENSG00000141644","MBD1","MBD1",49.27,50266743,50281846,"protein_coding","18",15104,17
"4154","ENSG00000152601","MBNL1","MBNL1",35.7,152243504,152466146,"protein_coding","3",222643,19
"4157","ENSG00000258839","MC1R","MC1R",58.16,89912119,89920977,"protein_coding","16",8859,1
"4162","ENSG00000076706","MCAM","MCAM",58.94,119307972,119321521,"protein_coding","11",13550,20
"4171","ENSG00000073111","MCM2","MCM2",50.74,127598223,127622442,"protein_coding","3",24220,17
"4172","ENSG00000112118","MCM3","MCM3",43.17,52264009,52284881,"protein_coding","6",20873,18
"4173","ENSG00000104738","MCM4","MCM4",45.61,47960185,47979181,"protein_coding","8",18997,14
"4174","ENSG00000100297","MCM5","MCM5",52.56,35400076,35452656,"protein_coding","22",52581,20
"4175","ENSG00000076003","MCM6","MCM6",40.34,135839626,135876484,"protein_coding","2",36859,17
"4176","ENSG00000166508","MCM7","MCM7",53.83,100092233,100101940,"protein_coding","7",9708,14
"4179","ENSG00000117335","CD46","CD46",38.24,207752037,207795516,"protein_coding","1",43480,9
"4189","ENSG00000128590","DNAJB9","DNAJB9",37.57,108569780,108574850,"protein_coding","7",5071,3
"4190","ENSG00000014641","MDH1","MDH1",38.12,63588557,63607273,"protein_coding","2",18717,13
"4191","ENSG00000146701","MDH2","MDH2",50.94,76048037,76067508,"protein_coding","7",19472,10
"4192","ENSG00000110492","MDK","MDK",66.25,46380748,46383837,"protein_coding","11",3090,5
"4193","ENSG00000135679","MDM2","MDM2",39.08,68808141,68845544,"protein_coding","12",37404,17
"4194","ENSG00000198625","MDM4","MDM4",42.52,204516369,204558120,"protein_coding","1",41752,13
"4199","ENSG00000065833","ME1","ME1",36.95,83210389,83431370,"protein_coding","6",220982,14
"4201","ENSG00000124733","MEA1","MEA1",54.79,43011143,43016868,"protein_coding","6",5726,6
"4204","ENSG00000169057","MECP2","MECP2",46.41,154021573,154137103,"protein_coding","X",115531,18
"4205","ENSG00000068305","MEF2A","MEF2A",36.87,99565372,99716488,"protein_coding","15",151117,17
"4208","ENSG00000081189","MEF2C","MEF2C",36.05,88717117,88904257,"protein_coding","5",187141,36
"4209","ENSG00000116604","MEF2D","MEF2D",54.48,156463727,156501266,"protein_coding","1",37540,30
"4209","ENSG00000291761","MEF2D","MEF2D",54.21,22284,59336,"protein_coding","HG2515_PATCH",37053,30
"421","ENSG00000099889","ARVCF","ARVCF",58.05,19969866,20016862,"protein_coding","22",46997,22
"4212","ENSG00000134138","MEIS2","MEIS2",38.39,36889204,37102646,"protein_coding","15",213443,31
"4214","ENSG00000095015","MAP3K1","MAP3K1",38.16,56815381,56896152,"protein_coding","5",80772,19
"4215","ENSG00000198909","MAP3K3","MAP3K3",45.22,63622379,63696310,"protein_coding","17",73932,19
"4216","ENSG00000085511","MAP3K4","MAP3K4",38.9,160991344,161117385,"protein_coding","6",126042,30
"4217","ENSG00000197442","MAP3K5","MAP3K5",39.97,136557030,136793103,"protein_coding","6",236074,32
"4221","ENSG00000133895","MEN1","MEN1",57.79,64803500,64811294,"protein_coding","11",7795,7
"4236","ENSG00000140259","MFAP1","MFAP1",44.09,43801385,43824741,"protein_coding","15",23357,9
"4238","ENSG00000037749","MFAP3","MFAP3",43.54,154038955,154220478,"protein_coding","5",181524,9
"4240","ENSG00000140545","MFGE8","MFGE8",55.75,88898683,88913579,"protein_coding","15",14897,11
"4241","ENSG00000163975","MELTF","MELTF",54.04,196980590,197029874,"protein_coding","3",49285,23
"4245","ENSG00000131446","MGAT1","MGAT1",50.9,180784780,180815652,"protein_coding","5",30873,11
"4247","ENSG00000168282","MGAT2","MGAT2",41.91,49620799,49633312,"protein_coding","14",12514,1
"4249","ENSG00000152127","MGAT5","MGAT5",42.88,134119892,134454621,"protein_coding","2",334730,18
"4258","ENSG00000085871","MGST2","MGST2",43.36,139665768,139754842,"protein_coding","4",89075,9
"427","ENSG00000104763","ASAH1","ASAH1",40.73,18055992,18084998,"protein_coding","8",29007,13
"4281","ENSG00000101871","MID1","MID1",39.29,10445310,10833730,"protein_coding","X",388421,19
"4282","ENSG00000240972","MIF","MIF",69.98,23894372,23895227,"protein_coding","22",856,4
"4282","ENSG00000276701","MIF","MIF",69.2,130366,131589,"protein_coding","HSCHR22_1_CTG7",1224,4
"4286","ENSG00000187098","MITF","MITF",38.61,69738536,69968336,"protein_coding","3",229801,24
"4288","ENSG00000148773","MKI67","MKI67",43.57,128096659,128126458,"protein_coding","10",29800,15
"4289","ENSG00000128585","MKLN1","MKLN1",39.28,131110096,131496632,"protein_coding","7",386537,23
"4292","ENSG00000076242","MLH1","MLH1",42.06,36992834,37051505,"protein_coding","3",58672,23
"4294","ENSG00000130758","MAP3K10","MAP3K10",53.39,40191412,40215579,"protein_coding","19",24168,9
"4296","ENSG00000173327","MAP3K11","MAP3K11",56.93,65597149,65615382,"protein_coding","11",18234,10
"4297","ENSG00000118058","KMT2A","KMT2A",41.26,118436456,118526832,"protein_coding","11",90377,33
"4298","ENSG00000130382","MLLT1","MLLT1",55.59,6210377,6280029,"protein_coding","19",69653,13
"4299","ENSG00000172493","AFF1","AFF1",41.24,86934203,87141073,"protein_coding","4",206871,25
"43","ENSG00000087085","ACHE","ACHE",64.67,100889993,100897022,"protein_coding","7",7030,7
"4301","ENSG00000130396","AFDN","AFDN",38.82,167826859,167972023,"protein_coding","6",145165,37
"4302","ENSG00000275023","MLLT6","MLLT6",56.5,38705244,38729799,"protein_coding","17",24556,42
"4302","ENSG00000275851","MLLT6","MLLT6",56.24,2740861,2765122,"protein_coding","HSCHR17_7_CTG4",24262,42
"4303","ENSG00000184481","FOXO4","FOXO4",52.93,71095839,71103535,"protein_coding","X",7697,4
"4323","ENSG00000157227","MMP14","MMP14",57.27,22836532,22849041,"protein_coding","14",12510,13
"4324","ENSG00000102996","MMP15","MMP15",59.51,58025555,58046901,"protein_coding","16",21347,10
"4330","ENSG00000169184","MN1","MN1",52.19,27748277,27801756,"protein_coding","22",53480,4
"4331","ENSG00000020426","MNAT1","MNAT1",36.64,60734733,60973862,"protein_coding","14",239130,10
"4335","ENSG00000070444","MNT","MNT",61.69,2384073,2401142,"protein_coding","17",17070,11
"4336","ENSG00000168314","MOBP","MOBP",40.08,39467172,39529479,"protein_coding","3",62308,11
"4338","ENSG00000164172","MOCS2","MOCS2",38.08,53094141,53113016,"protein_coding","5",18876,7
"4343","ENSG00000155363","MOV10","MOV10",49.01,112673141,112702415,"protein_coding","1",29275,19
"435","ENSG00000126522","ASL","ASL",54.28,66075800,66094697,"protein_coding","7",18898,17
"4354","ENSG00000130830","MPP1","MPP1",41.68,154778684,154821039,"protein_coding","X",42356,14
"4357","ENSG00000128309","MPST","MPST",55.29,37019635,37029828,"protein_coding","22",10194,3
"4361","ENSG00000020922","MRE11","MRE11",37.23,94415570,94512676,"protein_coding","11",97107,22
"4363","ENSG00000278183","ABCC1","ABCC1",48.47,1607547,1800966,"protein_coding","HSCHR16_1_CTG1",193420,70
"4363","ENSG00000103222","ABCC1","ABCC1",48.52,15949138,16143257,"protein_coding","16",194120,70
"439927","ENSG00000180869","LINC01555","LINC01555",41.95,84628230,84635020,"lncRNA","1",6791,3
"440","ENSG00000070669","ASNS","ASNS",41.44,97850162,97893143,"protein_coding","7",42982,21
"440026","ENSG00000166471","TMEM41B","TMEM41B",42.4,9280654,9314687,"protein_coding","11",34034,7
"440093","ENSG00000188375","H3-5","H3-5",45.6,31791185,31792298,"protein_coding","12",1114,1
"440193","ENSG00000015133","CCDC88C","CCDC88C",51.26,91271323,91417890,"protein_coding","14",146568,33
"440275","ENSG00000128829","EIF2AK4","EIF2AK4",40.18,39934062,40036656,"protein_coding","15",102595,39
"440278","ENSG00000291053","CATSPER2P1","CATSPER2P1",44.39,43726741,43747104,"lncRNA","15",20364,12
"440345","ENSG00000283855","NPIPB4","NPIPB4",47.65,1247660,1270054,"protein_coding","HG926_PATCH",22395,25
"440345","ENSG00000185864","NPIPB4","NPIPB4",45.38,21834563,21880827,"protein_coding","16",46265,25
"440352","ENSG00000103472","SNX29P2","RRN3P2",50.04,29074796,29403423,"lncRNA","16",328628,24
"440416","ENSG00000233098","CCDC144NL-AS1","CCDC144NL-AS1",42.74,20841125,21002324,"lncRNA","17",161200,16
"440456","ENSG00000293669","PLEKHM1P1","",50.58,64781484,64837207,"lncRNA","17",55724,22
"440519","ENSG00000283201","ZNF724","",42.71,23222755,23274221,"protein_coding","19",51467,9
"440519","ENSG00000196081","ZNF724","ZNF724",39.94,23219261,23250408,"protein_coding","19",31148,9
"440567","ENSG00000233954","UQCRHL","UQCRHL",46.93,15807169,15809348,"protein_coding","1",2180,1
"440574","ENSG00000173436","MICOS10","MICOS10",45,19484403,19629821,"protein_coding","1",145419,10
"440590","ENSG00000203995","ZYG11A","ZYG11A",43.56,52842511,52894998,"protein_coding","1",52488,14
"440689","ENSG00000203814","H2BC18","H2BC18",40.67,149755110,149812374,"protein_coding","1",57265,5
"440900","ENSG00000234199","LINC01191","LINC01191",43.52,113970621,114028083,"lncRNA","2",57463,12
"440910","ENSG00000290654","LOC440910","",47.19,131279290,131299819,"lncRNA","2",20530,12
"440944","ENSG00000206573","THUMPD3-AS1","THUMPD3-AS1",41.71,9349689,9398625,"lncRNA","3",48937,11
"440957","ENSG00000168273","UQCC5","UQCC5",43.12,52533950,52579237,"protein_coding","3",45288,5
"441058","ENSG00000293035","LINC01667","",51.04,9781848,9839362,"lncRNA","21",57515,25
"441161","ENSG00000203907","OOEP","OOEP",45.33,73368549,73395133,"protein_coding","6",26585,4
"441191","ENSG00000196204","RNF216P1","RNF216P1",45.46,4973988,5040675,"lncRNA","7",66688,11
"441194","ENSG00000187953","PMS2CL","PMS2CL",48.23,6735305,6751392,"transcribed_unprocessed_pseudogene","7",16088,16
"441212","ENSG00000291146","RP9P","RP9P",43.81,32916810,32943176,"lncRNA","7",26367,8
"441242","ENSG00000290926","LINC03006","LINC03006",42.65,65647010,65773803,"lncRNA","7",126794,23
"441250","ENSG00000277149","TYW1B","TYW1B",41.66,72558744,72828260,"protein_coding","7",269517,15
"441369","ENSG00000248858","FLJ46284","",35.79,92674978,92879502,"lncRNA","8",204525,16
"441381","ENSG00000254402","LRRC24","LRRC24",64.97,144522385,144527608,"protein_coding","8",5224,5
"441389","ENSG00000234840","LINC01239","LINC01239",35.35,22640681,22824213,"lncRNA","9",183533,10
"441394","ENSG00000228072","SUGT1P1","",39.32,33491066,33523702,"lncRNA","9",32637,13
"441459","ENSG00000230453","ANKRD18B","ANKRD18B",42.3,33523522,33608848,"protein_coding","9",85327,21
"441549","ENSG00000185267","CDNF","CDNF",42.85,14817775,14838575,"protein_coding","10",20801,7
"441666","ENSG00000291065","LOC441666","",38.92,42192551,42368043,"lncRNA","10",175493,13
"442720","ENSG00000237064","EIF3IP1","EIF3IP1",47.98,109959218,109960184,"processed_pseudogene","7",967,1
"442891","ENSG00000199059","MIR135B","MIR135B",52.58,205448302,205448398,"miRNA","1",97,1
"442892","ENSG00000199122","MIR148B","MIR148B",43.43,54337216,54337314,"miRNA","12",99,1
"442907","ENSG00000199023","MIR339","MIR339",73.4,1022933,1023026,"miRNA","7",94,1
"4436","ENSG00000095002","MSH2","MSH2",45.38,47403067,47663146,"protein_coding","2",260080,30
"4439","ENSG00000235569","MSH5","MSH5",48.4,2995810,3017580,"protein_coding","HSCHR6_MHC_QBL_CTG1",21771,169
"4439","ENSG00000233345","MSH5","MSH5",51.49,3089204,3095756,"protein_coding","HSCHR6_MHC_APD_CTG1",6553,169
"4439","ENSG00000237333","MSH5","MSH5",51.58,3039288,3061968,"protein_coding","HSCHR6_MHC_SSTO_CTG1",22681,169
"4439","ENSG00000230293","MSH5","MSH5",48.36,2987757,3010450,"protein_coding","HSCHR6_MHC_DBB_CTG1",22694,169
"4439","ENSG00000230961","MSH5","MSH5",49.26,3045038,3052473,"protein_coding","HSCHR6_MHC_MANN_CTG1",7436,169
"4439","ENSG00000227314","MSH5","MSH5",48.55,3081867,3105033,"protein_coding","HSCHR6_MHC_MCF_CTG1",23167,169
"4439","ENSG00000235222","MSH5","MSH5",48.4,3217271,3239933,"protein_coding","HSCHR6_MHC_COX_CTG1",22663,169
"4439","ENSG00000204410","MSH5","MSH5",48.58,31739677,31762678,"protein_coding","6",23002,169
"444","ENSG00000198363","ASPH","ASPH",38.23,61491715,61714822,"protein_coding","8",223108,37
"445582","ENSG00000188219","POTEE","POTEE",38.96,131209536,131265278,"protein_coding","2",55743,18
"4478","ENSG00000147065","MSN","MSN",43.88,65588377,65766886,"protein_coding","X",178510,21
"4486","ENSG00000164078","MST1R","MST1R",55.8,49886902,49906130,"protein_coding","3",19229,17
"4515","ENSG00000214827","MTCP1","MTCP1",38.73,155064034,155147937,"protein_coding","X",83904,6
"4521","ENSG00000106268","NUDT1","NUDT1",56.63,2242203,2251824,"protein_coding","7",9622,7
"4522","ENSG00000100714","MTHFD1","MTHFD1",43.75,64388031,64463457,"protein_coding","14",75427,37
"4524","ENSG00000177000","MTHFR","MTHFR",54.64,11785723,11806455,"protein_coding","1",20733,12
"4528","ENSG00000085760","MTIF2","MTIF2",39.73,55236218,55270263,"protein_coding","2",34046,16
"4548","ENSG00000116984","MTR","MTR",40.64,236795260,236921278,"protein_coding","1",126019,33
"4552","ENSG00000124275","MTRR","MTRR",39.8,7851186,7906025,"protein_coding","5",54840,25
"4580","ENSG00000173171","MTX1","MTX1",55.89,155208695,155213824,"protein_coding","1",5130,13
"4582","ENSG00000185499","MUC1","MUC1",68.01,155185824,155192916,"protein_coding","1",7093,8
"4591","ENSG00000108395","TRIM37","TRIM37",39.71,58982633,59106921,"protein_coding","17",124289,27
"4595","ENSG00000132781","MUTYH","MUTYH",51.04,45329163,45340893,"protein_coding","1",11731,19
"4597","ENSG00000167508","MVD","MVD",59.29,88651934,88663166,"protein_coding","16",11233,14
"4598","ENSG00000110921","MVK","MVK",52.62,109573255,109600609,"protein_coding","12",27355,12
"4602","ENSG00000118513","MYB","MYB",40.14,135180897,135219173,"protein_coding","6",38277,19
"4605","ENSG00000101057","MYBL2","MYBL2",49.89,43667005,43716495,"protein_coding","20",49491,14
"4607","ENSG00000134571","MYBPC3","MYBPC3",57.91,47331406,47352702,"protein_coding","11",21297,36
"4609","ENSG00000136997","MYC","MYC",51.53,127735434,127742951,"protein_coding","8",7518,6
"4610","ENSG00000116990","MYCL","MYCL",51.61,39893597,39902256,"protein_coding","1",8660,3
"4615","ENSG00000172936","MYD88","MYD88",54.24,38138552,38143024,"protein_coding","3",4473,2
"4616","ENSG00000099860","GADD45B","GADD45B",60.13,2476122,2478805,"protein_coding","19",2684,1
"4627","ENSG00000100345","MYH9","MYH9",52.37,36281277,36388018,"protein_coding","22",106742,45
"4628","ENSG00000133026","MYH10","MYH10",42.16,8474205,8632303,"protein_coding","17",158099,44
"4635","ENSG00000198336","MYL4","MYL4",45.57,47188903,47227760,"protein_coding","17",38858,9
"4636","ENSG00000215375","MYL5","MYL5",65.45,673519,682033,"protein_coding","4",8515,9
"4637","ENSG00000092841","MYL6","MYL6",51.67,56158322,56166572,"protein_coding","12",8251,5
"4640","ENSG00000166866","MYO1A","MYO1A",49.24,57025262,57051198,"protein_coding","12",25937,30
"4642","ENSG00000176658","MYO1D","MYO1D",40.83,32492522,32877200,"protein_coding","17",384679,35
"4646","ENSG00000196586","MYO6","MYO6",37.74,75748788,75919537,"protein_coding","6",170750,43
"4649","ENSG00000066933","MYO9A","MYO9A",37.93,71822291,72118577,"protein_coding","15",296287,48
"4650","ENSG00000099331","MYO9B","MYO9B",52.37,17075728,17214537,"protein_coding","19",138810,41
"4653","ENSG00000034971","MYOC","MYOC",45.75,171635417,171652742,"protein_coding","1",17326,4
"4659","ENSG00000058272","PPP1R12A","PPP1R12A",36.06,79772140,79935460,"protein_coding","12",163321,30
"4660","ENSG00000077157","PPP1R12B","PPP1R12B",39.64,202348666,202592706,"protein_coding","1",244041,33
"4664","ENSG00000138386","NAB1","NAB1",37.58,190646746,190695528,"protein_coding","2",48783,13
"4665","ENSG00000166886","NAB2","NAB2",60.25,57088883,57095476,"protein_coding","12",6594,7
"4666","ENSG00000196531","NACA","NACA",47.53,56712305,56731628,"protein_coding","12",19324,8
"4668","ENSG00000198951","NAGA","NAGA",45.41,42032595,42071198,"protein_coding","22",38604,9
"467","ENSG00000162772","ATF3","ATF3",43.16,212565334,212620777,"protein_coding","1",55444,4
"4670","ENSG00000099783","HNRNPM","HNRNPM",46.69,8444767,8489118,"protein_coding","19",44352,18
"4673","ENSG00000187109","NAP1L1","NAP1L1",37.45,76032987,76085624,"protein_coding","12",52638,16
"4675","ENSG00000186310","NAP1L3","NAP1L3",42.36,93670930,93673578,"protein_coding","X",2649,1
"4676","ENSG00000205531","NAP1L4","NAP1L4",44.29,2944429,2992416,"protein_coding","11",47988,46
"4676","ENSG00000273562","NAP1L4","NAP1L4",44.27,175479,223447,"protein_coding","HSCHR11_1_CTG7",47969,46
"4677","ENSG00000134440","NARS1","NARS1",43.66,57589520,57622213,"protein_coding","18",32694,10
"4678","ENSG00000132780","NASP","NASP",42.98,45583576,45618905,"protein_coding","1",35330,19
"468","ENSG00000128272","ATF4","ATF4",58.91,39519695,39522690,"protein_coding","22",2996,2
"4681","ENSG00000158747","NBL1","NBL1",47.7,19596979,19659413,"protein_coding","1",62435,11
"4682","ENSG00000103274","NUBP1","NUBP1",50.49,10743786,10769812,"protein_coding","16",26027,13
"4683","ENSG00000104320","NBN","NBN",37,89924515,90003228,"protein_coding","8",78714,20
"4685","ENSG00000154654","NCAM2","NCAM2",34.02,20998409,21543345,"protein_coding","21",544937,21
"4686","ENSG00000136937","NCBP1","NCBP1",37.82,97633402,97676992,"protein_coding","9",43591,23
"4690","ENSG00000158092","NCK1","NCK1",39.26,136862177,136953515,"protein_coding","3",91339,8
"4691","ENSG00000115053","NCL","NCL",47.89,231453531,231483641,"protein_coding","2",30111,10
"4694","ENSG00000125356","NDUFA1","NDUFA1",43.06,119871437,119878147,"protein_coding","X",6711,3
"4695","ENSG00000131495","NDUFA2","NDUFA2",50.9,140638740,140647823,"protein_coding","5",9084,3
"4698","ENSG00000128609","NDUFA5","NDUFA5",35.56,123536997,123557904,"protein_coding","7",20908,15
"47","ENSG00000131473","ACLY","ACLY",49.89,41866916,41930551,"protein_coding","17",63636,31
"4700","ENSG00000277365","NDUFA6","NDUFA6",48.79,7870,13300,"protein_coding","HSCHR22_3_CTG1",5431,15
"4700","ENSG00000273397","NDUFA6","NDUFA6",48.79,7870,13300,"protein_coding","HSCHR22_2_CTG1",5431,15
"4700","ENSG00000184983","NDUFA6","NDUFA6",48.13,42080336,42090884,"protein_coding","22",10549,15
"4700","ENSG00000281013","NDUFA6","NDUFA6",48.32,477,5733,"protein_coding","HSCHR22_4_CTG1",5257,15
"4700","ENSG00000272765","NDUFA6","NDUFA6",48.79,7870,13300,"protein_coding","HSCHR22_1_CTG1",5431,15
"4704","ENSG00000139180","NDUFA9","NDUFA9",39.79,4649095,4701398,"protein_coding","12",52304,22
"4705","ENSG00000130414","NDUFA10","NDUFA10",48.49,239892450,240025743,"protein_coding","2",133294,25
"471","ENSG00000138363","ATIC","ATIC",41.18,215311956,215352251,"protein_coding","2",40296,19
"4710","ENSG00000065518","NDUFB4","NDUFB4",39.49,120596273,120602507,"protein_coding","3",6235,2
"4711","ENSG00000136521","NDUFB5","NDUFB5",39.83,179604690,179632777,"protein_coding","3",28088,6
"4712","ENSG00000165264","NDUFB6","NDUFB6",41.36,32552903,32573189,"protein_coding","9",20287,4
"4714","ENSG00000166136","NDUFB8","NDUFB8",47.67,100523668,100530000,"protein_coding","10",6333,11
"4715","ENSG00000147684","NDUFB9","NDUFB9",45.44,124539098,124580648,"protein_coding","8",41551,4
"4719","ENSG00000283447","NDUFS1","NDUFS1",40.76,223835,268527,"protein_coding","HSCHR2_6_CTG7_2",44693,40
"4719","ENSG00000023228","NDUFS1","NDUFS1",40.76,206114817,206159524,"protein_coding","2",44708,40
"4722","ENSG00000213619","NDUFS3","NDUFS3",48.67,47565336,47584565,"protein_coding","11",19230,5
"4723","ENSG00000167792","NDUFV1","NDUFV1",56.2,67605653,67612554,"protein_coding","11",6902,6
"4724","ENSG00000164258","NDUFS4","NDUFS4",36.57,53560633,53683340,"protein_coding","5",122708,7
