"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"284996","ENSG00000163162","RNF149","RNF149",41.27,101271215,101308770,"protein_coding","2",37556,10
"28512","ENSG00000197885","NKIRAS1","NKIRAS1",42.47,23885033,23946591,"protein_coding","3",61559,7
"285141","ENSG00000204334","ERICH2","ERICH2",38.72,170766878,170798977,"protein_coding","2",32100,13
"285148","ENSG00000134330","IAH1","IAH1",45.3,9473658,9500587,"protein_coding","2",26930,19
"285194","ENSG00000243197","TUSC7","TUSC7",35.93,116709235,116723581,"lncRNA","3",14347,6
"2852","ENSG00000164850","GPER1","GPER1",55.94,1082208,1094516,"protein_coding","7",12309,4
"285282","ENSG00000144840","RABL3","RABL3",38.02,120684938,120742993,"protein_coding","3",58056,10
"285286","ENSG00000241163","LINC00877","LINC00877",45.32,71943592,72279946,"lncRNA","3",336355,21
"285343","ENSG00000179152","TCAIM","TCAIM",39.49,44338097,44409451,"protein_coding","3",71355,15
"285349","ENSG00000280661","ZNF660","ZNF660",45.57,103577,125048,"protein_coding","HG2066_PATCH",21472,10
"285349","ENSG00000144792","ZNF660","ZNF660",45.57,44578223,44599694,"protein_coding","3",21472,10
"285600","ENSG00000185261","KIAA0825","KIAA0825",36.66,94150851,94618616,"protein_coding","5",467766,27
"285613","ENSG00000164620","RELL2","RELL2",60.01,141636950,141641065,"protein_coding","5",4116,7
"285973","ENSG00000181652","ATG9B","ATG9B",58.12,151012209,151024499,"protein_coding","7",12291,17
"286053","ENSG00000156831","NSMCE2","NSMCE2",39.9,125091673,125368070,"protein_coding","8",276398,14
"286183","ENSG00000185942","NKAIN3","NKAIN3",37.53,62248591,63014006,"protein_coding","8",765416,14
"286204","ENSG00000148204","CRB2","CRB2",59.51,123356170,123380324,"protein_coding","9",24155,15
"286205","ENSG00000173611","SCAI","SCAI",40.95,124942608,125143582,"protein_coding","9",200975,21
"286365","ENSG00000179055","OR13D1","OR13D1",42.43,104694518,104695462,"protein_coding","9",945,1
"2870","ENSG00000198055","GRK6","GRK6",54.65,177403204,177442901,"protein_coding","5",39698,20
"2873","ENSG00000169727","GPS1","GPS1",66.04,82050691,82058063,"protein_coding","17",7373,7
"2874","ENSG00000132522","GPS2","GPS2",53.09,7309470,7315564,"protein_coding","17",6095,22
"2874","ENSG00000288325","GPS2","GPS2",56.28,69689,73929,"protein_coding","HG2087_PATCH",4241,22
"2875","ENSG00000167701","GPT","GPT",67.81,144502608,144507494,"protein_coding","8",4887,8
"2878","ENSG00000211445","GPX3","GPX3",52.7,151020585,151030769,"protein_coding","5",10185,6
"2879","ENSG00000167468","GPX4","GPX4",69.54,1103982,1106791,"protein_coding","19",2810,7
"2888","ENSG00000115290","GRB14","GRB14",37.12,164491247,164622472,"protein_coding","2",131226,16
"2892","ENSG00000125675","GRIA3","GRIA3",39.27,123184023,123490915,"protein_coding","X",306893,23
"28992","ENSG00000133315","MACROD1","MACROD1",58.1,63998553,64166501,"protein_coding","11",167949,16
"29035","ENSG00000182831","HAPSTR1","HAPSTR1",42.08,9091594,9121635,"protein_coding","16",30042,4
"2905","ENSG00000161509","GRIN2C","GRIN2C",60.16,74842022,74861772,"protein_coding","17",19751,11
"2906","ENSG00000105464","GRIN2D","GRIN2D",52.92,48393668,48444931,"protein_coding","19",51264,14
"29085","ENSG00000054148","PHPT1","PHPT1",67.18,136847994,136851043,"protein_coding","9",3050,4
"2934","ENSG00000148180","GSN","GSN",46.82,121201324,121334721,"protein_coding","9",133398,32
"2937","ENSG00000100983","GSS","GSS",46.44,34928432,34956027,"protein_coding","20",27596,19
"2972","ENSG00000185024","BRF1","BRF1",56.66,105209277,105315589,"protein_coding","14",106313,20
"29890","ENSG00000259956","RBM15B","RBM15B",55.81,51391285,51397908,"protein_coding","3",6624,1
"29894","ENSG00000071894","CPSF1","CPSF1",60.47,144393229,144409864,"protein_coding","8",16636,56
"29894","ENSG00000285049","CPSF1","CPSF1",59.96,123832,139938,"protein_coding","HG2419_PATCH",16107,56
"2990","ENSG00000169919","GUSB","GUSB",52.27,65960677,65982704,"protein_coding","7",22028,11
"29911","ENSG00000095066","HOOK2","HOOK2",53.64,12762640,12872740,"protein_coding","19",110101,20
"29919","ENSG00000141452","RMC1","RMC1",45.25,23503460,23533181,"protein_coding","18",29722,21
"2992","ENSG00000163754","GYG1","GYG1",41.27,148991332,149031775,"protein_coding","3",40444,14
"29940","ENSG00000111817","DSE","DSE",38.27,116253604,116444861,"protein_coding","6",191258,22
"29952","ENSG00000176978","DPP7","DPP7",64.83,137110540,137118309,"protein_coding","9",7770,10
"29956","ENSG00000143418","CERS2","CERS2",51.92,150959099,150977396,"protein_coding","1",18298,14
"2996","ENSG00000197465","GYPE","GYPE",37.8,143832835,143905563,"protein_coding","4",72729,6
"29980","ENSG00000159147","DONSON","DONSON",38.17,33559542,33589015,"protein_coding","21",29474,11
"29994","ENSG00000123636","BAZ2B","BAZ2B",36.19,159315312,159617282,"protein_coding","2",301971,65
"30008","ENSG00000172638","EFEMP2","EFEMP2",57.17,65866300,65878497,"protein_coding","11",12198,8
"3006","ENSG00000187837","H1-2","H1-2",49.27,26054760,26056470,"protein_coding","6",1711,1
"3008","ENSG00000168298","H1-4","H1-4",60.48,26156329,26157115,"protein_coding","6",787,1
"3052","ENSG00000004961","HCCS","HCCS",42.98,11111299,11123086,"protein_coding","X",11788,7
"3053","ENSG00000099937","SERPIND1","SERPIND1",46.5,20774092,20787721,"protein_coding","22",13630,5
"3061","ENSG00000121764","HCRTR1","HCRTR1",54.76,31617660,31632518,"protein_coding","1",14859,11
"3069","ENSG00000115677","HDLBP","HDLBP",46.99,241227264,241317061,"protein_coding","2",89798,36
"3074","ENSG00000049860","HEXB","HEXB",42.11,74640023,74722647,"protein_coding","5",82625,17
"30832","ENSG00000177932","ZNF354C","ZNF354C",41.45,179060354,179113455,"protein_coding","5",53102,5
"30851","ENSG00000213977","TAX1BP3","TAX1BP3",57.49,3659751,3668679,"protein_coding","17",8929,4
"3087","ENSG00000152804","HHEX","HHEX",46.67,92689893,92695647,"protein_coding","10",5755,4
"3090","ENSG00000177374","HIC1","HIC1",65.48,2054154,2063241,"protein_coding","17",9088,3
"3104","ENSG00000204859","ZBTB48","ZBTB48",57.76,6579994,6589290,"protein_coding","1",9297,6
"3107","ENSG00000228299","HLA-C","HLA-C",59.07,2526549,2529920,"protein_coding","HSCHR6_MHC_DBB_CTG1",3372,34
"3107","ENSG00000225691","HLA-C","HLA-C",59.07,2611478,2614849,"protein_coding","HSCHR6_MHC_MCF_CTG1",3372,34
"3107","ENSG00000206452","HLA-C","HLA-C",58.9,2524181,2527552,"protein_coding","HSCHR6_MHC_QBL_CTG1",3372,34
"3107","ENSG00000204525","HLA-C","HLA-C",59.19,31268746,31272171,"protein_coding","6",3426,34
"3107","ENSG00000206435","HLA-C","HLA-C",58.86,2570707,2574099,"protein_coding","HSCHR6_MHC_SSTO_CTG1",3393,34
"3107","ENSG00000237022","HLA-C","HLA-C",59.16,2577801,2581172,"protein_coding","HSCHR6_MHC_MANN_CTG1",3372,34
"3107","ENSG00000233841","HLA-C","HLA-C",59.28,2749675,2753056,"protein_coding","HSCHR6_MHC_COX_CTG1",3382,34
"3137","ENSG00000290574","HLA-J","",57.53,30005971,30009970,"lncRNA","6",4000,60
"3157","ENSG00000112972","HMGCS1","HMGCS1",38.76,43287470,43313512,"protein_coding","5",26043,12
"3159","ENSG00000137309","HMGA1","HMGA1",58.8,34235618,34246236,"protein_coding","6",10619,6
"317761","ENSG00000179008","C14orf39","C14orf39",37.01,60396469,60515543,"protein_coding","14",119075,23
"317762","ENSG00000205476","CCDC85C","CCDC85C",56.11,99500190,99604265,"protein_coding","14",104076,11
"317781","ENSG00000288503","DDX51","DDX51",60.46,43623,51348,"protein_coding","HG2246_HG2248_HG2276_PATCH",7726,22
"317781","ENSG00000185163","DDX51","DDX51",60.55,132136591,132144354,"protein_coding","12",7764,22
"3178","ENSG00000135486","HNRNPA1","HNRNPA1",42.13,54280193,54287088,"protein_coding","12",6896,3
"3182","ENSG00000197451","HNRNPAB","HNRNPAB",53.38,178204479,178216389,"protein_coding","5",11911,7
"3192","ENSG00000153187","HNRNPU","HNRNPU",38.68,244840638,244864574,"protein_coding","1",23937,4
"327","ENSG00000164062","APEH","APEH",58.25,49673818,49683973,"protein_coding","3",10156,18
"329","ENSG00000110330","BIRC2","BIRC2",38.86,102347208,102378680,"protein_coding","11",31473,10
"3315","ENSG00000106211","HSPB1","HSPB1",59.31,76302666,76305813,"protein_coding","7",3148,2
"3329","ENSG00000144381","HSPD1","HSPD1",42.69,197485928,197516737,"protein_coding","2",30810,15
"3385","ENSG00000076662","ICAM3","ICAM3",56.18,10333776,10339847,"protein_coding","19",6072,4
"339059","ENSG00000182376","PIEZO1-AS1","PIEZO1-AS1",64.29,88742767,88745748,"lncRNA","16",2982,2
"339184","ENSG00000291074","CCDC144NL","CCDC144NL",40.49,20775356,20896211,"lncRNA","17",120856,13
"339290","ENSG00000263753","LINC00667","LINC00667",38.71,5237826,5290609,"lncRNA","18",52784,3
"339327","ENSG00000281526","ZNF546","ZNF546",39.84,259277,296181,"protein_coding","HG2021_PATCH",36905,26
"339327","ENSG00000187187","ZNF546","ZNF546",39.84,39984134,40021038,"protein_coding","19",36905,26
"339403","ENSG00000173080","RXFP4","RXFP4",60.14,155941638,155943087,"protein_coding","1",1450,1
"339453","ENSG00000205090","TMEM240","TMEM240",66.8,1534778,1540624,"protein_coding","1",5847,4
"339483","ENSG00000291132","MTMR9LP","MTMR9LP",51.01,32223618,32241824,"lncRNA","1",18207,9
"339488","ENSG00000116819","TFAP2E","TFAP2E",52.52,35573309,35595590,"protein_coding","1",22282,7
"339524","ENSG00000267272","LINC01140","LINC01140",45.03,87129765,87169198,"lncRNA","1",39434,11
"339751","ENSG00000238133","MAP3K20-AS1","MAP3K20-AS1",39.12,173166446,173282036,"lncRNA","2",115591,10
"339829","ENSG00000284862","CCDC39","CCDC39",35.81,180602858,180684942,"protein_coding","3",82085,29
"34","ENSG00000117054","ACADM","ACADM",40.4,75724431,75787575,"protein_coding","1",63145,11
"340073","ENSG00000249647","LINC02900","LINC02900",51.01,135233868,135248209,"lncRNA","5",14342,5
"340156","ENSG00000145949","MYLK4","MYLK4",42.48,2663629,2770381,"protein_coding","6",106753,17
"340441","ENSG00000188877","POTEA","POTEA",37.05,43292483,43363518,"protein_coding","8",71036,14
"340512","ENSG00000230782","LOC340512","",40.5,106974833,107102996,"lncRNA","9",128164,5
"340719","ENSG00000188613","NANOS1","NANOS1",44.59,119029714,119042800,"protein_coding","10",13087,1
"341799","ENSG00000181803","OR6S1","OR6S1",50.3,20640696,20641691,"protein_coding","14",996,1
"342371","ENSG00000224470","ATXN1L","ATXN1L",46.33,71808439,71885268,"protein_coding","16",76830,6
"342850","ENSG00000181626","ANKRD62","ANKRD62",36.52,12093729,12129764,"protein_coding","18",36036,15
"343","ENSG00000103375","AQP8","AQP8",50.27,25215731,25228936,"protein_coding","16",13206,7
"343052","ENSG00000291199","LOC343052","",48.52,153793563,153828411,"lncRNA","1",34849,5
"343450","ENSG00000162687","KCNT2","KCNT2",33.86,196225779,196609225,"protein_coding","1",383447,66
"343450","ENSG00000291999","KCNT2","KCNT2",33.86,75455,458889,"protein_coding","HSCHR1_5_CTG31",383435,66
"344807","ENSG00000206531","CD200R1L","CD200R1L",39.5,112815709,112846864,"protein_coding","3",31156,9
"3454","ENSG00000142166","IFNAR1","IFNAR1",41.36,33324387,33359864,"protein_coding","21",35478,10
"3458","ENSG00000111537","IFNG","IFNG",36.06,68154768,68159748,"protein_coding","12",4981,4
"346157","ENSG00000124613","ZNF391","ZNF391",42.13,27374615,27405026,"protein_coding","6",30412,6
"347148","ENSG00000188710","QRFP","QRFP",58.43,130892707,130896812,"protein_coding","9",4106,3
"347468","ENSG00000171054","OR13H1","OR13H1",45.95,131544074,131545000,"protein_coding","X",927,1
"347541","ENSG00000188408","MAGEB5","MAGEB5",46.1,26216169,26218270,"protein_coding","X",2102,2
"347902","ENSG00000139211","AMIGO2","AMIGO2",47.69,47075707,47080929,"protein_coding","12",5223,3
"348094","ENSG00000166839","ANKDD1A","ANKDD1A",45.83,64911853,64979845,"protein_coding","15",67993,18
"348793","ENSG00000185798","WDR53","WDR53",43.67,196552217,196569263,"protein_coding","3",17047,4
"353","ENSG00000198931","APRT","APRT",62.53,88808323,88811970,"protein_coding","16",3648,4
"353174","ENSG00000186919","ZACN","ZACN",60.02,76071961,76083666,"protein_coding","17",11706,9
"3552","ENSG00000115008","IL1A","IL1A",39.91,112773916,112784500,"protein_coding","2",10585,7
"3562","ENSG00000164399","IL3","IL3",49.18,132060655,132063204,"protein_coding","5",2550,5
"357","ENSG00000146950","SHROOM2","SHROOM2",47.44,9786378,9949443,"protein_coding","X",163066,12
"360155","ENSG00000235700","CYCSP52","CYCSP52",44.84,157128362,157128671,"processed_pseudogene","1",310,1
"360200","ENSG00000178297","TMPRSS9","TMPRSS9",52.45,2360238,2426261,"protein_coding","19",66024,20
"3611","ENSG00000166333","ILK","ILK",49.78,6603708,6610874,"protein_coding","11",7167,10
"3615","ENSG00000178035","IMPDH2","IMPDH2",53.43,49024315,49029452,"protein_coding","3",5138,1
"3617","ENSG00000112706","IMPG1","IMPG1",38.58,75921114,76072678,"protein_coding","6",151565,19
"3623","ENSG00000123999","INHA","INHA",58.09,219569162,219575711,"protein_coding","2",6550,3
"3661","ENSG00000126456","IRF3","IRF3",57.2,49659569,49665864,"protein_coding","19",6296,6
"3662","ENSG00000137265","IRF4","IRF4",48.33,391739,411443,"protein_coding","6",19705,11
"3663","ENSG00000128604","IRF5","IRF5",54.71,128933429,128950389,"protein_coding","7",16961,13
"3665","ENSG00000185507","IRF7","IRF7",67.03,612551,615983,"protein_coding","11",3433,10
"3665","ENSG00000276561","IRF7","IRF7",67.07,142446,145898,"protein_coding","HSCHR11_1_CTG8",3453,10
"3695","ENSG00000139626","ITGB7","ITGB7",51.12,53191318,53207310,"protein_coding","12",15993,16
"37","ENSG00000072778","ACADVL","ACADVL",58.5,7217125,7225273,"protein_coding","17",8149,9
"3704","ENSG00000125877","ITPA","ITPA",51.82,3208868,3227446,"protein_coding","20",18579,11
"3720","ENSG00000008083","JARID2","JARID2",44.02,15244937,15522042,"protein_coding","6",277106,20
"373863","ENSG00000256453","DND1","DND1",57.85,140670794,140673576,"protein_coding","5",2783,4
"374454","ENSG00000189182","KRT77","KRT77",51.06,52689626,52703524,"protein_coding","12",13899,10
"3746","ENSG00000129159","KCNC1","KCNC1",48.81,17734724,17856811,"protein_coding","11",122088,6
"374654","ENSG00000166813","KIF7","KIF7",48.65,89608789,89663098,"protein_coding","15",54310,22
"374786","ENSG00000176927","EFCAB5","EFCAB5",39.39,29929200,30108452,"protein_coding","17",179253,29
"374819","ENSG00000275621","LRRC37A3","LRRC37A3",42.5,1496402,1541763,"protein_coding","HSCHR17_1_CTG5",45362,45
"374819","ENSG00000176809","LRRC37A3","LRRC37A3",42.49,64854130,64919488,"protein_coding","17",65359,45
"374872","ENSG00000188305","PEAK3","PEAK3",60.01,2274626,2282209,"protein_coding","19",7584,4
"374907","ENSG00000177191","B3GNT8","B3GNT8",61.66,41422878,41428730,"protein_coding","19",5853,3
"374955","ENSG00000187144","SPATA21","SPATA21",50.37,16387117,16437424,"protein_coding","1",50308,44
"374955","ENSG00000291401","SPATA21","SPATA21",50.4,191257,241687,"protein_coding","HG1343_HG173_HG459_PATCH",50431,44
"374986","ENSG00000180488","MIGA1","MIGA1",39.52,77779619,77879595,"protein_coding","1",99977,15
"375035","ENSG00000213064","SFT2D2","SFT2D2",42.01,168225938,168263172,"protein_coding","1",37235,9
"375519","ENSG00000164411","GJB7","GJB7",40.38,87282980,87329278,"protein_coding","6",46299,5
"375791","ENSG00000197191","CYSRT1","CYSRT1",65.06,137225174,137226315,"protein_coding","9",1142,2
"3767","ENSG00000187486","KCNJ11","KCNJ11",49.06,17364082,17389364,"protein_coding","11",25283,4
"3773","ENSG00000153822","KCNJ16","KCNJ16",38.41,70053429,70135608,"protein_coding","17",82180,9
"377841","ENSG00000188833","ENTPD8","ENTPD8",67.51,137434362,137441881,"protein_coding","9",7520,8
"3820","ENSG00000111796","KLRB1","KLRB1",36.69,9593888,9607949,"protein_coding","12",14062,6
"3831","ENSG00000126214","KLC1","KLC1",49.58,103561896,103714249,"protein_coding","14",152354,23
"3833","ENSG00000204197","KIFC1","KIFC1",47.74,4585944,4604310,"protein_coding","HSCHR6_MHC_QBL_CTG1",18367,36
"3833","ENSG00000056678","KIFC1","KIFC1",64.55,4827484,4827813,"lncRNA","HSCHR6_MHC_MCF_CTG1",330,36
"3833","ENSG00000233450","KIFC1","KIFC1",47.72,4840231,4858622,"protein_coding","HSCHR6_MHC_SSTO_CTG1",18392,36
"3833","ENSG00000237649","KIFC1","KIFC1",48.25,33391429,33410441,"protein_coding","6",19013,36
"384","ENSG00000081181","ARG2","ARG2",42.4,67619857,67667328,"protein_coding","14",47472,8
"3840","ENSG00000186432","KPNA4","KPNA4",37.21,160495007,160565591,"protein_coding","3",70585,20
"3856","ENSG00000170421","KRT8","KRT8",50.58,52897182,52949954,"protein_coding","12",52773,11
"387055","ENSG00000235570","LINC00533","LINC00533",41.2,28647356,28710117,"lncRNA","6",62762,6
"387111","ENSG00000203801","LINC00222","LINC00222",43.19,108730832,108837142,"lncRNA","6",106311,9
"387263","ENSG00000185127","C6orf120","C6orf120",42.31,169702126,169706360,"protein_coding","6",4235,1
"387707","ENSG00000188649","CC2D2B","CC2D2B",38.1,95907603,96033745,"protein_coding","10",126143,43
"387712","ENSG00000188316","ENO4","ENO4",40.85,116849481,116911788,"protein_coding","10",62308,15
"387751","ENSG00000254838","GVINP1","GVINP1",42.75,6714610,6721880,"transcribed_unitary_pseudogene","11",7271,1
"387758","ENSG00000176971","FIBIN","FIBIN",44.76,26994112,26997087,"protein_coding","11",2976,1
"388112","ENSG00000255192","NANOGP8","NANOGP8",46.61,35083410,35085295,"protein_coding","15",1886,1
"388121","ENSG00000183578","TNFAIP8L3","TNFAIP8L3",44.75,51053489,51105276,"protein_coding","15",51788,4
"388512","ENSG00000187912","CLEC17A","CLEC17A",49.08,14583084,14612035,"protein_coding","19",28952,14
"388552","ENSG00000189114","BLOC1S3","BLOC1S3",53.77,45152811,45216933,"protein_coding","19",64123,7
"388581","ENSG00000184163","C1QTNF12","C1QTNF12",69.86,1242446,1246934,"protein_coding","1",4489,5
"388753","ENSG00000168275","COA6","COA6",43.89,234373438,234385080,"protein_coding","1",11643,3
"388849","ENSG00000234409","CCDC188","CCDC188",66.45,20146381,20151059,"protein_coding","22",4679,9
"388951","ENSG00000178021","TSPYL6","TSPYL6",48.79,54253178,54256229,"protein_coding","2",3052,1
"389","ENSG00000155366","RHOC","RHOC",57.13,112699765,112707897,"protein_coding","1",8133,10
"389119","ENSG00000185614","INKA1","INKA1",63.43,49803228,49805237,"protein_coding","3",2010,2
"389320","ENSG00000196900","SPMIP10","SPMIP10",41.75,126631705,126636284,"protein_coding","5",4580,3
"389332","ENSG00000271824","SMIM32","SMIM32",66.73,136191468,136193162,"protein_coding","5",1695,1
"389362","ENSG00000180822","PSMG4","PSMG4",49.71,3231403,3304360,"protein_coding","6",72958,7
"389641","ENSG00000246582","TNFRSF10A-DT","TNFRSF10A-DT",44.78,23224471,23230926,"lncRNA","8",6456,4
"389813","ENSG00000232434","AJM1","AJM1",71.36,136842478,136848801,"protein_coding","9",6324,3
"390059","ENSG00000184698","OR51M1","OR51M1",38.94,5383812,5393263,"protein_coding","11",9452,3
"390061","ENSG00000167360","OR51Q1","OR51Q1",48.45,5422111,5423206,"protein_coding","11",1096,1
"390064","ENSG00000187918","OR51I2","OR51I2",40.18,5449323,5456518,"protein_coding","11",7196,2
"390066","ENSG00000181609","OR52D1","OR52D1",48.45,5488685,5489749,"protein_coding","11",1065,1
"390326","ENSG00000185821","OR6C76","OR6C76",40.15,55426254,55427192,"protein_coding","12",939,1
"391013","ENSG00000187980","PLA2G2C","PLA2G2C",51.15,20161253,20186524,"protein_coding","1",25272,6
"3911","ENSG00000130702","LAMA5","LAMA5",61.89,62307955,62367333,"protein_coding","20",59379,81
"3912","ENSG00000091136","LAMB1","LAMB1",42.53,107921975,108004434,"protein_coding","7",82460,31
"392","ENSG00000175220","ARHGAP1","ARHGAP1",53.14,46677075,46700977,"protein_coding","11",23903,14
"3953","ENSG00000116678","LEPR","LEPR",37.8,65420543,65641559,"protein_coding","1",221017,24
"3964","ENSG00000116977","LGALS8","LGALS8",43.48,236518000,236552981,"protein_coding","1",34982,15
"3991","ENSG00000079435","LIPE","LIPE",54.96,42401497,42427388,"protein_coding","19",25892,14
"3992","ENSG00000149485","FADS1","FADS1",50.81,61799624,61829318,"protein_coding","11",29695,17
"399474","ENSG00000253304","TMEM200B","TMEM200B",64.61,29119426,29123935,"protein_coding","1",4510,3
"399512","ENSG00000125434","SLC25A35","SLC25A35",55.48,8287762,8295410,"protein_coding","17",7649,7
"399972","ENSG00000280832","GSEC","GSEC",50.3,126340776,126355591,"lncRNA","11",14816,6
"400087","ENSG00000256597","LINC02393","LINC02393",40.08,127881616,127898645,"lncRNA","12",17030,5
"400533","ENSG00000261122","LINC02167","LINC02167",56.91,35743268,35756515,"lncRNA","16",13248,6
"400627","ENSG00000261924","LOC400627","",61.23,80966239,80971443,"lncRNA","17",5205,2
"400752","ENSG00000281912","LINC01144","LINC01144",56.9,45303910,45305619,"lncRNA","1",1710,1
"400954","ENSG00000214595","EML6","EML6",40.81,54723499,54972025,"protein_coding","2",248527,47
"400955","ENSG00000233723","LINC01122","LINC01122",37.75,58427707,59355588,"lncRNA","2",927882,42
"401093","ENSG00000229619","MBNL1-AS1","MBNL1-AS1",37.38,152245262,152269590,"lncRNA","3",24329,2
"401109","ENSG00000224652","LINC00885","LINC00885",49.79,196141940,196193538,"lncRNA","3",51599,10
"401145","ENSG00000184305","CCSER1","CCSER1",35.15,90127387,91605295,"protein_coding","4",1477909,28
"401431","ENSG00000204934","ATP6V0E2-AS1","ATP6V0E2-AS1",53.74,149867694,149880610,"lncRNA","7",12917,5
"401541","ENSG00000188312","CENPP","CENPP",40.03,92325625,92620529,"protein_coding","9",294905,18
"401541","ENSG00000291348","CENPP","CENPP",40,160682,455256,"protein_coding","HG1012_PATCH",294575,18
"401554","ENSG00000196979","GPRACR","GPRACR",54.43,130140610,130144219,"lncRNA","9",3610,2
"401561","ENSG00000279141","LINC01451","LINC01451",63.52,136612019,136625416,"lncRNA","9",13398,8
"401944","ENSG00000187942","LDLRAD2","LDLRAD2",54.28,21812265,21825225,"protein_coding","1",12961,5
"402055","ENSG00000100104","SRRD","SRRD",45.21,26483858,26494658,"protein_coding","22",10801,7
"404266","ENSG00000233101","HOXB-AS3","HOXB-AS3",52.62,48549630,48606414,"lncRNA","17",56785,14
"405754","ENSG00000244476","ERVFRD-1","ERVFRD-1",46.74,11102324,11111845,"protein_coding","6",9522,2
"4064","ENSG00000134061","CD180","CD180",42.96,67179613,67196799,"protein_coding","5",17187,3
"4066","ENSG00000104903","LYL1","LYL1",62.08,13099028,13103188,"protein_coding","19",4161,4
"4068","ENSG00000183918","SH2D1A","SH2D1A",38.98,124227868,124373197,"protein_coding","X",145330,10
"406913","ENSG00000199161","MIR126","MIR126",52.94,136670602,136670686,"miRNA","9",85,1
"406925","ENSG00000207926","MIR135A1","MIR135A1",52.22,52294219,52294308,"miRNA","3",90,1
"406933","ENSG00000207708","MIR141","MIR141",55.79,6964097,6964191,"miRNA","12",95,1
"406942","ENSG00000207782","MIR150","MIR150",66.67,49500785,49500868,"miRNA","19",84,1
"406954","ENSG00000207595","MIR181A2","MIR181A2",50,124692442,124692551,"miRNA","9",110,1
"406956","ENSG00000207737","MIR181B2","MIR181B2",46.07,124693710,124693798,"miRNA","9",89,1
"406971","ENSG00000284112","MIR195","MIR195",56.32,7017615,7017701,"miRNA","17",87,1
"406976","ENSG00000207752","MIR199A1","MIR199A1",50.7,10817426,10817496,"miRNA","19",71,1
"406997","ENSG00000207590","MIR215","MIR215",34.55,220117853,220117962,"miRNA","1",110,1
"407026","ENSG00000284214","MIR29C","MIR29C",44.32,207801852,207801939,"miRNA","1",88,1
"4088","ENSG00000166949","SMAD3","SMAD3",48.33,67063763,67195173,"protein_coding","15",131411,19
"4094","ENSG00000178573","MAF","MAF",43.84,79583128,79600737,"protein_coding","16",17610,9
"4122","ENSG00000196547","MAN2A2","MAN2A2",55.3,90902218,90922585,"protein_coding","15",20368,23
"4130","ENSG00000166963","MAP1A","MAP1A",52.58,43510946,43531620,"protein_coding","15",20675,8
"4131","ENSG00000131711","MAP1B","MAP1B",42.29,72107234,72209565,"protein_coding","5",102332,11
"4141","ENSG00000166986","MARS1","MARS1",49.29,57475445,57517702,"protein_coding","12",42258,19
"414196","ENSG00000181800","CELF2-AS1","CELF2-AS1",45.92,11274391,11344799,"lncRNA","10",70409,8
"414197","ENSG00000226245","ZNF32-AS1","ZNF32-AS1",45.07,43643872,43645047,"lncRNA","10",1176,2
"414761","ENSG00000227214","HCG15","HCG15",42.92,28984724,29007931,"lncRNA","6",23208,33
"4162","ENSG00000076706","MCAM","MCAM",58.94,119307972,119321521,"protein_coding","11",13550,20
"4201","ENSG00000124733","MEA1","MEA1",54.79,43011143,43016868,"protein_coding","6",5726,6
"421","ENSG00000099889","ARVCF","ARVCF",58.05,19969866,20016862,"protein_coding","22",46997,22
"4212","ENSG00000134138","MEIS2","MEIS2",38.39,36889204,37102646,"protein_coding","15",213443,31
"4239","ENSG00000166482","MFAP4","MFAP4",56.93,19383431,19387203,"protein_coding","17",3773,5
"4257","ENSG00000008394","MGST1","MGST1",37.1,16270832,16609259,"protein_coding","12",338428,17
"4261","ENSG00000179583","CIITA","CIITA",50.13,10866222,10943021,"protein_coding","16",76800,23
"4282","ENSG00000240972","MIF","MIF",69.98,23894372,23895227,"protein_coding","22",856,4
"4282","ENSG00000276701","MIF","MIF",69.2,130366,131589,"protein_coding","HSCHR22_1_CTG7",1224,4
"4284","ENSG00000135517","MIP","MIP",46.66,56449502,56469166,"protein_coding","12",19665,8
"4299","ENSG00000172493","AFF1","AFF1",41.24,86934203,87141073,"protein_coding","4",206871,25
"434","ENSG00000101440","ASIP","ASIP",44.06,34194569,34269346,"protein_coding","20",74778,5
"4350","ENSG00000103152","MPG","MPG",52.41,77007,136889,"protein_coding","16",59883,6
"440072","ENSG00000233220","PRDM10-DT","PRDM10-DT",50.03,130002619,130005492,"lncRNA","11",2874,1
"440173","ENSG00000269994","LINC02893","LINC02893",39.9,87008440,87042419,"lncRNA","9",33980,4
"440335","ENSG00000267795","SMIM22","SMIM22",53.22,4788376,4796731,"protein_coding","16",8356,6
"440435","ENSG00000276469","GPR179","GPR179",54.79,2360558,2378758,"protein_coding","HSCHR17_7_CTG4",18201,22
"440435","ENSG00000277399","GPR179","GPR179",54.52,38324571,38343956,"protein_coding","17",19386,22
"440574","ENSG00000173436","MICOS10","MICOS10",45,19484403,19629821,"protein_coding","1",145419,10
"440700","ENSG00000293132","CA14P1","CA14P1",42.99,165698728,165709968,"lncRNA","1",11241,4
"440944","ENSG00000206573","THUMPD3-AS1","THUMPD3-AS1",41.71,9349689,9398625,"lncRNA","3",48937,11
"441168","ENSG00000188820","CALHM6","CALHM6",43.26,116461365,116466082,"protein_coding","6",4718,4
"441242","ENSG00000290926","LINC03006","LINC03006",42.65,65647010,65773803,"lncRNA","7",126794,23
"441272","ENSG00000214300","SPDYE3","SPDYE3",50.63,100307702,100322372,"protein_coding","7",14671,10
