"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"2316","ENSG00000196924","FLNA","FLNA",62.29,154348524,154374643,"protein_coding","X",26120,41
"23162","ENSG00000138834","MAPK8IP3","MAPK8IP3",56.83,1706166,1770374,"protein_coding","16",64209,31
"23163","ENSG00000125447","GGA3","GGA3",51.82,75236595,75262363,"protein_coding","17",25769,13
"2317","ENSG00000136068","FLNB","FLNB",46.61,58008398,58172251,"protein_coding","3",163854,45
"23170","ENSG00000100304","TTLL12","TTLL12",57.98,43164366,43187160,"protein_coding","22",22795,16
"23177","ENSG00000011523","CEP68","CEP68",47.72,65056350,65087298,"protein_coding","2",30949,6
"23178","ENSG00000115687","PASK","PASK",51.27,241106094,241150852,"protein_coding","2",44759,23
"2318","ENSG00000128591","FLNC","FLNC",60.94,128830292,128859275,"protein_coding","7",28984,46
"23187","ENSG00000019144","PHLDB1","PHLDB1",54.3,118606396,118658038,"protein_coding","11",51643,28
"2319","ENSG00000132589","FLOT2","FLOT2",54.45,28879335,28897741,"protein_coding","17",18407,13
"23190","ENSG00000144224","UBXN4","UBXN4",39.82,135741626,135785063,"protein_coding","2",43438,14
"23192","ENSG00000168397","ATG4B","ATG4B",52.34,241637204,241673857,"protein_coding","2",36654,15
"23199","ENSG00000131149","GSE1","GSE1",56.58,85169525,85676204,"protein_coding","16",506680,24
"23207","ENSG00000116786","PLEKHM2","PLEKHM2",52.35,15681461,15734771,"protein_coding","1",53311,22
"23211","ENSG00000130749","ZC3H4","ZC3H4",51.96,47064187,47113776,"protein_coding","19",49590,17
"23225","ENSG00000132182","NUP210","NUP210",52.62,13316231,13420395,"protein_coding","3",104165,41
"2323","ENSG00000090554","FLT3LG","FLT3LG",54.09,49474150,49486233,"protein_coding","19",12084,15
"23239","ENSG00000081913","PHLPP1","PHLPP1",39.48,62715424,62980433,"protein_coding","18",265010,22
"23241","ENSG00000179364","PACS2","PACS2",57.4,105300563,105398147,"protein_coding","14",97585,25
"23250","ENSG00000068650","ATP11A","ATP11A",50.4,112689911,112887177,"protein_coding","13",197267,31
"23265","ENSG00000182473","EXOC7","EXOC7",51.59,76080995,76121576,"protein_coding","17",40582,22
"23277","ENSG00000132361","CLUH","CLUH",62.54,2689386,2712663,"protein_coding","17",23278,27
"23295","ENSG00000102858","MGRN1","MGRN1",55.34,4616493,4690977,"protein_coding","16",74485,24
"23299","ENSG00000185963","BICD2","BICD2",51.39,92711363,92764866,"protein_coding","9",53504,7
"23304","ENSG00000024048","UBR2","UBR2",39.12,42563969,42693505,"protein_coding","6",129537,49
"23309","ENSG00000127511","SIN3B","SIN3B",52.99,16829387,16880355,"protein_coding","19",50969,20
"23334","ENSG00000198198","SZT2","SZT2",50.23,43389882,43454247,"protein_coding","1",64366,68
"23344","ENSG00000139641","ESYT1","ESYT1",49.95,56118250,56150107,"protein_coding","12",31858,30
"2335","ENSG00000115414","FN1","FN1",39.4,215359468,215436120,"protein_coding","2",76653,41
"23354","ENSG00000249115","HAUS5","HAUS5",54.42,35612735,35625355,"protein_coding","19",12621,15
"23363","ENSG00000124006","OBSL1","OBSL1",58.21,219550727,219572076,"protein_coding","2",21350,20
"23367","ENSG00000155506","LARP1","LARP1",46.41,154682986,154817607,"protein_coding","5",134622,29
"23383","ENSG00000129933","MAU2","MAU2",54.36,19320811,19358754,"protein_coding","19",37944,22
"23386","ENSG00000015676","NUDCD3","NUDCD3",44.52,44379119,44490919,"protein_coding","7",111801,14
"23389","ENSG00000123066","MED13L","MED13L",37.37,115957905,116277719,"protein_coding","12",319815,30
"23396","ENSG00000186111","PIP5K1C","PIP5K1C",60.57,3630181,3700506,"protein_coding","19",70326,24
"23399","ENSG00000175826","CTDNEP1","CTDNEP1",53,7243583,7252841,"protein_coding","17",9259,11
"23400","ENSG00000159363","ATP13A2","ATP13A2",57.29,16985958,17011986,"protein_coding","1",26029,27
"23403","ENSG00000177051","FBXO46","FBXO46",51.48,45710624,45730931,"protein_coding","19",20308,6
"23414","ENSG00000169946","ZFPM2","ZFPM2",37.04,104590733,105805813,"protein_coding","8",1215081,21
"23476","ENSG00000141867","BRD4","BRD4",50.24,15235519,15332547,"protein_coding","19",97029,27
"23499","ENSG00000127603","MACF1","MACF1",42.57,39081316,39487755,"protein_coding","1",406440,103
"23513","ENSG00000180900","SCRIB","SCRIB",62.83,143790920,143815792,"protein_coding","8",24873,76
"23513","ENSG00000274287","SCRIB","SCRIB",62.5,267967,292426,"protein_coding","HSCHR8_3_CTG7",24460,76
"23523","ENSG00000281670","CABIN1","CABIN1",67.78,301817,302353,"lncRNA","HSCHR22_1_CTG7",537,44
"23523","ENSG00000099991","CABIN1","CABIN1",50.24,24011192,24178634,"protein_coding","22",167443,44
"23524","ENSG00000167978","SRRM2","SRRM2",53.09,2752008,2772538,"protein_coding","16",20531,11
"23550","ENSG00000125637","PSD4","PSD4",51.01,113157325,113209396,"protein_coding","2",52072,15
"23613","ENSG00000101040","ZMYND8","ZMYND8",46.22,47209214,47357806,"protein_coding","20",148593,29
"23616","ENSG00000100092","SH3BP1","SH3BP1",57.36,37634654,37656117,"protein_coding","22",21464,21
"23623","ENSG00000160753","RUSC1","RUSC1",57.69,155320739,155331422,"protein_coding","1",10684,8
"23636","ENSG00000213024","NUP62","NUP62",54.39,49906825,49929926,"protein_coding","19",23102,8
"23645","ENSG00000087074","PPP1R15A","PPP1R15A",53.27,48872212,48879061,"protein_coding","19",6850,2
"23646","ENSG00000105223","PLD3","PLD3",52.47,40348453,40389472,"protein_coding","19",41020,18
"23648","ENSG00000157216","SSBP3","SSBP3",50.92,54225313,54413479,"protein_coding","1",188167,26
"23654","ENSG00000196576","PLXNB2","PLXNB2",65,50274976,50307695,"protein_coding","22",32720,36
"23759","ENSG00000100023","PPIL2","PPIL2",54.06,21666000,21700015,"protein_coding","22",34016,17
"23770","ENSG00000105701","FKBP8","FKBP8",56.66,18531751,18544264,"protein_coding","19",12514,12
"23774","ENSG00000100425","BRD1","BRD1",54.25,49773278,49827946,"protein_coding","22",54669,16
"24146","ENSG00000106404","CLDN15","CLDN15",59.59,101232092,101238820,"protein_coding","7",6729,6
"2512","ENSG00000087086","FTL","FTL",53.66,48965275,48967896,"protein_coding","19",2622,3
"2523","ENSG00000174951","FUT1","FUT1",55.87,48748011,48755390,"protein_coding","19",7380,4
"254048","ENSG00000157741","UBN2","UBN2",40.12,139230356,139330427,"protein_coding","7",100072,19
"254102","ENSG00000173442","EHBP1L1","EHBP1L1",60.94,65575943,65594089,"protein_coding","11",18147,20
"2542","ENSG00000281500","SLC37A4","SLC37A4",55.14,45351,52488,"protein_coding","HG2217_PATCH",7138,6
"2542","ENSG00000137700","SLC37A4","SLC37A4",55.18,119023751,119030906,"protein_coding","11",7156,6
"254263","ENSG00000174871","CNIH2","CNIH2",61.46,66278170,66285301,"protein_coding","11",7132,7
"2550","ENSG00000206511","GABBR1","GABBR1",44.84,821111,898673,"protein_coding","HSCHR6_MHC_QBL_CTG1",77563,170
"2550","ENSG00000206466","GABBR1","GABBR1",44.85,821016,898553,"protein_coding","HSCHR6_MHC_MCF_CTG1",77538,170
"2550","ENSG00000204681","GABBR1","GABBR1",45.2,29552554,29633976,"protein_coding","6",81423,170
"2550","ENSG00000232569","GABBR1","GABBR1",44.88,821307,898877,"protein_coding","HSCHR6_MHC_APD_CTG1",77571,170
"2550","ENSG00000237112","GABBR1","GABBR1",44.84,821155,898710,"protein_coding","HSCHR6_MHC_DBB_CTG1",77556,170
"2550","ENSG00000237051","GABBR1","GABBR1",44.85,820771,898309,"protein_coding","HSCHR6_MHC_MANN_CTG1",77539,170
"2550","ENSG00000232632","GABBR1","GABBR1",44.85,1042093,1119641,"protein_coding","HSCHR6_MHC_COX_CTG1",77549,170
"255275","ENSG00000185105","MYADML2","MYADML2",55.48,81939645,81947233,"protein_coding","17",7589,3
"255738","ENSG00000169174","PCSK9","PCSK9",55.53,55039445,55064852,"protein_coding","1",25408,16
"255783","ENSG00000257704","INAFM1","INAFM1",59.65,47274373,47277755,"protein_coding","19",3383,1
"256281","ENSG00000183828","NUDT14","NUDT14",64.59,105172937,105181323,"protein_coding","14",8387,8
"256329","ENSG00000185522","LMNTD2","LMNTD2",66.97,554850,560743,"protein_coding","11",5894,30
"256329","ENSG00000275873","LMNTD2","LMNTD2",67.09,84495,90434,"protein_coding","HSCHR11_1_CTG8",5940,30
"256364","ENSG00000149499","EML3","EML3",58.24,62602216,62612978,"protein_coding","11",10763,19
"257364","ENSG00000173548","SNX33","SNX33",56.28,75647797,75662301,"protein_coding","15",14505,2
"25777","ENSG00000100242","SUN2","SUN2",54.74,38733280,38794198,"protein_coding","22",60919,22
"25786","ENSG00000273311","DGCR11","DGCR11",49.01,19046162,19048375,"lncRNA","22",2214,1
"25792","ENSG00000148337","CIZ1","CIZ1",52.52,128161233,128204482,"protein_coding","9",43250,24
"25798","ENSG00000164713","BRI3","BRI3",51.97,98252379,98310441,"protein_coding","7",58063,9
"2580","ENSG00000178950","GAK","GAK",56.51,849275,932411,"protein_coding","4",83137,30
"25807","ENSG00000100263","RHBDD3","RHBDD3",56.06,29259850,29268221,"protein_coding","22",8372,9
"25820","ENSG00000166233","ARIH1","ARIH1",38.73,72474308,72602987,"protein_coding","15",128680,16
"25829","ENSG00000198792","TMEM184B","TMEM184B",53.46,38215914,38273805,"protein_coding","22",57892,13
"25831","ENSG00000092148","HECTD1","HECTD1",39.5,31100115,31208381,"protein_coding","14",108267,41
"25851","ENSG00000205356","TECPR1","TECPR1",56.22,98214624,98252240,"protein_coding","7",37617,29
"25855","ENSG00000174744","BRMS1","BRMS1",55.91,66337332,66345136,"protein_coding","11",7805,8
"25862","ENSG00000164663","USP49","USP49",41.53,41789896,41895395,"protein_coding","6",105500,19
"25894","ENSG00000196155","PLEKHG4","PLEKHG4",59.77,67277510,67289499,"protein_coding","16",11990,20
"25904","ENSG00000182973","CNOT10","CNOT10",41.99,32685109,32773875,"protein_coding","3",88767,50
"25904","ENSG00000291502","CNOT10","CNOT10",41.97,53371,142101,"protein_coding","HG2077_PATCH",88731,50
"2593","ENSG00000130005","GAMT","GAMT",64.9,1397026,1401731,"protein_coding","19",4706,6
"25930","ENSG00000076201","PTPN23","PTPN23",51.53,47381011,47413442,"protein_coding","3",32432,21
"25941","ENSG00000134779","TPGS2","TPGS2",42.82,36777647,36829216,"protein_coding","18",51570,16
"25970","ENSG00000178188","SH2B1","SH2B1",51.23,28846584,28875103,"protein_coding","16",28520,10
"25989","ENSG00000140474","ULK3","ULK3",59.87,74836116,74843346,"protein_coding","15",7231,14
"25996","ENSG00000076043","REXO2","REXO2",37.4,114439359,114468149,"protein_coding","11",28791,10
"26000","ENSG00000169221","TBC1D10B","TBC1D10B",54.61,30357102,30370529,"protein_coding","16",13428,7
"26012","ENSG00000165802","NSMF","NSMF",65.45,137447570,137459576,"protein_coding","9",12007,14
"26020","ENSG00000197324","LRP10","LRP10",55.46,22871709,22881713,"protein_coding","14",10005,7
"26063","ENSG00000274296","DECR2","DECR2",56.95,972,11633,"protein_coding","HSCHR16_CTG2",10662,16
"26063","ENSG00000242612","DECR2","DECR2",56.96,401834,412492,"protein_coding","16",10659,16
"26080","ENSG00000279516","FAM230C","FAM230C",39.99,18195248,18232027,"lncRNA","13",36780,23
"26080","ENSG00000281252","FAM230C","FAM230C",39.95,193957,230684,"lncRNA","HG2291_PATCH",36728,23
"26086","ENSG00000160360","GPSM1","GPSM1",66.08,136327425,136359608,"protein_coding","9",32184,17
"26093","ENSG00000105321","CCDC9","CCDC9",56.66,47255980,47274055,"protein_coding","19",18076,15
"26121","ENSG00000277953","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19LRC_LRC_T_CTG3_1",16361,130
"26121","ENSG00000274894","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19LRC_LRC_J_CTG3_1",16361,130
"26121","ENSG00000275117","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19LRC_COX2_CTG3_1",16361,130
"26121","ENSG00000275885","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19_4_CTG3_1",16361,130
"26121","ENSG00000277707","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19LRC_PGF1_CTG3_1",16361,130
"26121","ENSG00000274144","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19LRC_PGF2_CTG3_1",16361,130
"26121","ENSG00000277154","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19LRC_COX1_CTG3_1",16361,130
"26121","ENSG00000274651","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19LRC_LRC_I_CTG3_1",16361,130
"26121","ENSG00000105618","PRPF31","PRPF31",57.08,54115410,54131719,"protein_coding","19",16310,130
"26121","ENSG00000276421","PRPF31","PRPF31",57.07,89903,106263,"protein_coding","HSCHR19LRC_LRC_S_CTG3_1",16361,130
"26135","ENSG00000142864","SERBP1","SERBP1",39.03,67406389,67430418,"protein_coding","1",24030,9
"26140","ENSG00000214021","TTLL3","TTLL3",50.13,9808086,9856087,"protein_coding","3",48002,17
"26145","ENSG00000170604","IRF2BP1","IRF2BP1",68.55,45883608,45886141,"protein_coding","19",2534,1
"26151","ENSG00000109065","NAT9","NAT9",54.65,74769697,74776384,"protein_coding","17",6688,6
"26155","ENSG00000188976","NOC2L","NOC2L",60.76,943527,960714,"protein_coding","1",17188,19
"2617","ENSG00000106105","GARS1","GARS1",38.92,30580533,30634033,"protein_coding","7",53501,17
"26173","ENSG00000164880","INTS1","INTS1",63.58,1469895,1504418,"protein_coding","7",34524,49
"26227","ENSG00000092621","PHGDH","PHGDH",43.79,119648411,119744227,"protein_coding","1",95817,24
"26229","ENSG00000149541","B3GAT3","B3GAT3",53.77,62614993,62622180,"protein_coding","11",7188,6
"2623","ENSG00000102145","GATA1","GATA1",52.67,48783122,48794311,"protein_coding","X",11190,6
"26233","ENSG00000285442","FBXL6","FBXL6",66.45,86034,89979,"protein_coding","HG2419_PATCH",3946,10
"26233","ENSG00000182325","FBXL6","FBXL6",66.43,144355427,144359376,"protein_coding","8",3950,10
"26517","ENSG00000099800","TIMM13","TIMM13",64.11,2425624,2427593,"protein_coding","19",1970,3
"26528","ENSG00000071626","DAZAP1","DAZAP1",58.79,1407533,1435687,"protein_coding","19",28155,15
"266971","ENSG00000293162","PIPSL","",48.45,93958191,93961540,"lncRNA","10",3350,1
"267","ENSG00000159461","AMFR","AMFR",42.24,56361449,56425598,"protein_coding","16",64150,18
"26777","ENSG00000225091","SNORA71A","SNORA71A",53.73,38427309,38427442,"snoRNA","20",134,1
"26784","ENSG00000207405","SNORA64","SNORA64",55.22,1962973,1963106,"snoRNA","16",134,2
"26784","ENSG00000291933","SNORA64","SNORA64",55.22,29121,29254,"snoRNA","HG401_PATCH",134,2
"26986","ENSG00000070756","PABPC1","PABPC1",40.75,100685816,100722809,"protein_coding","8",36994,14
"26993","ENSG00000011243","AKAP8L","AKAP8L",48.86,15380046,15419141,"protein_coding","19",39096,12
"27044","ENSG00000197157","SND1","SND1",42.44,127652123,128092609,"protein_coding","7",440487,35
"271","ENSG00000116337","AMPD2","AMPD2",56.74,109616104,109632055,"protein_coding","1",15952,16
"27132","ENSG00000178773","CPNE7","CPNE7",60.37,89575730,89597247,"protein_coding","16",21518,20
"27153","ENSG00000196453","ZNF777","ZNF777",47.47,149429030,149461067,"protein_coding","7",32038,6
"27166","ENSG00000169230","PRELID1","PRELID1",54.22,177303787,177306958,"protein_coding","5",3172,5
"27183","ENSG00000132612","VPS4A","VPS4A",54.57,69311299,69326939,"protein_coding","16",15641,13
"27230","ENSG00000120742","SERP1","SERP1",38.98,150518545,150603228,"protein_coding","3",84684,4
"27245","ENSG00000126705","AHDC1","AHDC1",56.39,27534035,27604431,"protein_coding","1",70397,9
"27333","ENSG00000173905","GOLIM4","GOLIM4",38.46,168008552,168096536,"protein_coding","3",87985,16
"27338","ENSG00000108106","UBE2S","UBE2S",53.59,55385311,55408164,"protein_coding","19",22854,5
"27352","ENSG00000100359","SGSM3","SGSM3",47.99,40370564,40410837,"protein_coding","22",40274,25
"2738","ENSG00000250571","GLI4","GLI4",62.67,143263193,143276937,"protein_coding","8",13745,6
"27433","ENSG00000160404","TOR2A","TOR2A",59.95,127731516,127735355,"protein_coding","9",3840,1
"2767","ENSG00000088256","GNA11","GNA11",61.7,3094320,3124001,"protein_coding","19",29682,7
"2783","ENSG00000172354","GNB2","GNB2",65.85,100673477,100679174,"protein_coding","7",5698,11
"28","ENSG00000281879","ABO","ABO",50.15,59224,102118,"protein_coding","HG2030_PATCH",42895,16
"28","ENSG00000175164","ABO","ABO",50.14,133233278,133276024,"protein_coding","9",42747,16
"2812","ENSG00000203618","GP1BB","GP1BB",72.21,19723539,19724776,"protein_coding","22",1238,2
"2821","ENSG00000105220","GPI","GPI",52.39,34359480,34402413,"protein_coding","19",42934,30
"2821","ENSG00000282019","GPI","GPI",51.96,8674,30733,"protein_coding","HSCHR19_2_CTG3_1",22060,30
"283149","ENSG00000186174","BCL9L","BCL9L",59.41,118893875,118925926,"protein_coding","11",32052,11
"283229","ENSG00000177685","CRACR2B","CRACR2B",66.14,826137,831993,"protein_coding","11",5857,6
"283234","ENSG00000168071","CCDC88B","CCDC88B",61.63,64340197,64357534,"protein_coding","11",17338,24
"283450","ENSG00000173064","HECTD4","HECTD4",43.29,112160188,112382443,"protein_coding","12",222256,78
"283463","ENSG00000205592","MUC19","MUC19",37.47,40393395,40570832,"protein_coding","12",177438,169
"283638","ENSG00000099814","CEP170B","CEP170B",64.55,104864498,104896770,"protein_coding","14",32273,19
"283643","ENSG00000185347","TEDC1","TEDC1",65.53,105489855,105501129,"protein_coding","14",11275,13
"283899","ENSG00000169592","INO80E","INO80E",57.41,29994983,30005794,"protein_coding","16",10812,6
"283989","ENSG00000182173","TSEN54","TSEN54",54.95,75515944,75524748,"protein_coding","17",8805,8
"283991","ENSG00000185262","UBALD2","UBALD2",58.47,76265197,76271298,"protein_coding","17",6102,3
"284001","ENSG00000176155","CCDC57","CCDC57",51.83,82101458,82212885,"protein_coding","17",111428,30
"284004","ENSG00000169660","HEXD","HEXD",55.13,82418318,82442647,"protein_coding","17",24330,13
"284119","ENSG00000177469","CAVIN1","CAVIN1",52.54,42402449,42423322,"protein_coding","17",20874,2
"284207","ENSG00000176845","METRNL","METRNL",63.21,83079583,83095125,"protein_coding","17",15543,11
"284207","ENSG00000275031","METRNL","METRNL",63.07,4591,24134,"protein_coding","HSCHR17_1_CTG9",19544,11
"284352","ENSG00000104866","PPP1R37","PPP1R37",55.56,45091396,45148077,"protein_coding","19",56682,9
"284361","ENSG00000161671","EMC10","EMC10",57.14,50476400,50510789,"protein_coding","19",34390,9
"284439","ENSG00000181035","SLC25A42","SLC25A42",52.72,19061697,19113030,"protein_coding","19",51334,8
"284805","ENSG00000198547","C20orf203","C20orf203",50.33,32631625,32673941,"protein_coding","20",42317,15
"284930","ENSG00000224271","EPIC1","EPIC1",43.89,47630827,48023004,"lncRNA","22",392178,45
"285521","ENSG00000163626","COX18","COX18",40.47,73052362,73069755,"protein_coding","4",17394,7
"285908","ENSG00000179406","LINC00174","LINC00174",44.09,66376044,66493606,"lncRNA","7",117563,31
"286","ENSG00000029534","ANK1","ANK1",49.32,41653220,41896812,"protein_coding","8",243593,50
"286128","ENSG00000181638","ZFP41","ZFP41",58.07,143245996,143262705,"protein_coding","8",16710,8
"286257","ENSG00000310560","PAXX","PAXX",65.01,136992400,136994074,"protein_coding","9",1675,3
"286262","ENSG00000176058","TPRN","TPRN",62.56,137191617,137204193,"protein_coding","9",12577,4
"286336","ENSG00000126882","FAM78A","FAM78A",55.86,131258076,131278194,"protein_coding","9",20119,6
"2870","ENSG00000198055","GRK6","GRK6",54.65,177403204,177442901,"protein_coding","5",39698,20
"2872","ENSG00000099875","MKNK2","MKNK2",62.57,2037465,2061220,"protein_coding","19",23756,11
"2873","ENSG00000169727","GPS1","GPS1",66.04,82050691,82058063,"protein_coding","17",7373,7
"2887","ENSG00000106070","GRB10","GRB10",45.53,50590063,50793486,"protein_coding","7",203424,32
"2896","ENSG00000030582","GRN","GRN",57.66,44345108,44353106,"protein_coding","17",7999,11
"28964","ENSG00000108262","GIT1","GIT1",60.72,29573475,29594054,"protein_coding","17",20580,18
"28982","ENSG00000162769","FLVCR1","FLVCR1",40.28,212858230,212899363,"protein_coding","1",41134,12
"28988","ENSG00000136279","DBNL","DBNL",53.22,44044628,44069456,"protein_coding","7",24829,10
"28992","ENSG00000133315","MACROD1","MACROD1",58.1,63998553,64166501,"protein_coding","11",167949,16
"29035","ENSG00000182831","HAPSTR1","HAPSTR1",42.08,9091594,9121635,"protein_coding","16",30042,4
"2905","ENSG00000161509","GRIN2C","GRIN2C",60.16,74842022,74861772,"protein_coding","17",19751,11
"2906","ENSG00000105464","GRIN2D","GRIN2D",52.92,48393668,48444931,"protein_coding","19",51264,14
"29086","ENSG00000105393","BABAM1","BABAM1",52.44,17267343,17281249,"protein_coding","19",13907,13
"2909","ENSG00000160007","ARHGAP35","ARHGAP35",46.54,46860433,47005077,"protein_coding","19",144645,8
"29109","ENSG00000135723","FHOD1","FHOD1",56.53,67229387,67247539,"protein_coding","16",18153,19
"29123","ENSG00000167522","ANKRD11","ANKRD11",51.2,89267619,89490706,"protein_coding","16",223088,29
"2931","ENSG00000105723","GSK3A","GSK3A",53.36,42226225,42242625,"protein_coding","19",16401,21
"2935","ENSG00000103342","GSPT1","GSPT1",42.29,11868128,11916082,"protein_coding","16",47955,18
"2950","ENSG00000084207","GSTP1","GSTP1",52.72,67583523,67592110,"protein_coding","11",8588,3
"2968","ENSG00000213780","GTF2H4","GTF2H4",51.9,30907517,30914119,"protein_coding","6",6603,72
"2968","ENSG00000236895","GTF2H4","GTF2H4",51.12,2387930,2393852,"protein_coding","HSCHR6_MHC_COX_CTG1",5923,72
"2968","ENSG00000226384","GTF2H4","GTF2H4",51.11,2164488,2170410,"protein_coding","HSCHR6_MHC_DBB_CTG1",5923,72
"2968","ENSG00000234370","GTF2H4","GTF2H4",51.11,2252331,2258253,"protein_coding","HSCHR6_MHC_MCF_CTG1",5923,72
"2968","ENSG00000233149","GTF2H4","GTF2H4",51.16,2218420,2224342,"protein_coding","HSCHR6_MHC_MANN_CTG1",5923,72
"2968","ENSG00000221974","GTF2H4","GTF2H4",51.14,2163350,2169272,"protein_coding","HSCHR6_MHC_QBL_CTG1",5923,72
"2972","ENSG00000185024","BRF1","BRF1",56.66,105209277,105315589,"protein_coding","14",106313,20
"2975","ENSG00000077235","GTF3C1","GTF3C1",49.43,27459555,27549960,"protein_coding","16",90406,39
"29781","ENSG00000025770","NCAPH2","NCAPH2",55.55,50508127,50524781,"protein_coding","22",16655,20
"29801","ENSG00000099904","ZDHHC8","ZDHHC8",63.57,20129456,20148007,"protein_coding","22",18552,12
"2987","ENSG00000143774","GUK1","GUK1",61.76,228139962,228148984,"protein_coding","1",9023,7
"29882","ENSG00000176248","ANAPC2","ANAPC2",62.12,137174784,137189028,"protein_coding","9",14245,12
"29888","ENSG00000090372","STRN4","STRN4",57.35,46719507,46746994,"protein_coding","19",27488,22
"29894","ENSG00000071894","CPSF1","CPSF1",60.47,144393229,144409864,"protein_coding","8",16636,56
"29894","ENSG00000285049","CPSF1","CPSF1",59.96,123832,139938,"protein_coding","HG2419_PATCH",16107,56
"29902","ENSG00000204856","FAM216A","FAM216A",43.25,110468405,110492196,"protein_coding","12",23792,6
"29924","ENSG00000063245","EPN1","EPN1",54.9,55675109,55709858,"protein_coding","19",34750,15
"29927","ENSG00000058262","SEC61A1","SEC61A1",47.29,128051641,128071705,"protein_coding","3",20065,9
"29941","ENSG00000160447","PKN3","PKN3",57.68,128702489,128720924,"protein_coding","9",18436,22
"29946","ENSG00000167565","SERTAD3","SERTAD3",56.03,40440642,40445114,"protein_coding","19",4473,4
"29952","ENSG00000176978","DPP7","DPP7",64.83,137110540,137118309,"protein_coding","9",7770,10
"29968","ENSG00000135069","PSAT1","PSAT1",43.76,78297094,78356024,"protein_coding","9",58931,9
"29980","ENSG00000159147","DONSON","DONSON",38.17,33559542,33589015,"protein_coding","21",29474,11
"29985","ENSG00000141873","SLC39A3","SLC39A3",57.97,2732204,2740071,"protein_coding","19",7868,6
"29997","ENSG00000105373","NOP53","NOP53",56.95,47745481,47758208,"protein_coding","19",12728,10
"30","ENSG00000060971","ACAA1","ACAA1",51.57,38103129,38137647,"protein_coding","3",34519,11
"3033","ENSG00000138796","HADH","HADH",43.16,107989683,108035241,"protein_coding","4",45559,9
"3054","ENSG00000172534","HCFC1","HCFC1",59.92,153946434,153972427,"protein_coding","X",25994,26
"3068","ENSG00000143321","HDGF","HDGF",51.35,156742109,156766925,"protein_coding","1",24817,10
"30837","ENSG00000274211","SOCS7","SOCS7",45.25,38351844,38405593,"protein_coding","17",53750,22
"30837","ENSG00000274229","SOCS7","SOCS7",44.74,2387176,2440912,"protein_coding","HSCHR17_7_CTG4",53737,22
"30851","ENSG00000213977","TAX1BP3","TAX1BP3",57.49,3659751,3668679,"protein_coding","17",8929,4
"3087","ENSG00000152804","HHEX","HHEX",46.67,92689893,92695647,"protein_coding","10",5755,4
"3098","ENSG00000156515","HK1","HK1",47.72,69269984,69403497,"protein_coding","10",133514,30
"3133","ENSG00000229252","HLA-E","HLA-E",55.45,1745299,1750037,"protein_coding","HSCHR6_MHC_DBB_CTG1",4739,42
"3133","ENSG00000230254","HLA-E","HLA-E",55.45,1790236,1794974,"protein_coding","HSCHR6_MHC_SSTO_CTG1",4739,42
"3133","ENSG00000225201","HLA-E","HLA-E",55.48,1833523,1838261,"protein_coding","HSCHR6_MHC_MCF_CTG1",4739,42
"3133","ENSG00000236632","HLA-E","HLA-E",55.48,1799702,1804440,"protein_coding","HSCHR6_MHC_MANN_CTG1",4739,42
"3133","ENSG00000233904","HLA-E","HLA-E",55.45,1969202,1973940,"protein_coding","HSCHR6_MHC_COX_CTG1",4739,42
"3133","ENSG00000204592","HLA-E","HLA-E",55.49,30489495,30494205,"protein_coding","6",4711,42
"3133","ENSG00000206493","HLA-E","HLA-E",55.45,1744563,1749301,"protein_coding","HSCHR6_MHC_QBL_CTG1",4739,42
"317","ENSG00000120868","APAF1","APAF1",39.48,98645149,98735433,"protein_coding","12",90285,27
"317762","ENSG00000205476","CCDC85C","CCDC85C",56.11,99500190,99604265,"protein_coding","14",104076,11
"317781","ENSG00000288503","DDX51","DDX51",60.46,43623,51348,"protein_coding","HG2246_HG2248_HG2276_PATCH",7726,22
"317781","ENSG00000185163","DDX51","DDX51",60.55,132136591,132144354,"protein_coding","12",7764,22
"3184","ENSG00000138668","HNRNPD","HNRNPD",39.08,82350776,82374543,"protein_coding","4",23768,8
"3185","ENSG00000169813","HNRNPF","HNRNPF",48.06,43385206,43437095,"protein_coding","10",51890,7
"321","ENSG00000276495","APBA2","APBA2",48.15,1194322,1393362,"protein_coding","HSCHR15_4_CTG8",199041,42
"321","ENSG00000034053","APBA2","APBA2",48.63,28884449,29118317,"protein_coding","15",233869,42
"3219","ENSG00000170689","HOXB9","HOXB9",56.02,48621156,48626576,"protein_coding","17",5421,2
"3241","ENSG00000115756","HPCAL1","HPCAL1",52.03,10297410,10427835,"protein_coding","2",130426,16
"3299","ENSG00000102878","HSF4","HSF4",61.39,67164681,67169945,"protein_coding","16",5265,8
"3304","ENSG00000204388","HSPA1B","HSPA1B",58.76,31827738,31830254,"protein_coding","6",2517,5
