"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"57140","ENSG00000142327","RNPEPL1","RNPEPL1",63.56,240565804,240581372,"protein_coding","2",15569,7
"5719","ENSG00000185627","PSMD13","PSMD13",44.04,236948,252986,"protein_coding","11",16039,10
"57231","ENSG00000135317","SNX14","SNX14",37.38,85504776,85594156,"protein_coding","6",89381,47
"57326","ENSG00000163346","PBXIP1","PBXIP1",54.24,154944059,154956451,"protein_coding","1",12393,10
"57466","ENSG00000156304","SCAF4","SCAF4",38,31667491,31732184,"protein_coding","21",64694,19
"57505","ENSG00000124608","AARS2","AARS2",54.44,44298726,44313376,"protein_coding","6",14651,21
"57519","ENSG00000159433","STARD9","STARD9",43.52,42575574,42720998,"protein_coding","15",145425,33
"57592","ENSG00000143373","ZNF687","ZNF687",58.09,151281502,151292180,"protein_coding","1",10679,10
"57602","ENSG00000055483","USP36","USP36",50.03,78787381,78841441,"protein_coding","17",54061,27
"57666","ENSG00000112787","FBRSL1","FBRSL1",62.75,132489551,132585188,"protein_coding","12",95638,23
"57674","ENSG00000173821","RNF213","RNF213",49.94,80260807,80398794,"protein_coding","17",137988,68
"5768","ENSG00000116260","QSOX1","QSOX1",51.88,180154806,180204030,"protein_coding","1",49225,12
"57804","ENSG00000175482","POLD4","POLD4",53.58,67345400,67356972,"protein_coding","11",11573,3
"57805","ENSG00000158941","CCAR2","CCAR2",50.56,22604629,22620964,"protein_coding","8",16336,21
"5829","ENSG00000089159","PXN","PXN",53.03,120210439,120265800,"protein_coding","12",55362,21
"5834","ENSG00000100994","PYGB","PYGB",52.19,25248030,25298014,"protein_coding","20",49985,21
"58476","ENSG00000078804","TP53INP2","TP53INP2",54.83,34701662,34713442,"protein_coding","20",11781,6
"58517","ENSG00000119707","RBM25","RBM25",40.71,73058307,73123899,"protein_coding","14",65593,20
"58986","ENSG00000129925","PGAP6","PGAP6",61.63,370779,387113,"protein_coding","16",16335,15
"5900","ENSG00000160271","RALGDS","RALGDS",58.93,133097657,133149440,"protein_coding","9",51784,24
"5902","ENSG00000099901","RANBP1","RANBP1",57.77,20115877,20128037,"protein_coding","22",12161,7
"5973","ENSG00000102032","RENBP","RENBP",55.76,153935269,153944688,"protein_coding","X",9420,13
"599","ENSG00000129473","BCL2L2","BCL2L2",50.43,23298790,23313069,"protein_coding","14",14280,5
"6050","ENSG00000023191","RNH1","RNH1",60.52,494510,507395,"protein_coding","11",12886,22
"6050","ENSG00000276230","RNH1","RNH1",60.36,24153,36941,"protein_coding","HSCHR11_1_CTG8",12789,22
"60626","ENSG00000177963","RIC8A","RIC8A",57.45,207478,215164,"protein_coding","11",7687,10
"60672","ENSG00000116691","MIIP","MIIP",55.62,12019466,12032048,"protein_coding","1",12583,8
"613","ENSG00000186716","BCR","BCR",53.07,23179704,23318037,"protein_coding","22",138334,30
"6175","ENSG00000089157","RPLP0","RPLP0",48.94,120196698,120201235,"protein_coding","12",4538,3
"6203","ENSG00000274005","RPS9","RPS9",50.16,175840,182627,"protein_coding","HSCHR19LRC_LRC_T_CTG3_1",6788,60
"6203","ENSG00000170889","RPS9","RPS9",51.84,54200466,54249003,"protein_coding","19",48538,60
"6203","ENSG00000274626","RPS9","RPS9",50.16,175840,182627,"protein_coding","HSCHR19LRC_COX2_CTG3_1",6788,60
"6203","ENSG00000278270","RPS9","RPS9",51.79,175724,223976,"protein_coding","HSCHR19_4_CTG3_1",48253,60
"6203","ENSG00000274950","RPS9","RPS9",51.75,175791,223971,"protein_coding","HSCHR19LRC_PGF1_CTG3_1",48181,60
"6203","ENSG00000275323","RPS9","RPS9",50.16,175840,182627,"protein_coding","HSCHR19LRC_LRC_J_CTG3_1",6788,60
"6203","ENSG00000277079","RPS9","RPS9",50.16,175840,182627,"protein_coding","HSCHR19LRC_PGF2_CTG3_1",6788,60
"6203","ENSG00000277359","RPS9","RPS9",50.16,175840,182627,"protein_coding","HSCHR19LRC_LRC_I_CTG3_1",6788,60
"6203","ENSG00000274646","RPS9","RPS9",51.77,175608,223738,"protein_coding","HSCHR19LRC_COX1_CTG3_1",48131,60
"6203","ENSG00000278081","RPS9","RPS9",50.16,175840,182627,"protein_coding","HSCHR19LRC_LRC_S_CTG3_1",6788,60
"6209","ENSG00000115268","RPS15","RPS15",63.18,1438149,1440508,"protein_coding","19",2360,1
"6240","ENSG00000167325","RRM1","RRM1",40.25,4094707,4140686,"protein_coding","11",45980,24
"6300","ENSG00000188130","MAPK12","MAPK12",64.86,50245186,50261851,"protein_coding","22",16666,9
"6305","ENSG00000100241","SBF1","SBF1",60.64,50443219,50483923,"protein_coding","22",40705,21
"632","ENSG00000242252","BGLAP","BGLAP",63.14,156242154,156243317,"protein_coding","1",1164,2
"6335","ENSG00000169432","SCN9A","SCN9A",34.44,166195185,166376001,"protein_coding","2",180817,33
"64118","ENSG00000169718","DUS1L","DUS1L",64.56,82057506,82066206,"protein_coding","17",8701,7
"642843","ENSG00000187959","CPSF4L","CPSF4L",48,73242101,73262352,"protein_coding","17",20252,9
"64374","ENSG00000120725","SIL1","SIL1",44.79,138886914,139293557,"protein_coding","5",406644,20
"6452","ENSG00000087266","SH3BP2","SH3BP2",59.14,2793015,2841291,"protein_coding","4",48277,21
"64599","ENSG00000146830","GIGYF1","GIGYF1",61.09,100679505,100694481,"protein_coding","7",14977,24
"64689","ENSG00000114745","GORASP1","GORASP1",53.91,39095222,39108369,"protein_coding","3",13148,7
"64753","ENSG00000128596","CCDC136","CCDC136",48.94,128790750,128822135,"protein_coding","7",31386,21
"64771","ENSG00000196821","ILRUN","ILRUN",41.84,34587281,34696884,"protein_coding","6",109604,8
"64778","ENSG00000075420","FNDC3B","FNDC3B",39.77,172039547,172405418,"protein_coding","3",365872,29
"64782","ENSG00000181026","AEN","AEN",51.22,88620070,88632281,"protein_coding","15",12212,7
"647979","ENSG00000260032","NORAD","NORAD",43.93,36042280,36051018,"lncRNA","20",8739,1
"64857","ENSG00000090924","PLEKHG2","PLEKHG2",56.82,39412546,39428415,"protein_coding","19",15870,20
"64897","ENSG00000157895","C12orf43","C12orf43",49.65,121000486,121016504,"protein_coding","12",16019,7
"6497","ENSG00000157933","SKI","SKI",57.89,2227388,2310213,"protein_coding","1",82826,10
"64978","ENSG00000204316","MRPL38","MRPL38",57.22,75898642,75905097,"protein_coding","17",6456,11
"6499","ENSG00000232616","SKIC2","SKIC2",54.19,3301116,3311787,"protein_coding","HSCHR6_MHC_MCF_CTG1",10672,124
"6499","ENSG00000223493","SKIC2","SKIC2",54.19,3206855,3217526,"protein_coding","HSCHR6_MHC_DBB_CTG1",10672,124
"6499","ENSG00000228896","SKIC2","SKIC2",54.19,3260269,3270940,"protein_coding","HSCHR6_MHC_SSTO_CTG1",10672,124
"6499","ENSG00000225737","SKIC2","SKIC2",54.17,3436507,3447178,"protein_coding","HSCHR6_MHC_COX_CTG1",10672,124
"6499","ENSG00000204351","SKIC2","SKIC2",54.15,31959025,31969852,"protein_coding","6",10828,124
"6499","ENSG00000206353","SKIC2","SKIC2",54.21,3215050,3225721,"protein_coding","HSCHR6_MHC_QBL_CTG1",10672,124
"650368","ENSG00000290960","TSSC2","",48.64,3379289,3411808,"lncRNA","11",32520,20
"65084","ENSG00000166575","TMEM135","TMEM135",36.37,87037824,87328824,"protein_coding","11",291001,16
"6510","ENSG00000105281","SLC1A5","SLC1A5",50.96,46758394,46788617,"protein_coding","19",30224,9
"65123","ENSG00000143624","INTS3","INTS3",48.34,153728050,153774808,"protein_coding","1",46759,52
"65123","ENSG00000262826","INTS3","INTS3",48.32,44768,91509,"protein_coding","HSCHR1_1_CTG31",46742,52
"6513","ENSG00000117394","SLC2A1","SLC2A1",52.74,42925353,42958904,"protein_coding","1",33552,9
"6533","ENSG00000131389","SLC6A6","SLC6A6",52.21,14402564,14489349,"protein_coding","3",86786,18
"654319","ENSG00000206838","SNORA5A","SNORA5A",52.24,45104349,45104482,"snoRNA","7",134,1
"6573","ENSG00000173638","SLC19A1","SLC19A1",56.6,45493572,45573564,"protein_coding","21",79993,16
"6626","ENSG00000077312","SNRPA","SNRPA",50.8,40750585,40765393,"protein_coding","19",14809,8
"6687","ENSG00000197912","SPG7","SPG7",52.33,89490719,89557768,"protein_coding","16",67050,16
"6711","ENSG00000115306","SPTBN1","SPTBN1",42.79,54456266,54671446,"protein_coding","2",215181,39
"6720","ENSG00000072310","SREBF1","SREBF1",58.07,17810399,17837035,"protein_coding","17",26637,16
"6734","ENSG00000182934","SRPRA","SRPRA",44.55,126255132,126269144,"protein_coding","11",14013,13
"6749","ENSG00000149136","SSRP1","SSRP1",50.64,57325982,57335952,"protein_coding","11",9971,11
"6774","ENSG00000168610","STAT3","STAT3",45.02,42313322,42388574,"protein_coding","17",75253,22
"6776","ENSG00000126561","STAT5A","STAT5A",54.63,42287547,42311943,"protein_coding","17",24397,19
"6777","ENSG00000173757","STAT5B","STAT5B",45.03,42199176,42288633,"protein_coding","17",89458,18
"677798","ENSG00000277184","SNORA9","SNORA9",49.62,44985378,44985510,"snoRNA","7",133,1
"682","ENSG00000172270","BSG","BSG",62.58,571277,583498,"protein_coding","19",12222,9
"6830","ENSG00000109111","SUPT6H","SUPT6H",48.05,28661920,28702682,"protein_coding","17",40763,37
"6836","ENSG00000148248","SURF4","SURF4",52.48,133361450,133376233,"protein_coding","9",14784,16
"6836","ENSG00000280951","SURF4","SURF4",52.38,187544,202260,"protein_coding","HG2030_PATCH",14717,16
"6837","ENSG00000148297","MED22","MED22",56.87,133338312,133348140,"protein_coding","9",9829,10
"6837","ENSG00000281022","MED22","MED22",56.87,164406,174225,"protein_coding","HG2030_PATCH",9820,10
"684","ENSG00000130303","BST2","BST2",56.29,17402933,17407393,"protein_coding","19",4461,5
"6867","ENSG00000147526","TACC1","TACC1",42.76,38728157,38853028,"protein_coding","8",124872,23
"6868","ENSG00000151694","ADAM17","ADAM17",41.31,9488482,9556732,"protein_coding","2",68251,24
"6904","ENSG00000141556","TBCD","TBCD",52.87,82751845,82945918,"protein_coding","17",194074,76
"6904","ENSG00000278759","TBCD","TBCD",55.58,155503,177989,"protein_coding","HSCHR17_1_CTG9",22487,76
"692091","ENSG00000221803","SNORD23","SNORD23",70,47755853,47755962,"snoRNA","19",110,1
"692203","ENSG00000221381","SNORD88B","SNORD88B",68.13,50799032,50799122,"snoRNA","19",91,1
"6929","ENSG00000071564","TCF3","TCF3",59.68,1609291,1652911,"protein_coding","19",43621,21
"693154","ENSG00000207963","MIR569","MIR569",32.29,171106664,171106759,"miRNA","3",96,1
"693178","ENSG00000207588","MIR593","MIR593",61,128081861,128081960,"miRNA","7",100,1
"693197","ENSG00000283791","MIR612","MIR612",65,65444458,65444557,"miRNA","11",100,1
"693232","ENSG00000207554","MIR647","MIR647",66.67,63942631,63942726,"miRNA","20",96,1
"6949","ENSG00000070814","TCOF1","TCOF1",52.46,150357629,150400510,"protein_coding","5",42882,24
"7008","ENSG00000167074","TEF","TEF",51.78,41367333,41399326,"protein_coding","22",31994,6
"7030","ENSG00000292217","TFE3","TFE3",52.48,187561,202245,"protein_coding","HSCHRX_3_CTG3",14685,22
"7030","ENSG00000068323","TFE3","TFE3",52.59,49028726,49043512,"protein_coding","X",14787,22
"7052","ENSG00000198959","TGM2","TGM2",52.64,38127385,38168463,"protein_coding","20",41079,14
"7076","ENSG00000102265","TIMP1","TIMP1",54.02,47582227,47586793,"protein_coding","X",4567,6
"7086","ENSG00000163931","TKT","TKT",54.53,53223040,53256055,"protein_coding","3",33016,12
"7094","ENSG00000137076","TLN1","TLN1",51.09,35696925,35732212,"protein_coding","9",35288,57
"7127","ENSG00000185215","TNFAIP2","TNFAIP2",61.71,103121265,103137441,"protein_coding","14",16177,13
"7133","ENSG00000028137","TNFRSF1B","TNFRSF1B",55.4,12166970,12209228,"protein_coding","1",42259,10
"7148","ENSG00000229341","TNXB","TNXB",54.67,3406268,3418718,"protein_coding","HSCHR6_MHC_APD_CTG1",12451,261
"7148","ENSG00000231608","TNXB","TNXB",54.39,3282563,3358976,"protein_coding","HSCHR6_MHC_DBB_CTG1",76414,261
"7148","ENSG00000229353","TNXB","TNXB",55.54,3264389,3309322,"protein_coding","HSCHR6_MHC_QBL_CTG1",44934,261
"7148","ENSG00000236221","TNXB","TNXB",54.61,3369799,3403206,"protein_coding","HSCHR6_MHC_MANN_CTG1",33408,261
"7148","ENSG00000233323","TNXB","TNXB",54.36,3479477,3555943,"protein_coding","HSCHR6_MHC_COX_CTG1",76467,261
"7148","ENSG00000168477","TNXB","TNXB",54.31,32041153,32115334,"protein_coding","6",74182,261
"7148","ENSG00000236236","TNXB","TNXB",55.73,3342342,3369188,"protein_coding","HSCHR6_MHC_SSTO_CTG1",26847,261
"7148","ENSG00000206258","TNXB","TNXB",54.38,3383188,3459630,"protein_coding","HSCHR6_MHC_MCF_CTG1",76443,261
"7165","ENSG00000101150","TPD52L2","TPD52L2",54.44,63865199,63892266,"protein_coding","20",27068,9
"7184","ENSG00000166598","HSP90B1","HSP90B1",40,103930107,103955906,"protein_coding","12",25800,11
"7186","ENSG00000127191","TRAF2","TRAF2",55.02,136881903,136929221,"protein_coding","9",47319,19
"7205","ENSG00000087077","TRIP6","TRIP6",56.42,100867126,100873524,"protein_coding","7",6399,9
"7267","ENSG00000182670","TTC3","TTC3",38.71,37073206,37203112,"protein_coding","21",129907,54
"728294","ENSG00000180902","D2HGDH","D2HGDH",56.88,241734589,241768816,"protein_coding","2",34228,12
"728661","ENSG00000189339","SLC35E2B","SLC35E2B",53.66,1659529,1693059,"protein_coding","1",33531,10
"729438","ENSG00000274070","CASTOR2","CASTOR2",52.97,74964664,75031530,"protein_coding","7",66867,9
"729522","ENSG00000291019","AACSP1","AACSP1",48.81,178764861,178818435,"lncRNA","5",53575,17
"7297","ENSG00000105397","TYK2","TYK2",54.36,10350528,10380608,"protein_coding","19",30081,24
"7407","ENSG00000231116","VARS1","VARS1",53.81,3110129,3128564,"protein_coding","HSCHR6_MHC_APD_CTG1",18436,151
"7407","ENSG00000227686","VARS1","VARS1",56.19,3047437,3051780,"protein_coding","HSCHR6_MHC_QBL_CTG1",4344,151
"7407","ENSG00000226589","VARS1","VARS1",53.81,3254760,3273193,"protein_coding","HSCHR6_MHC_COX_CTG1",18434,151
"7407","ENSG00000096171","VARS1","VARS1",53.81,3025292,3043727,"protein_coding","HSCHR6_MHC_DBB_CTG1",18436,151
"7407","ENSG00000204394","VARS1","VARS1",53.85,31777518,31795975,"protein_coding","6",18458,151
"7407","ENSG00000224264","VARS1","VARS1",53.81,3119407,3137842,"protein_coding","HSCHR6_MHC_MCF_CTG1",18436,151
"7407","ENSG00000231945","VARS1","VARS1",52.93,3076809,3094270,"protein_coding","HSCHR6_MHC_SSTO_CTG1",17462,151
"7408","ENSG00000125753","VASP","VASP",54.56,45506579,45527839,"protein_coding","19",21261,13
"7414","ENSG00000035403","VCL","VCL",41.41,73995193,74123073,"protein_coding","10",127881,26
"7415","ENSG00000165280","VCP","VCP",46.8,35053928,35072725,"protein_coding","9",18798,17
"7422","ENSG00000112715","VEGFA","VEGFA",56.4,43770184,43786487,"protein_coding","6",16304,4
"7423","ENSG00000173511","VEGFB","VEGFB",60.9,64234406,64239264,"protein_coding","11",4859,8
"7431","ENSG00000026025","VIM","VIM",46.29,17228241,17237595,"protein_coding","10",9355,9
"7468","ENSG00000109685","NSD2","NSD2",47.4,1870559,1982207,"protein_coding","4",111649,30
"7503","ENSG00000229807","XIST","XIST",39.77,73820649,73852714,"lncRNA","X",32066,7
"7508","ENSG00000154767","XPC","XPC",45.2,14145145,14178767,"protein_coding","3",33623,16
"7532","ENSG00000170027","YWHAG","YWHAG",44.54,76326799,76359022,"protein_coding","7",32224,2
"754","ENSG00000183255","PTTG1IP","PTTG1IP",51,44849585,44873903,"protein_coding","21",24319,9
"7746","ENSG00000137185","ZSCAN9","ZSCAN9",43.41,28224886,28233487,"protein_coding","6",8602,5
"7760","ENSG00000085644","ZNF213","ZNF213",53.46,3129777,3142804,"protein_coding","16",13028,3
"7764","ENSG00000171940","ZNF217","ZNF217",44.05,53567071,53609907,"protein_coding","20",42837,10
"778","ENSG00000102001","CACNA1F","CACNA1F",52.86,49205063,49233371,"protein_coding","X",28309,48
"7866","ENSG00000214706","IFRD2","IFRD2",58.72,50286003,50292918,"protein_coding","3",6916,9
"79007","ENSG00000003249","DBNDD1","DBNDD1",59.26,90004648,90019890,"protein_coding","16",15243,6
"79017","ENSG00000006625","GGCT","GGCT",40.65,30496616,30504866,"protein_coding","7",8251,7
"79095","ENSG00000171159","BBLN","BBLN",57.09,128160219,128163928,"protein_coding","9",3710,3
"79102","ENSG00000173456","RNF26","RNF26",59.18,119334527,119337309,"protein_coding","11",2783,1
"79140","ENSG00000160050","CCDC28B","CCDC28B",54.84,32200383,32205453,"protein_coding","1",5071,2
"79153","ENSG00000102886","GDPD3","GDPD3",54.05,30104810,30114034,"protein_coding","16",9225,8
"7916","ENSG00000225164","PRRC2A","PRRC2A",53.46,3098008,3115058,"protein_coding","HSCHR6_MHC_COX_CTG1",17051,161
"7916","ENSG00000231370","PRRC2A","PRRC2A",53.46,2868484,2885535,"protein_coding","HSCHR6_MHC_DBB_CTG1",17052,161
"7916","ENSG00000204469","PRRC2A","PRRC2A",53.51,31620675,31637771,"protein_coding","6",17097,161
"7916","ENSG00000225748","PRRC2A","PRRC2A",53.48,2962602,2979651,"protein_coding","HSCHR6_MHC_MCF_CTG1",17050,161
"7916","ENSG00000206427","PRRC2A","PRRC2A",53.45,2876542,2893589,"protein_coding","HSCHR6_MHC_QBL_CTG1",17048,161
"7916","ENSG00000226618","PRRC2A","PRRC2A",53.44,2925761,2942812,"protein_coding","HSCHR6_MHC_MANN_CTG1",17052,161
"7916","ENSG00000231825","PRRC2A","PRRC2A",53.45,2920002,2937052,"protein_coding","HSCHR6_MHC_SSTO_CTG1",17051,161
"7917","ENSG00000096155","BAG6","BAG6",52.42,2894841,2908524,"protein_coding","HSCHR6_MHC_QBL_CTG1",13684,156
"7917","ENSG00000229524","BAG6","BAG6",52.38,3116310,3129995,"protein_coding","HSCHR6_MHC_COX_CTG1",13686,156
"7917","ENSG00000234651","BAG6","BAG6",52.41,2980907,2994577,"protein_coding","HSCHR6_MHC_MCF_CTG1",13671,156
"7917","ENSG00000228760","BAG6","BAG6",52.35,2944068,2957751,"protein_coding","HSCHR6_MHC_MANN_CTG1",13684,156
"7917","ENSG00000204463","BAG6","BAG6",52.22,31638543,31652747,"protein_coding","6",14205,156
"7917","ENSG00000227761","BAG6","BAG6",52.35,2886791,2900476,"protein_coding","HSCHR6_MHC_DBB_CTG1",13686,156
"7917","ENSG00000233348","BAG6","BAG6",52.42,2938304,2951983,"protein_coding","HSCHR6_MHC_SSTO_CTG1",13680,156
"7919","ENSG00000235439","DDX39B","DDX39B",47.23,2829503,2841732,"protein_coding","HSCHR6_MHC_SSTO_CTG1",12230,70
"7919","ENSG00000225859","DDX39B","DDX39B",47.31,2835292,2851631,"protein_coding","HSCHR6_MHC_MANN_CTG1",16340,70
"7919","ENSG00000198563","DDX39B","DDX39B",47.26,31530217,31542451,"protein_coding","6",12235,70
"7919","ENSG00000215425","DDX39B","DDX39B",47.35,2786081,2802434,"protein_coding","HSCHR6_MHC_QBL_CTG1",16354,70
"7919","ENSG00000229496","DDX39B","DDX39B",47.3,2872162,2888517,"protein_coding","HSCHR6_MHC_MCF_CTG1",16356,70
"7919","ENSG00000237889","DDX39B","DDX39B",46.65,2862768,2871733,"protein_coding","HSCHR6_MHC_APD_CTG1",8966,70
"7919","ENSG00000225073","DDX39B","DDX39B",47.33,3007552,3023908,"protein_coding","HSCHR6_MHC_COX_CTG1",16357,70
"7919","ENSG00000230624","DDX39B","DDX39B",47.35,2777992,2794348,"protein_coding","HSCHR6_MHC_DBB_CTG1",16357,70
"79415","ENSG00000178927","CYBC1","CYBC1",60.6,82440351,82450829,"protein_coding","17",10479,5
"79443","ENSG00000163820","FYCO1","FYCO1",47.09,45917903,45995845,"protein_coding","3",77943,20
"79571","ENSG00000179562","GCC1","GCC1",50.81,127579051,127593611,"protein_coding","7",14561,4
"79641","ENSG00000067836","ROGDI","ROGDI",63.19,4796962,4802926,"protein_coding","16",5965,7
"79709","ENSG00000130309","COLGALT1","COLGALT1",52.86,17555590,17583162,"protein_coding","19",27573,15
"7975","ENSG00000198517","MAFK","MAFK",63.41,1530687,1543049,"protein_coding","7",12363,5
"79778","ENSG00000164877","MICALL2","MICALL2",63.4,1428465,1459539,"protein_coding","7",31075,11
"79957","ENSG00000160781","PAQR6","PAQR6",60.62,156243318,156248647,"protein_coding","1",5330,9
"80162","ENSG00000142102","PGGHG","PGGHG",64.96,289078,297510,"protein_coding","11",8433,9
"8021","ENSG00000126883","NUP214","NUP214",42.17,131124868,131234667,"protein_coding","9",109800,40
"80223","ENSG00000156675","RAB11FIP1","RAB11FIP1",45.9,37858618,37899513,"protein_coding","8",40896,5
"80228","ENSG00000160991","ORAI2","ORAI2",54.68,102433106,102456825,"protein_coding","7",23720,5
"80233","ENSG00000185504","FAAP100","FAAP100",61.6,81539885,81553961,"protein_coding","17",14077,12
"80347","ENSG00000068120","COASY","COASY",57.56,42561467,42566277,"protein_coding","17",4811,6
"8045","ENSG00000099849","RASSF7","RASSF7",68.82,560207,564067,"protein_coding","11",3861,11
"8045","ENSG00000273859","RASSF7","RASSF7",69.14,90059,93677,"protein_coding","HSCHR11_1_CTG8",3619,11
"80709","ENSG00000106948","AKNA","AKNA",50.65,114334156,114394405,"protein_coding","9",60250,26
"80790","ENSG00000153815","CMIP","CMIP",51.38,81444800,81711762,"protein_coding","16",266963,26
"80824","ENSG00000280962","DUSP16","DUSP16",40.41,442285,531866,"protein_coding","HG1362_PATCH",89582,22
"80824","ENSG00000111266","DUSP16","DUSP16",40.51,12473282,12563147,"protein_coding","12",89866,22
"8085","ENSG00000167548","KMT2D","KMT2D",54.55,49018975,49060794,"protein_coding","12",41820,50
"80851","ENSG00000175137","SH3BP5L","SH3BP5L",52.35,248810446,248826522,"protein_coding","1",16077,10
"81","ENSG00000130402","ACTN4","ACTN4",53.04,38647515,38731589,"protein_coding","19",84075,49
"81","ENSG00000282844","ACTN4","ACTN4",53,57285,141225,"protein_coding","HG26_PATCH",83941,49
"81490","ENSG00000282367","PTDSS2","PTDSS2",56.37,3536,21040,"protein_coding","HSCHR11_1_CTG8",17505,26
"81490","ENSG00000174915","PTDSS2","PTDSS2",56.78,448268,501142,"protein_coding","11",52875,26
"81603","ENSG00000171206","TRIM8","TRIM8",58.58,102642394,102662789,"protein_coding","10",20396,7
"81669","ENSG00000221978","CCNL2","CCNL2",52.59,1385709,1400909,"protein_coding","1",15201,13
"81848","ENSG00000187678","SPRY4","SPRY4",51.21,142310420,142326455,"protein_coding","5",16036,4
"81858","ENSG00000179526","SHARPIN","SHARPIN",60.42,144097513,144108124,"protein_coding","8",10612,10
"8189","ENSG00000125755","SYMPK","SYMPK",51.96,45815410,45866862,"protein_coding","19",51453,29
"8242","ENSG00000126012","KDM5C","KDM5C",46.95,53176277,53225422,"protein_coding","X",49146,28
"8266","ENSG00000102178","UBL4A","UBL4A",61.15,154483717,154486661,"protein_coding","X",2945,3
"8295","ENSG00000196367","TRRAP","TRRAP",46.32,98877933,99050831,"protein_coding","7",172899,80
"8314","ENSG00000163930","BAP1","BAP1",55.86,52398585,52410038,"protein_coding","3",11454,15
"83442","ENSG00000142669","SH3BGRL3","SH3BGRL3",61.54,26279128,26281522,"protein_coding","1",2395,2
"83605","ENSG00000136280","CCM2","CCM2",46.33,44999475,45076470,"protein_coding","7",76996,11
"83706","ENSG00000149781","FERMT3","FERMT3",56.26,64205926,64223896,"protein_coding","11",17971,7
"8379","ENSG00000002822","MAD1L1","MAD1L1",55.65,1815787,2233243,"protein_coding","7",417457,41
"83879","ENSG00000144354","CDCA7","CDCA7",43.24,173354818,173368997,"protein_coding","2",14180,8
"83933","ENSG00000100429","HDAC10","HDAC10",64.5,50245183,50251407,"protein_coding","22",6225,17
"83986","ENSG00000167930","FAM234A","FAM234A",53.16,234521,272183,"protein_coding","16",37663,21
"83999","ENSG00000183762","KREMEN1","KREMEN1",45.55,29072937,29168333,"protein_coding","22",95397,11
"8408","ENSG00000177169","ULK1","ULK1",62.42,131894596,131923161,"protein_coding","12",28566,24
"84197","ENSG00000185900","POMK","POMK",44.22,43093498,43132733,"protein_coding","8",39236,13
"84203","ENSG00000168454","TXNDC2","TXNDC2",47.12,9885766,9889275,"protein_coding","18",3510,2
"84231","ENSG00000131653","TRAF7","TRAF7",63.76,2155692,2178129,"protein_coding","16",22438,22
"84232","ENSG00000179632","MAF1","MAF1",64.46,144103112,144107618,"protein_coding","8",4507,7
"84304","ENSG00000149761","NUDT22","NUDT22",59.06,64225941,64230686,"protein_coding","11",4746,5
"84309","ENSG00000168101","NUDT16L1","NUDT16L1",66,4693562,4695861,"protein_coding","16",2300,2
"84310","ENSG00000146540","CHLSN","CHLSN",58.25,979163,1138313,"protein_coding","7",159151,13
"84336","ENSG00000091947","TMEM101","TMEM101",49.99,44008986,44023946,"protein_coding","17",14961,7
"84364","ENSG00000149182","ARFGAP2","ARFGAP2",50.53,47135667,47177474,"protein_coding","11",41808,13
"84444","ENSG00000104885","DOT1L","DOT1L",59.52,2163933,2232578,"protein_coding","19",68646,33
"84629","ENSG00000182095","TNRC18","TNRC18",54.68,5306790,5425414,"protein_coding","7",118625,33
"84700","ENSG00000133454","MYO18B","MYO18B",45.93,25742142,26031045,"protein_coding","22",288904,50
"84705","ENSG00000130299","GTPBP3","GTPBP3",56.97,17334920,17342735,"protein_coding","19",7816,7
"84726","ENSG00000288701","PRRC2B","PRRC2B",49.11,131373636,131500197,"protein_coding","9",126562,33
"8473","ENSG00000147162","OGT","OGT",40.6,71533068,71575892,"protein_coding","X",42825,24
"84790","ENSG00000167553","TUBA1C","TUBA1C",45.2,49188736,49274600,"protein_coding","12",85865,8
"84791","ENSG00000153363","LINC00467","LINC00467",39.05,211382727,211435570,"lncRNA","1",52844,14
"84838","ENSG00000291884","ZNF496","ZNF496",48.35,63855,98310,"protein_coding","HG2571_PATCH",34456,18
"84838","ENSG00000162714","ZNF496","ZNF496",48.83,247290854,247332822,"protein_coding","1",41969,18
"8484","ENSG00000128310","GALR3","GALR3",62.67,37822198,37825851,"protein_coding","22",3654,2
"84881","ENSG00000165526","RPUSD4","RPUSD4",43.4,126201792,126211692,"protein_coding","11",9901,8
"84941","ENSG00000196684","HSH2D","HSH2D",51.55,16134028,16158575,"protein_coding","19",24548,9
"8525","ENSG00000149091","DGKZ","DGKZ",57.07,46332665,46380555,"protein_coding","11",47891,25
"85378","ENSG00000128159","TUBGCP6","TUBGCP6",56.96,50217621,50245033,"protein_coding","22",27413,22
"85441","ENSG00000130589","HELZ2","HELZ2",66.08,63558086,63574239,"protein_coding","20",16154,19
"85456","ENSG00000149115","TNKS1BP1","TNKS1BP1",55.64,57299588,57325682,"protein_coding","11",26095,14
"8566","ENSG00000160209","PDXK","PDXK",57.28,43719061,43762307,"protein_coding","21",43247,20
"8567","ENSG00000110514","MADD","MADD",47.1,47269161,47330038,"protein_coding","11",60878,42
"8602","ENSG00000087269","NOP14","NOP14",50.07,2937925,2963502,"protein_coding","4",25578,18
"8629","ENSG00000234616","JRK","JRK",56.58,142657460,142681968,"protein_coding","8",24509,3
"863","ENSG00000129993","CBFA2T3","CBFA2T3",60.67,88874858,88977207,"protein_coding","16",102350,16
"8636","ENSG00000176101","SSNA1","SSNA1",66.05,137188640,137190371,"protein_coding","9",1732,2
