"seqnames","start","end","width","strand","Conc","Conc_siBRG1","Conc_siC","Fold","p.value","FDR"
"22",19850329,19854806,4478,"*",8.02386587139748,8.33563197674749,7.62560755826589,0.609446372040586,0.000849333367584102,0.010788737979736
"22",49522846,49523934,1089,"*",5.84525729887316,6.33745428018493,5.09237002076692,0.853217559122253,0.000850659338390496,0.010788737979736
"9",136206563,136212874,6312,"*",7.94342265663461,8.2593615701146,7.53831220351882,0.616810408831007,0.000851706935133686,0.010788737979736
"19",1013553,1014980,1428,"*",5.79207317264826,6.28987637613673,5.02580965996416,0.857937825907631,0.000852482371379117,0.010788737979736
"22",19885077,19885769,693,"*",6.00317751366488,6.46021318466061,5.33036272881558,0.815527469200462,0.000863917109650553,0.0109190472106426
"22",50458436,50460404,1969,"*",5.66444326153029,6.16306923627845,4.89620176546471,0.858868125809077,0.000865807057337968,0.0109285356592673
"17",78120665,78122526,1862,"*",7.44530206587202,7.81478292180939,6.94735180132252,0.699006930983776,0.000868107508988471,0.0109431738945156
"3",9791246,9792632,1387,"*",6.13307186470118,6.58170558109525,5.47847464368756,0.805521000767147,0.000870847248971172,0.010963304014935
"11",278021,279991,1971,"*",4.9433750373363,5.55620777636362,3.85638054471256,0.934337487443918,0.000872165811600038,0.0109655132774301
"1",155940734,155943302,2569,"*",6.09878217332681,6.5748657719732,5.38338497315605,0.834840144712299,0.000874929359641023,0.01098586040188
"1",197100623,197105109,4487,"*",6.11721423976451,5.3792531875737,6.60306748162743,-0.843102271400746,0.000878295696676632,0.01101371322643
"22",21001314,21001726,413,"*",6.67269100124322,7.07477921001501,6.11328352334627,0.74555874781947,0.000886305607401921,0.011099647117241
"16",1377971,1378828,858,"*",5.76965855747409,6.25838721706953,5.0249591725999,0.847138204081564,0.000893630116792551,0.011176784498554
"12",122895518,122896084,567,"*",5.45814244768937,6.01295524402187,4.54498596686633,0.90206090489039,0.000896666899536338,0.0112001634990262
"6",39958370,39958705,336,"*",4.7551861938913,3.47071382337911,5.42374022723357,-0.942210499570475,0.000899611626166177,0.0112223333287544
"7",1815351,1817158,1808,"*",5.41642476552488,5.95689598474059,4.54221471468077,0.89164825673577,0.000901981490596282,0.0112284157516769
"17",29114919,29118442,3524,"*",6.32708421417851,6.76367532767633,5.69802372452829,0.788844688335165,0.000902440169346699,0.0112284157516769
"19",49907068,49909669,2602,"*",8.69454098678133,8.97445608732079,8.34691562514523,0.554916987025004,0.000911614554774729,0.011327873606158
"9",114386950,114389247,2298,"*",6.53021793774519,6.94246790793814,5.95081438912067,0.758476607938525,0.000914760156907839,0.0113522563844979
"22",49656456,49657298,843,"*",6.30954293346577,6.7446115738447,5.683663963697,0.786544591007721,0.000930816414146836,0.0115298412450128
"11",47358295,47359012,718,"*",5.68388506901482,6.18286573819314,4.91478968402056,0.85505716988033,0.000931473675063582,0.0115298412450128
"14",44120255,44120830,576,"*",5.94574564300608,5.18552743897768,6.44102428102123,-0.849230759942804,0.0009344247883354,0.0115514651990999
"X",153918825,153919523,699,"*",5.98411456373733,6.43953570382929,5.31482666385082,0.809587959554783,0.000952541748852477,0.0117602741270808
"22",29264891,29265649,759,"*",5.68011504556748,6.1698099790705,4.93314115598486,0.84592141131574,0.000954565340187624,0.0117701096509253
"3",185823303,185825025,1723,"*",5.71068816688978,6.19756358174186,4.97033686764264,0.842874073074088,0.000957098405738274,0.0117861938462738
"4",154489585,154491438,1854,"*",5.87566679239204,6.37391231690436,5.10834039507477,0.853735743722007,0.0009621829004027,0.0118336161071322
"7",22665310,22665699,390,"*",4.48425496683003,5.15096965800775,3.20688223418482,0.934352136874525,0.000979606743829436,0.0120186569579358
"17",7251410,7251934,525,"*",5.21971466550967,5.78841534839876,4.26742841762667,0.905295588550894,0.000979734154185949,0.0120186569579358
"19",1555114,1556855,1742,"*",5.07495881718453,5.68146739167836,4.00831989090936,0.922275909048045,0.000988240291964563,0.0121075212270959
"1",3546485,3550032,3548,"*",5.74463180837347,6.23039338384861,5.0068848326405,0.839613143314869,0.000989782017210157,0.012110942463134
"19",1122702,1123997,1296,"*",4.66889816911338,5.29337840278238,3.54340304607597,0.92791978167207,0.000991720447148768,0.0121192028656027
"11",57320199,57320711,513,"*",6.63336285893031,7.02434305685285,6.09534392467847,0.727845668187082,0.000995682196608514,0.0121521365293454
"22",43166630,43168167,1538,"*",7.117390264796,7.47942319373103,6.63292980473739,0.686144474002895,0.00100204184875018,0.0122142153177388
"1",219987151,219987390,240,"*",4.6998893661512,3.34610725389394,5.38581608213063,-0.930726096572604,0.0010104581676227,0.012301174114219
"21",32278684,32279012,329,"*",5.9700303344279,6.44676993844957,5.25313378345853,0.829009604565735,0.00101606698994086,0.0123396037306911
"11",103091663,103092112,450,"*",7.84094532353644,8.22544015718593,7.31519420945529,0.718415299749612,0.00101693239739312,0.0123396037306911
"1",228100881,228103336,2456,"*",6.72244012648932,7.13865224581012,6.13512551271257,0.758959675481042,0.00101826361339968,0.0123396037306911
"19",1018879,1020886,2008,"*",6.29515007630877,6.71710910403465,5.69624409401813,0.767468400690906,0.00101876015372744,0.0123396037306911
"14",24181525,24184734,3210,"*",6.31655981016316,6.73812528303808,5.71845207409367,0.766539587642683,0.00102178976072147,0.0123606925278702
"12",54291839,54293187,1349,"*",8.73254864734292,9.0398965654611,8.34148870175014,0.598959637705325,0.00102460546726898,0.0123791438885533
"5",176536528,176537840,1313,"*",4.28122112740465,4.96634839116926,2.93072141573402,0.928449506553053,0.00102893435043986,0.012415807828641
"8",8890713,8893062,2350,"*",7.43505826685758,7.77255944736928,6.9936861364206,0.647852602184085,0.00103419779225707,0.0124553178368432
"14",64793000,64793873,874,"*",7.00660950789562,7.38172457347253,6.49832309068765,0.703517491792636,0.00103480541185907,0.0124553178368432
"16",4612692,4614149,1458,"*",5.47439218524632,5.99002977325567,4.66437278437928,0.86494651862639,0.00103867980740821,0.0124851746818927
"9",133251757,133252631,875,"*",5.64171417085459,6.13911001794563,4.87642854372947,0.848415642646834,0.00103988893681145,0.0124851746818927
"19",4098637,4099406,770,"*",6.5924225740301,6.99433960807591,6.03334837114747,0.741944251462216,0.00104533294364855,0.0125242687651902
"7",5387720,5388028,309,"*",5.80029384406363,6.28719216577326,5.05988891465712,0.837635807796943,0.00104575620566218,0.0125242687651902
"19",5243902,5244241,340,"*",5.52453233566392,6.05118244607142,4.6865352233697,0.872143873326321,0.00105090521170294,0.0125591769819181
"11",57513982,57515701,1720,"*",5.22446269180881,5.8158938079013,4.20488098346882,0.911550341468534,0.00105178303386975,0.0125591769819181
"7",45099459,45105751,6293,"*",8.52033723775697,8.81340182838905,8.15215826823353,0.575159162636846,0.00105259859204234,0.0125591769819181
"14",105172960,105176785,3826,"*",5.86676726354393,6.33095285717286,5.17818114228655,0.814884624021631,0.00107425918084259,0.0128016997786621
"8",60441420,60443980,2561,"*",6.73243152621115,6.06003868167031,7.1892743449725,-0.80775238093914,0.00108085197010417,0.012864284056091
"12",49794870,49797395,2526,"*",6.61089725409724,7.01232956596754,6.0527661673168,0.738387902084237,0.00108426199074154,0.0128888789060516
"16",86531293,86532437,1145,"*",6.114453937417,6.5854084673313,5.41070293336207,0.819774296730311,0.00109064475661598,0.0129310219957959
"16",4360225,4362002,1778,"*",6.09772754087163,6.56023221917813,5.41287177429772,0.810532835338081,0.00109188592835299,0.0129310219957959
"17",73283704,73287499,3796,"*",7.32826758107207,7.67555757641164,6.86994358306221,0.661517540590259,0.00109210272033127,0.0129310219957959
"2",43222492,43226482,3991,"*",6.54621252320592,6.95182018238746,5.97992678511684,0.743434399770224,0.00109319908668722,0.0129310219957959
"12",120214836,120217283,2448,"*",7.62811359575069,8.00436799158103,7.11772307003126,0.705501287896814,0.00109466501393633,0.0129324156141518
"1",21217431,21220672,3242,"*",7.70492996969614,8.0249010595551,7.29314825774813,0.619067908321673,0.00109714855213068,0.0129458131126563
"6",2948164,2950025,1862,"*",8.60458839975873,8.9097205153629,8.21711683956072,0.595194412913091,0.00109947231817666,0.0129572947767428
"6",31639074,31641213,2140,"*",7.20109503878937,7.55290117632883,6.73484321276428,0.669441378333451,0.0011034268988516,0.012973182894576
"3",47411686,47416442,4757,"*",6.93070615267467,7.30393676830968,6.42588957168424,0.700038979500345,0.0011035251998305,0.012973182894576
"20",3753605,3754486,882,"*",6.24358540862228,6.68028621851856,5.61429528478718,0.782129231548234,0.00111128039198258,0.0130483632806474
"X",154505437,154507724,2288,"*",6.52818163889434,6.92855746099709,5.9721029176091,0.737026848676848,0.00111507927803439,0.0130704339583022
"17",75919663,75920348,686,"*",4.36594675383968,5.03465788707896,3.08086595328377,0.922003042452829,0.00111588506325961,0.0130704339583022
"19",2438153,2438526,374,"*",6.19393094603713,6.63488659659709,5.55569201078333,0.7858934398666,0.0011188533352205,0.0130764509067019
"X",49029189,49030551,1363,"*",7.46677037508374,7.80178505105197,7.02965460589338,0.643728559274104,0.00111912500723468,0.0130764509067019
"3",169764624,169765050,427,"*",7.24321395428531,7.64314442719836,6.68799905670676,0.736703446531979,0.00112122392436313,0.0130850378423547
"12",120218982,120221752,2771,"*",7.27543002761392,7.6305756346072,6.8032717192649,0.67404506163666,0.00112346400765824,0.0130952493626555
"2",219538955,219542801,3847,"*",7.00063560255629,7.37211184041114,6.49903781466734,0.696106428524332,0.00112487103534009,0.0130957376723513
"19",4174142,4175918,1777,"*",5.67641191441734,6.16453254205336,4.93314115598486,0.83556278401046,0.00113117011341306,0.0131531089672382
"2",96207620,96208812,1193,"*",5.50571305155961,6.02626390797388,4.68330465411094,0.863151706552328,0.00113730034166391,0.0132083803602686
"2",65431528,65432355,828,"*",6.62148151119929,7.020619020754,6.06780275060998,0.734186321017299,0.00114464240068077,0.0132652890507293
"6",20211657,20212419,763,"*",4.7641354233539,5.37517674731757,3.68294525501495,0.9125871408479,0.0011463668458702,0.0132652890507293
"X",153776858,153778920,2063,"*",4.91984493858121,5.51320977907953,3.89434025331209,0.906926760063731,0.00114692883126475,0.0132652890507293
"5",176191063,176192964,1902,"*",5.18028303576857,5.76501197825932,4.18098348368071,0.902359876180508,0.00114773167018715,0.0132652890507293
"3",13323331,13329417,6087,"*",7.96204747376466,8.27416513471236,7.56321389005278,0.605671352851406,0.00115251844325496,0.0133045841469854
"4",76948248,76949440,1193,"*",5.55475886854994,6.08438546786926,4.70906851177531,0.868381474450132,0.00116217016267173,0.0133998778491706
"17",29092130,29098974,6845,"*",7.49542719302632,7.83216703045971,7.05536043236264,0.645316328500685,0.00117086393217519,0.0134727086492029
"3",168094808,168095911,1104,"*",6.34831827783189,6.76426894724012,5.7615277010165,0.75499310136493,0.00117129563363236,0.0134727086492029
"4",2267534,2272289,4756,"*",6.43341667296157,6.86053506202521,5.82398460020227,0.767514848430456,0.00117707360105348,0.0135154869859348
"7",100632911,100633977,1067,"*",6.60021047440116,7.0196249222685,6.00645403665702,0.757969615785834,0.00117883802731639,0.0135154869859348
"6",31641796,31643122,1327,"*",7.00130821118867,7.36591130982746,6.51221471419311,0.687315704834515,0.00117924138509615,0.0135154869859348
"19",55257543,55258993,1451,"*",6.20475960368869,6.6623140922744,5.53080880757571,0.801536932264089,0.00118765514358335,0.0135956751699225
"15",55205341,55205666,326,"*",5.44131599495626,4.55001815134406,5.98814488101026,-0.877182672830108,0.00120459865582631,0.0137565753234129
"9",137182687,137188552,5866,"*",7.12073412042556,7.4934639181897,6.61683753239263,0.695893081685605,0.00120595275192119,0.0137565753234129
"11",61348955,61350429,1475,"*",6.20379216077829,6.63236659873006,5.59136866321621,0.769683512124676,0.00120601270165644,0.0137565753234129
"12",121795280,121796599,1320,"*",6.11514991146078,6.54864045940133,5.49255777120071,0.775517367963085,0.00122393265712196,0.0139444014011531
"1",1088489,1094322,5834,"*",7.36844285720953,7.7046682406447,6.92925710198902,0.64275770053772,0.00123023799793734,0.0139905252237905
"2",47905181,47906498,1318,"*",6.06013557427843,6.49838077207177,5.42760674469164,0.780744222540669,0.00123089787229013,0.0139905252237905
"8",28767831,28768094,264,"*",4.36326039508415,5.03268827775353,3.07539960229234,0.912090572447608,0.00123867252794562,0.014042383539316
"X",150766419,150769082,2664,"*",6.77747283418431,7.15159319132348,6.27101957746971,0.698534776412626,0.00123880787040789,0.014042383539316
"20",62910807,62912100,1294,"*",7.75527065332971,8.07477921001501,7.3442567221779,0.61598325473868,0.00123995398331188,0.014042383539316
"17",1645182,1646890,1709,"*",6.70456479744937,7.08966725634702,6.17767104032819,0.712752505882129,0.00124131567198374,0.014042383539316
"19",7931241,7932726,1486,"*",6.39287201516215,6.81051075946581,5.8026929114763,0.755584717122258,0.00124323225814979,0.0140474994728279
"X",123299542,123301377,1836,"*",7.22850619295543,6.69679391832942,7.61616291510438,-0.716568526176058,0.00125924780498028,0.0142117225802069
"17",3963312,3964875,1564,"*",5.89885876826432,6.37108875613594,5.19222430593975,0.814252117299912,0.00126497155444585,0.0142446419451178
"8",22107076,22108452,1377,"*",5.23000839439044,5.76930756779085,4.35891838230732,0.871492471939042,0.00126513446651104,0.0142446419451178
"15",89201112,89201797,686,"*",5.79838183884102,4.9904092127266,6.31320201925922,-0.8498955631835,0.00128444201667184,0.0144450788580691
"19",48137512,48138060,549,"*",5.89061442666113,6.35885039664422,5.19298171422998,0.809396284543625,0.00129136355266501,0.0145059140055216
"5",177523493,177525206,1714,"*",6.94514535799888,7.30765987693339,6.4598185342472,0.681196554086423,0.00129457639969584,0.0145119027472577
"16",2297380,2297889,510,"*",4.81820321320842,5.4327327047671,3.72568280343015,0.903220106266894,0.00129583018857728,0.0145119027472577
"1",32364387,32366663,2277,"*",8.43022186319406,8.71140273445223,8.08063878997447,0.552475537792875,0.00129643496866464,0.0145119027472577
"12",49019076,49023243,4168,"*",7.67182925041149,7.99012464247963,7.26282600249487,0.614614419592656,0.00129989260844999,0.0145161180037967
"14",64763117,64768325,5209,"*",7.11849210300492,7.49802392438137,6.60202236038986,0.704271471735449,0.00130078694653334,0.0145161180037967
"17",41754691,41755894,1204,"*",8.12672294544431,8.42256083788241,7.75414724004096,0.578017503331437,0.00130135113971283,0.0145161180037967
"11",93734769,93736299,1531,"*",6.45013654105613,6.85566516900464,5.88400580328802,0.738496181007351,0.0013079301213936,0.0145671154981712
"22",29327239,29329403,2165,"*",6.82733013543668,7.20113280897215,6.32146158538982,0.696085656065182,0.00130896002912786,0.0145671154981712
"1",21838889,21839927,1039,"*",5.72440849518326,6.20129671563436,5.00717195851394,0.818864188691381,0.00131549696441771,0.0146228996288055
"3",47119700,47122410,2711,"*",6.65216157479518,6.09031784944487,7.05549925875756,-0.733736316087643,0.00132229098824494,0.0146814090859187
"17",3662676,3663842,1167,"*",5.30208327549319,5.82744978575093,4.46738635739719,0.858618920593542,0.00132540501166014,0.0146989714183304
"7",1474085,1474952,868,"*",4.91682012636476,5.49650552320621,3.93253660129788,0.889348664112693,0.00133098289414559,0.0147437862627467
"20",35713223,35713852,630,"*",6.87825429310584,7.26469793774961,6.34883351219867,0.712453597652218,0.00134844857412413,0.014920031339761
"1",1085631,1087969,2339,"*",5.45088978229406,5.95793424458164,4.6621865223037,0.843260693792485,0.00135174311756784,0.0149382530310957
"8",67342209,67343740,1532,"*",5.83825510792317,6.32018741965541,5.10941061560143,0.820564118287474,0.00135320982841886,0.0149382530310957
"9",128122291,128123459,1169,"*",6.68421856476106,7.06775815849947,6.16026098644417,0.708789459528669,0.00136332310716285,0.0150325960540382
"22",36285113,36285957,845,"*",6.57388446039259,6.96098158640423,6.04322995007597,0.713820627777821,0.00137969145914789,0.0151838173247773
"3",113745444,113746232,789,"*",6.30684112156341,6.72963393487795,5.70624179319451,0.757453748476696,0.00138020313845572,0.0151838173247773
"1",21830925,21831741,817,"*",5.34803039395824,5.87153433057404,4.51810365670602,0.853969018097631,0.00138413341082058,0.0152096126116859
"1",1081681,1085266,3586,"*",6.78123111983641,7.15380510553332,6.27762057091538,0.692945158832838,0.00139154016364644,0.0152735066245542
"3",12935055,12936664,1610,"*",5.51678899752891,6.03108486531155,4.71012710498381,0.846573662586662,0.00139656436035416,0.0153111336101457
"5",138506118,138508375,2258,"*",6.28921355137687,5.56031534062846,6.77116907078068,-0.815956418186629,0.00142361356988121,0.015589868693916
"2",38602026,38602640,615,"*",4.67044441888334,5.27993994267271,3.59423830472172,0.893850061653574,0.00143458574351373,0.0156921106471234
"16",2097188,2097462,275,"*",4.42366303286177,5.07447952778355,3.20588195583398,0.898529070642536,0.00143795171104006,0.0156988127061995
"16",67942909,67947816,4908,"*",7.18693488687965,7.55577845147828,6.69014657912663,0.685882147574098,0.0014384714238246,0.0156988127061995
"1",32332981,32335230,2250,"*",8.47422196999646,8.76259707908254,8.11342818372409,0.564325440556418,0.0014448563093003,0.0157505756535429
"7",66376388,66378369,1982,"*",6.08947411010049,6.54276739735299,5.42481529972378,0.78891195051651,0.00145422427271713,0.0158347031193819
"X",40095917,40098242,2326,"*",5.12475882285603,5.70424329087781,4.14106921259524,0.881925158510403,0.00146125903643416,0.0158853045758465
"X",153771682,153772994,1313,"*",4.19587839861077,4.87909410223114,2.85318972674143,0.893457061359573,0.00146218325242077,0.0158853045758465
"19",45881596,45886249,4654,"*",6.65635226892862,7.07304280276124,6.0680780061036,0.746888987980529,0.00147101647970441,0.0159631912780593
"17",81843193,81844082,890,"*",8.65848063820587,8.92713250407139,8.32808512752829,0.529363416115557,0.00147385559838612,0.0159759285370825
"22",39528480,39531039,2560,"*",6.90320937553796,7.2838298645637,6.38471154042629,0.701428099521657,0.00147693838169014,0.0159912752771485
"12",91397276,91399802,2527,"*",4.6033041738066,3.37673036235258,5.25651914934734,-0.895752626825152,0.00148097491735758,0.016016902347476
"3",178757054,178757231,178,"*",5.44589858724941,4.58103186439992,5.98284952884136,-0.859886480005204,0.00148500048043537,0.0160423531630817
"10",75099300,75101176,1877,"*",6.23811204658604,6.65424345141724,5.65095924329039,0.747828235314279,0.00150133696424737,0.0161899460591662
"9",128185546,128185759,214,"*",6.06941244650054,6.50532656623885,5.44176795512027,0.769684114228022,0.00150203815205441,0.0161899460591662
"X",6972034,6972710,677,"*",4.34165922326696,2.9916794433432,5.0266596462505,-0.88977668756444,0.00151031621406959,0.0162609017301566
"19",1613366,1615865,2500,"*",7.08020858376602,7.44834156884985,6.58471415044621,0.683917127681558,0.00152527497344273,0.0164030379135212
"7",5325095,5325257,163,"*",5.72237494061394,6.23875290068765,4.91049814797024,0.842513572967118,0.00152693764794896,0.0164030379135212
"1",3497886,3503569,5684,"*",7.01339883507008,7.41803936889909,6.44900814844974,0.731168613121299,0.00153315960320382,0.0164469618017318
"3",52527305,52533550,6246,"*",6.68178971970158,7.1138148835051,6.06223976383828,0.763284493065034,0.0015344554167153,0.0164469618017318
"16",1961417,1964802,3386,"*",8.19486150186499,8.50110086322859,7.80559861509319,0.591483716525122,0.00153947290882238,0.0164823254624254
"19",18906950,18907429,480,"*",7.16572663462437,7.50971694447629,6.71315206017412,0.649424234442668,0.00154962924678305,0.0165558360674084
"10",77820695,77821865,1171,"*",6.53916715002958,6.93199828477265,5.99761753758788,0.716514351489309,0.00155032792752778,0.0165558360674084
"16",681692,683892,2201,"*",6.83699490275899,7.22393046729125,6.30664555998608,0.708123693258551,0.00155151637908893,0.0165558360674084
"9",128120756,128121278,523,"*",5.99268319062639,6.43226501104792,5.35734266583074,0.772891560368789,0.00155609615291275,0.0165862559943244
"8",93733396,93735187,1792,"*",7.75161037100563,8.07827696390427,7.3286406245707,0.622564342994834,0.00156491563757045,0.0166445071829697
"19",40440531,40442063,1533,"*",5.70921852245312,6.17941738538177,5.00717195851394,0.803789917156172,0.00156503132273936,0.0166445071829697
"2",96875931,96879928,3998,"*",7.8183599336948,8.17196696196479,7.3489275954828,0.662379027812922,0.00157627444407812,0.0167323952074508
"10",42348735,42349479,745,"*",6.93922131159114,7.31188196827194,6.43545166326883,0.689435389819023,0.00157678362009127,0.0167323952074508
"9",19376099,19377132,1034,"*",5.79663147113653,4.98047400410684,6.31471067846261,-0.839515953057957,0.00158024562979055,0.0167351713225622
"2",219570347,219571210,864,"*",4.38014138670578,5.03588976641828,3.1442056101684,0.889431868874333,0.00158053426646944,0.0167351713225622
"19",5789205,5791162,1958,"*",7.56234003839525,7.93275849909411,7.0626776254614,0.68578374328986,0.00158237946650569,0.0167362361876395
"11",88220913,88223228,2316,"*",5.99250170199424,5.30567186180267,6.45589669250914,-0.795707463889179,0.00158659740880137,0.0167603440766413
"19",15264413,15265638,1226,"*",7.57130999633892,7.91454409469592,7.12004798987016,0.649815265723767,0.00158815310806493,0.0167603440766413
"9",136375619,136380115,4497,"*",7.01475189342074,7.37566331580263,6.53230585180395,0.672780352528524,0.00160364442483417,0.016871093207239
"5",177310422,177312139,1718,"*",5.82073577597531,6.27910943927178,5.14498864533079,0.790260563007568,0.00160392808812234,0.016871093207239
"10",17222962,17223129,168,"*",6.08129670576725,6.51638788444834,5.45537071317297,0.766112050788705,0.00160449814470755,0.016871093207239
"11",45929544,45930000,457,"*",4.26555162189302,4.92683396682497,3.00889351476596,0.887424876798768,0.00160568207007288,0.016871093207239
"22",50280528,50284962,4435,"*",6.742559201676,7.13072748848412,6.20987891475847,0.708740203256263,0.00161099943114077,0.01690844370124
"9",136114625,136116673,2049,"*",7.66921936137388,7.98149776306733,7.27012262520404,0.601008322962304,0.00161287243287834,0.0169096013645923
"12",1592534,1594074,1541,"*",5.26870252889452,5.80279797149917,4.41135392806124,0.851296935538545,0.0016189855627247,0.0169551621214171
"19",45348306,45353102,4797,"*",6.97068338268465,7.33315690056495,6.48543034993727,0.674472194769991,0.00162752892565354,0.0170260468743668
"X",65550964,65552363,1400,"*",5.59980095996306,6.1138148835051,4.7938432134095,0.836440689345792,0.00163432681987481,0.0170785372364477
"15",72199061,72204247,5187,"*",8.27729088691309,8.58446167184738,7.88651833136965,0.593203931549396,0.00164058896409955,0.0171253209277552
"X",154361292,154362727,1436,"*",7.02105742659619,7.37566331580263,6.54985627863464,0.66293552937076,0.00165253781184516,0.0172312991619898
"16",31508067,31508384,318,"*",5.50719440082775,6.00090739567932,4.75070730337896,0.821291728007909,0.00165657681067529,0.0172546594406168
"7",1019512,1022377,2866,"*",5.81295959483986,6.28180871608106,5.11395021651768,0.798860844930646,0.0016586753708346,0.0172577796447032
"17",81912249,81915995,3747,"*",6.89268340110866,7.25151866495834,6.41395497331157,0.669214549414198,0.00166659098420826,0.0173210333402993
"1",3745090,3747314,2225,"*",6.82881825485173,7.19926723743765,6.3291000534013,0.68449670586226,0.00166944885314863,0.0173210333402993
"3",48467972,48469531,1560,"*",8.04173685777322,8.34588667442717,7.65585147423064,0.587336078256942,0.00167133580929499,0.0173210333402993
"19",46724392,46729409,5018,"*",7.09622350489113,7.44208985790499,6.64038450762361,0.651719430088364,0.00167197715762714,0.0173210333402993
"15",82043551,82045933,2383,"*",4.75454288030613,5.34809211083367,3.72847172266535,0.876756757041919,0.00167544732882314,0.0173382591428268
"3",48631712,48635305,3594,"*",5.54625794679223,6.04642829186656,4.77429331132726,0.824790566648273,0.00168193204287862,0.0173866100079037
"12",55921984,55922605,622,"*",5.5139439548592,6.01881614650676,4.73055987970973,0.828007389940997,0.00169027742391232,0.0174540703203346
"11",57301878,57302802,925,"*",7.02189427710938,7.38109535966187,6.54251188930607,0.668304663782858,0.00172432471322634,0.0177865021225594
"19",12884521,12886175,1655,"*",7.07383875832118,7.4791528488132,6.50812865626147,0.728090239885416,0.00172742598600504,0.0177993528289435
"19",5782123,5783836,1714,"*",5.09942569439739,5.67041684962778,4.14054581611736,0.865910829926885,0.0017317268594064,0.0178245233500918
"1",21850026,21850512,487,"*",5.01781510349314,5.57003191539468,4.11181571298979,0.857388878960739,0.00173654202021391,0.017851145526858
"9",136438618,136441828,3211,"*",7.35867129963713,7.68672411286736,6.93336779869529,0.623305456224057,0.00173803501741743,0.017851145526858
"22",50288984,50291900,2917,"*",5.7176144825081,6.18375351753378,5.02467556535903,0.794289684528462,0.00174432584597875,0.017896596620828
"4",2339007,2341427,2421,"*",6.30520590624429,6.71611158114701,5.72847172266535,0.735127960740752,0.00175817370678112,0.0180194021037941
"12",124472947,124473132,186,"*",5.08795754714049,5.63025003522798,4.20888071268835,0.85040642814665,0.00177778336052168,0.0181934191855755
"1",151057980,151059595,1616,"*",5.71488459661049,6.17941738538177,5.02552621988056,0.792267581044463,0.00177953805318453,0.0181934191855755
"11",119044323,119045517,1195,"*",8.46171751502907,8.73587420831547,8.12294354371611,0.537402213750042,0.00178084234496564,0.0181934191855755
"19",1108776,1111520,2745,"*",5.57964245193422,6.05943309769983,4.85574294544083,0.80559495035438,0.00178653904975764,0.0182322011748139
"16",27460690,27461576,887,"*",5.97943192998981,6.4185575475639,5.34505197428749,0.765885489186597,0.00179212239903065,0.018269745136983
"7",152435132,152436475,1344,"*",4.74425124920606,5.34908351620607,3.68294525501495,0.872951954913959,0.00180492554748568,0.0183807333089492
"10",17228300,17230026,1727,"*",5.85674555816154,6.31755906715129,5.17562882698262,0.78672066134399,0.00180926150527928,0.0184053506046067
"1",45620865,45623343,2479,"*",6.1624053799804,6.60020655239433,5.53080880757571,0.762543422613333,0.00182227783327618,0.0185181263290449
"4",1215427,1217482,2056,"*",6.0639480651392,6.50532656623885,5.42481529972378,0.766855171696852,0.00183681535376664,0.0186461054906702
"16",85553806,85555361,1556,"*",5.11547497439698,5.65672555721661,4.23918507391345,0.847080720917386,0.00184046034768669,0.0186633574158123
"14",49618698,49619118,421,"*",5.61250097151828,4.7569734354015,6.14590164952568,-0.839511991375437,0.0018589279605677,0.0188232747485479
"16",1348979,1351016,2038,"*",6.38967939538113,6.82189658078185,5.76973133734047,0.757515399843644,0.00186015474425346,0.0188232747485479
"7",119756473,119760619,4147,"*",5.93426041556813,5.21580891820949,6.41167931528707,-0.799118506010913,0.00186282080494677,0.0188303898649678
"9",137007281,137008795,1515,"*",4.73940288783286,5.34293157953203,3.6822261881147,0.868394917886104,0.00190571263747365,0.0192436856118787
"3",52228648,52232277,3630,"*",6.90801864262555,7.27260034836856,6.41896380447005,0.672755813533015,0.0019361040875155,0.0195300173622883
"1",6591052,6593938,2887,"*",7.76404909128885,8.08595962361166,7.34904086247584,0.611586901421622,0.00195037412646702,0.0196443646733969
"9",137447731,137450214,2484,"*",6.06091460462954,6.49417978387238,5.43879095587878,0.755819199567293,0.00195153544602806,0.0196443646733969
"1",155975537,155976037,501,"*",6.17259243867497,6.58498774604672,5.59289984897794,0.732883063577833,0.00196130916479847,0.0197053901982112
"22",19786606,19789377,2772,"*",6.21375057720961,6.65232057896279,5.58053923917919,0.760081204266497,0.00196179386507773,0.0197053901982112
"9",92718622,92719559,938,"*",5.60485629449361,6.08688021276596,4.8757997453139,0.801518937852827,0.00196376034915979,0.0197053901982112
"17",76090017,76091684,1668,"*",5.59467391155247,6.09091060968417,4.83216576909728,0.813107642728421,0.00197105988583707,0.0197579702035894
"19",1884662,1885264,603,"*",5.71724497207646,6.20666198923617,4.97092579120627,0.806406705367385,0.00198478389811334,0.0198747723743228
"6",31887630,31889555,1926,"*",6.67210249755303,7.04373919132597,6.17021077852241,0.68167574397776,0.0019977712827154,0.0199764011096772
"1",54849638,54852380,2743,"*",7.89358147329785,8.21960440203774,7.47169331687391,0.618552600116868,0.001999097786437,0.0199764011096772
"8",143479983,143482276,2294,"*",5.39169760130064,5.90383634267754,4.59041084620944,0.823306505789033,0.00200258885124972,0.0199904629032659
"2",61872078,61872320,243,"*",5.68542220907963,4.89545371684591,6.19298171422998,-0.81776948051391,0.00201147787931336,0.0200583235927787
"7",5377431,5378029,599,"*",5.09524337799755,5.64080193684375,4.20738211340547,0.842442673100373,0.00202702822363978,0.0201924005704843
