"seqnames","start","end","width","strand","Conc","Conc_siUAP56","Conc_siC","Fold","p.value","FDR"
"15",88629477,88632195,2719,"*",6.02917298692468,5.13462290411122,6.57720024977715,-1.05430770196517,0.000749376040516732,0.0253974064462179
"1",36190208,36192009,1802,"*",5.50934021682365,6.16688618533037,4.26671451662004,1.16280355513429,0.000750876814368642,0.0253974064462179
"7",136432650,136434876,2227,"*",9.54583518390325,10.1548241914651,8.47125731111741,1.12227036291091,0.000752596540600832,0.0253974064462179
"6",148361351,148361630,280,"*",6.70276287613915,7.20892297640843,5.91622846569125,0.99632099924713,0.000759936221197729,0.025583298665912
"7",98259903,98260738,836,"*",7.55457461087959,7.99163373594564,6.92453402743224,0.885390010243621,0.000761897698274058,0.0255876748619876
"22",40264953,40266803,1851,"*",6.83994356077227,6.0187392473793,7.36001947744004,-1.01779731334862,0.000764610951093805,0.0256172172607471
"3",21277200,21278420,1221,"*",5.09506008885317,5.81759185261623,3.58017696186393,1.18925843510362,0.000771561783161792,0.0257882528051517
"2",73462577,73466401,3825,"*",8.10103002802253,8.59109779338007,7.35317716483924,0.971376938602316,0.000773468004109529,0.0257902660749743
"17",43200385,43200566,182,"*",4.64537303181983,3.14140517803433,5.36557938563657,-1.18837584802024,0.000779330861462825,0.0258498958226435
"15",27187765,27188510,746,"*",7.71370953962436,8.2093008350581,6.95274459390611,0.979607921626147,0.000780776979306656,0.0258498958226435
"9",128389097,128390705,1609,"*",5.80269215351944,4.81256976316916,6.38434703177506,-1.09277882949199,0.000783801527703409,0.0258498958226435
"5",62840726,62842958,2233,"*",6.31134949405947,6.87560721957755,5.37173851156201,1.07249304884082,0.000784104291272812,0.0258498958226435
"X",47803171,47804719,1549,"*",6.44298193238341,5.34673772067582,7.05865005123323,-1.12785876230964,0.000785587809067749,0.0258498958226435
"19",35622622,35623755,1134,"*",6.31667026897935,5.38898008711724,6.8767010417454,-1.06879711143581,0.000787886985124342,0.0258498958226435
"1",206731119,206736108,4990,"*",7.03226228869459,6.2365469883679,7.54215319064552,-1.00193286687139,0.00078820811827687,0.0258498958226435
"11",65433113,65434444,1332,"*",6.97071188150262,6.11303310829537,7.50493316033847,-1.03545777461355,0.000792113230847376,0.0259028156338443
"11",117195669,117203456,7788,"*",6.70103637249365,5.78413848852252,7.25719926740674,-1.06368129796872,0.000793529818286835,0.0259028156338443
"13",114323886,114326145,2260,"*",6.26127128599467,5.2614984378278,6.84615806148965,-1.09643038753783,0.000798702719950711,0.0259771658258779
"21",23927881,23928618,738,"*",6.3769598898725,6.91134725356531,5.51884517907877,1.03393208530999,0.000799526254751091,0.0259771658258779
"1",27306180,27308211,2032,"*",6.79714952858766,5.90034358438808,7.34600585737078,-1.05400065558337,0.000802432006211709,0.0259778089932432
"X",55938187,55942250,4064,"*",7.33377631217169,7.90868725925587,6.36351749479594,1.08328120247322,0.00080391854149069,0.0259778089932432
"9",137272102,137273503,1402,"*",6.16027604070097,5.20165961960888,6.73117594729763,-1.08037587523432,0.000805282735425694,0.0259778089932432
"5",642389,644031,1643,"*",6.35148903889758,5.36594259880547,6.93160132796237,-1.0907219535959,0.000806983687858244,0.0259778089932432
"2",38696809,38697084,276,"*",6.85992868011671,7.33107838864327,6.15573696948008,0.940431016270224,0.000813186116218647,0.0260732669274587
"9",129002808,129003379,572,"*",4.93564314302991,3.5342311396573,5.63292015662314,-1.17789831184,0.000813681510297902,0.0260732669274587
"17",75063108,75065842,2735,"*",6.14706056078064,5.02911148239604,6.76928967070703,-1.13066500145858,0.000823172359790198,0.0262571970245433
"10",70760419,70762372,1954,"*",7.39310129329702,6.68268619635161,7.86699803450538,-0.945438328083976,0.000823180323294679,0.0262571970245433
"6",33690948,33696471,5524,"*",6.67562305824719,5.92378160227453,7.16737859722112,-0.972303752224159,0.000827772679191403,0.0263435355375469
"9",106151579,106152546,968,"*",6.32534171505209,6.84722416197283,5.49954993354382,1.01501217456456,0.00083188997982975,0.0264143975186396
"6",68813068,68815018,1951,"*",8.67001896389049,9.17050711821527,7.89728647075572,0.983444797626213,0.00084625034380102,0.0267838118863374
"1",174610345,174612074,1730,"*",6.13530183119354,6.73565357595836,5.08812393805981,1.107367639392,0.000847358446336063,0.0267838118863374
"16",28981459,28982526,1068,"*",5.67724540318355,4.47702699523381,6.32321502053747,-1.14673116540707,0.000851249152813182,0.0268460539818351
"12",131921115,131923055,1941,"*",7.43219888682567,6.58747702923731,7.96145198700974,-1.02489513716766,0.000855351428112474,0.0268735070110593
"11",212404,213412,1009,"*",5.10993125838867,3.70979840781042,5.80690946441007,-1.17338960410355,0.000855966689565627,0.0268735070110593
"1",174305803,174306408,606,"*",5.82092883439418,6.42457277909536,4.7633876774329,1.10946945798127,0.000860081971998774,0.0269421641946073
"1",228140452,228149155,8704,"*",7.75288679377389,7.03082274748662,8.23187982240815,-0.951537510780938,0.000862624699990691,0.0269613639453466
"5",37419545,37419787,243,"*",6.27490309189732,6.82688758738291,5.3695418409948,1.05263966474706,0.000866972344790697,0.0270367647970331
"11",28271717,28272530,814,"*",7.68256943977463,8.1444230295481,6.99915484257925,0.923394262966966,0.000871346048158549,0.0270768240339014
"6",70756697,70758332,1636,"*",7.98213190265409,8.51886578613587,7.11783856464554,1.03246721505619,0.000874662222426,0.0270768240339014
"1",36286460,36287803,1344,"*",6.29768753966121,5.39935020894659,6.8471056688809,-1.05046209611294,0.000874765823153099,0.0270768240339014
"6",15307049,15307379,331,"*",6.75733367257343,5.98093382798433,7.25933641682092,-0.98641890891444,0.000876009194998456,0.0270768240339014
"15",42686072,42695327,9256,"*",6.96594953472692,6.18753729629835,7.46878107534558,-0.987118242333077,0.000886368775694939,0.0273284593080719
"12",46530357,46532149,1793,"*",4.85362334132723,3.51940142738242,5.5347524017779,-1.16334995773555,0.000888740442017203,0.0273284593080719
"14",102004584,102005217,634,"*",5.11841916260226,3.70979840781042,5.81737403172669,-1.17039247691924,0.000891583577457908,0.0273284593080719
"11",67301657,67302974,1318,"*",5.54562830962612,4.32109326081572,6.19828880730386,-1.14777570753401,0.000891974622037134,0.0273284593080719
"19",10681923,10683795,1873,"*",7.67706231860381,6.82445129138747,8.20934777506646,-1.0262811573416,0.000901191767591832,0.0275504380416313
"20",8563577,8565330,1754,"*",7.57525175264134,8.0535783652693,6.85471868406664,0.947813577734643,0.000913347704370455,0.0278088888066415
"1",12208477,12209143,667,"*",5.45296192820438,4.30388842829279,6.0843785010885,-1.13060455019448,0.00091362679566591,0.0278088888066415
"2",81638885,81639308,424,"*",6.84403415066788,7.37912986980668,5.98405811200157,1.02856352211598,0.000918007453605495,0.0278355999094596
"7",158871165,158871557,393,"*",6.87409654145286,6.02531493193806,7.40491295337079,-1.02444070892414,0.000918489124490794,0.0278355999094596
"22",20080653,20081533,881,"*",5.79719567011219,4.79388912173452,6.38325867168756,-1.08835508552007,0.00092304887566089,0.0278426138097482
"11",31693188,31695069,1882,"*",7.70652716953768,8.17964727342929,6.99787546638256,0.939413892844486,0.000924955039045632,0.0278426138097482
"12",120562938,120563928,991,"*",6.39929574178892,5.41545958759019,6.97882979774889,-1.08200298289979,0.000928829003203165,0.0278426138097482
"18",1256948,1257142,195,"*",5.61651861693852,6.23712942851319,4.5039627674675,1.11929257245556,0.000931125349571474,0.0278426138097482
"1",38909496,38909728,233,"*",6.04446344011861,6.59175629994467,5.15190762187994,1.0423720743718,0.000932008356588034,0.0278426138097482
"19",1408923,1411639,2717,"*",7.29956216125174,6.45058632813143,7.83045321136981,-1.02337145771894,0.000932181453022309,0.0278426138097482
"8",47969867,47970801,935,"*",5.60248982462084,4.49268669548284,6.22227161410293,-1.11979715130118,0.000932670765368417,0.0278426138097482
"7",77142059,77142260,202,"*",4.8904863882641,5.58483336054077,3.50155744057184,1.16363534084799,0.000935461941398386,0.0278523387156839
"2",134923011,134923232,222,"*",7.0373536793816,7.48842294598888,6.37751009039384,0.903643383646435,0.000936983694536644,0.0278523387156839
"14",104873408,104876240,2833,"*",5.73913287362909,4.5674215113928,6.37707277704021,-1.13268304078152,0.000953193970651868,0.028174173547809
"10",17234683,17235428,746,"*",8.09887113488877,7.24564393730596,8.6313924637824,-1.02353975472138,0.000953541263203676,0.028174173547809
"6",119420272,119422919,2648,"*",8.5506025731434,9.09402082998992,7.66850614948858,1.03652662754248,0.000956329696773333,0.028174173547809
"9",65390557,65391733,1177,"*",8.19728213684658,8.65533205842933,7.52224531532947,0.914210743756506,0.000956360141763401,0.028174173547809
"19",12819165,12820048,884,"*",6.2753561582699,6.80686676164463,5.42476672446331,1.02171955297356,0.000959531429170476,0.028174173547809
"3",184180318,184184048,3731,"*",8.25321589264496,7.46110929515376,8.76164432153812,-0.990588642438,0.000959910286218388,0.028174173547809
"11",69383022,69385129,2108,"*",4.76235926936237,3.41828267631048,5.44591557456866,-1.15546776647502,0.000970141250868001,0.0282417845354885
"9",5678984,5679520,537,"*",7.14525056096487,7.69071878138972,6.25763325969705,1.03893223540505,0.000970588153957896,0.0282417845354885
"1",189399034,189400382,1349,"*",8.33209696138869,8.88999448200218,7.41037261841156,1.05322263942634,0.000972230649652119,0.0282417845354885
"14",104885348,104889690,4343,"*",6.02776446617653,5.01332103241629,6.61750948937001,-1.0898126913558,0.000972856068786208,0.0282417845354885
"5",120118116,120119939,1824,"*",6.12996662439636,6.71350192886405,5.13423976147637,1.08208370900038,0.000973245230367565,0.0282417845354885
"5",72205089,72209412,4324,"*",7.28844794375003,6.5221936347344,7.78624731510234,-0.975906344694702,0.000975470942876887,0.0282417845354885
"16",85586302,85588212,1911,"*",6.76675603970268,5.85763385607745,7.3201076942108,-1.0497002307033,0.000976383496246106,0.0282417845354885
"19",40765030,40765350,321,"*",5.43589088898832,4.24107359660858,6.0803547131679,-1.135122864819,0.000978385492461271,0.0282417845354885
"11",612806,614752,1947,"*",6.03568953501984,5.01596480524579,6.62716746873653,-1.09083389245904,0.000984815167335186,0.02832045712973
"12",50794293,50794475,183,"*",5.27956065188166,5.92562239650389,4.07901095273404,1.13397816885029,0.000985165139578326,0.02832045712973
"8",61482577,61485642,3066,"*",4.29880924619592,5.09791798036121,2.35524936298942,1.15209428787126,0.000988866220435412,0.0283684804223884
"1",185234843,185237542,2700,"*",9.01462070916528,9.55166900790513,8.1494967037334,1.02660787185969,0.000992877243294381,0.0283961225438132
"X",71544628,71547787,3160,"*",7.83686566159939,7.06090712674714,8.33868643584556,-0.980218147691514,0.000993894776603297,0.0283961225438132
"20",63287382,63290569,3188,"*",8.61531735377957,7.80344562728946,9.13169329625408,-0.999690884336141,0.000997618461752995,0.0284443418962267
"16",4455545,4456539,995,"*",6.21223541663138,5.39347153429371,6.73134703040928,-1.0035791186842,0.00100306406887048,0.0285413607050703
"12",11334441,11339959,5519,"*",7.71591057986817,8.23637476908875,6.89372200870442,1.00485832712451,0.00100625935347902,0.028567780008545
"19",17409848,17410042,195,"*",6.72365592014853,7.18801936594164,6.03467428265336,0.922509416694163,0.00100837038642117,0.028567780008545
"16",400222,400580,359,"*",6.54099881634439,5.63004830959613,7.09501334261922,-1.04886637887096,0.00101012692894003,0.028567780008545
"9",100270467,100270953,487,"*",6.03261942996029,6.58375959007289,5.12957420833571,1.04324504842388,0.00101221610887134,0.0285690328425082
"2",175711510,175715025,3516,"*",8.54466420396007,9.10674901571506,7.61119790994424,1.05572244813306,0.00101457759050368,0.0285779506389657
"12",122141789,122143673,1885,"*",6.78059194895911,5.9586958394125,7.30094080573385,-1.00592681001275,0.00101981563770205,0.0286676947169725
"12",120720098,120723008,2911,"*",6.00517088752033,4.93610969653672,6.61243817108882,-1.10311872229236,0.00102257379942023,0.0286875071319277
"19",54207250,54207639,390,"*",8.25631297156568,7.53875269536895,8.73334266005725,-0.942039682392791,0.00102691783920447,0.0287322405165841
"17",41967943,41968960,1018,"*",5.94573891350055,4.9643227319849,6.52445322817841,-1.07507329189638,0.00102828145861371,0.0287322405165841
"5",668438,675005,6568,"*",7.47274112973335,6.68343242549128,7.98003213179592,-0.986708598909193,0.00103182561471362,0.0287737238785709
"6",12037812,12037981,170,"*",6.59650320792078,5.84297243483543,7.0889715829263,-0.965963616594791,0.00103554984033707,0.0288200534249983
"X",56153573,56155091,1519,"*",4.91392881282584,5.62938681902354,3.43194251352729,1.15946841042325,0.00104028112680565,0.0288941702238604
"11",63817901,63818939,1039,"*",5.59837790361222,4.51940142738242,6.20873351641163,-1.10383707938089,0.00104877812746445,0.0290675542448922
"10",103424983,103425341,359,"*",5.8185730138692,4.60338554945401,6.46867846123912,-1.13303644478326,0.00105457260128127,0.0290675542448922
"1",151286371,151287992,1622,"*",6.01123970515536,5.0635308752173,6.57834198023396,-1.06100773644766,0.00105472866658648,0.0290675542448922
"20",34710324,34713329,3006,"*",6.04018981507814,5.10187742111883,6.60398937085273,-1.05720838038631,0.00105670544162493,0.0290675542448922
"11",6546040,6546220,181,"*",4.50983519935811,3.05043043323452,5.22032261486998,-1.15734196726859,0.00105692631568286,0.0290675542448922
"14",65018541,65018756,216,"*",6.40485272026237,6.92913317576388,5.57293992910376,1.00762563020484,0.00106392847556631,0.0292026419098956
"11",76966650,76967716,1067,"*",6.56830040284264,7.10444513454199,5.7055617974504,1.02270462906389,0.00106986908598498,0.0293081196084238
"5",150553223,150557988,4766,"*",7.68412940701775,6.86813984758452,8.20214201646738,-0.999497475888197,0.00107461255402549,0.0293804539966539
"4",186768275,186769822,1548,"*",7.85082832954461,8.32701746967268,7.13519005734843,0.938455789953263,0.00108685828340845,0.0296499891247378
"20",25296374,25297964,1591,"*",6.04196486526125,5.0346048503302,6.62937238395105,-1.08044833745848,0.00108953355097329,0.0296499891247378
"22",37815271,37816877,1607,"*",6.48371793227293,5.71030188704164,6.98448880142059,-0.975664766724396,0.0010908377646636,0.0296499891247378
"2",148363811,148368244,4434,"*",9.44490031687651,10.0319636926058,8.43857927328207,1.07750659055505,0.00109839364747598,0.0296751064523816
"12",855868,856456,589,"*",6.41247629380206,6.90757335899077,5.65269150134021,0.965758658492882,0.00110047157632147,0.0296751064523816
"2",74986897,74989406,2510,"*",8.47325974106115,9.00928884385166,7.61082600166056,1.02035932471795,0.00110417170389353,0.0296751064523816
"21",42949092,42949346,255,"*",4.95075524571649,5.6589645555274,3.50155744057184,1.15225073006802,0.00110481797127186,0.0296751064523816
"2",28112237,28113212,976,"*",6.63879835943881,7.189552245759,5.73681100534936,1.0387789844014,0.00110619779825788,0.0296751064523816
"5",154801994,154804477,2484,"*",7.63441862012723,6.87856988515554,8.12786316948755,-0.964240904406472,0.0011086233301164,0.0296751064523816
"3",28355215,28356187,973,"*",7.01378069619528,7.5380351261221,6.18193453065155,1.00571203874468,0.00111123552185771,0.0296751064523816
"11",58791393,58792768,1376,"*",4.68645278151243,5.40624122232369,3.18443599587928,1.15362805653031,0.00111141115550823,0.0296751064523816
"16",85649920,85650324,405,"*",4.69622820317329,3.33429914287695,5.38412942543181,-1.14639450012019,0.00111226269148251,0.0296751064523816
"14",39599061,39601608,2548,"*",6.35268058695882,6.94512171724562,5.33000924027801,1.08268489628255,0.00111300234636375,0.0296751064523816
"22",41230165,41230923,759,"*",4.63641024093673,3.26395336577899,5.32684258578526,-1.14678877685832,0.00111667877182596,0.029688296422187
"5",33484090,33484261,172,"*",6.82468035597561,7.29576769134851,6.12062950289081,0.930129231136185,0.00111877003743141,0.029688296422187
"21",43693210,43695927,2718,"*",6.64384415749872,5.79834523237997,7.17339695925513,-1.01359111507842,0.00111987203596683,0.029688296422187
"17",58725731,58725900,170,"*",6.7533602061938,7.21456985030397,6.07136891451881,0.91430062290592,0.00112363433030219,0.0297316197512346
"5",81789603,81789906,304,"*",5.71271836746102,6.29118538848567,4.73203116004778,1.06708784233633,0.00113318312376198,0.0299276019320958
"14",24494857,24497319,2463,"*",5.5490728015661,6.17282145916259,4.42603563646339,1.10799369370539,0.00113571077482612,0.0299329700287731
"X",98668750,98670475,1726,"*",5.64848871849874,6.24876152010533,4.60155812372256,1.08799895321597,0.00113915983572914,0.0299329700287731
"1",12031269,12032008,740,"*",7.22261931985492,6.47039454927635,7.71453670905687,-0.961419794697546,0.00114157383999914,0.0299329700287731
"1",67222982,67223229,248,"*",6.74270379070753,7.22169379694633,6.02064669312715,0.941114770878543,0.0011419564115193,0.0299329700287731
"9",36669955,36670370,416,"*",7.02234160767605,7.54129758935218,6.2039710554625,0.997373335794847,0.00114670829564575,0.0300012389484397
"10",32675686,32677114,1429,"*",6.70685175599926,7.24555964268826,5.83733225919974,1.02216916178034,0.00115561103358681,0.0301776481312921
"8",38059967,38060324,358,"*",6.69037294963139,5.89331922373668,7.2008049605231,-0.986593700507493,0.00116115517923216,0.0302658563601727
"17",40163758,40164058,301,"*",5.61450355439808,4.54928523270606,6.22056638381424,-1.09293261864796,0.00116743172908782,0.030356867346451
"13",102806291,102806820,530,"*",6.07663004626523,6.61051444509548,5.21983495337937,1.01481151948361,0.00116899252969656,0.030356867346451
"7",885688,887790,2103,"*",5.64967886924305,4.45341456338516,6.29454681792475,-1.12140375798271,0.00117420313075891,0.0304356065674076
"1",222857340,222859284,1945,"*",6.34124769641213,6.90936185348554,5.39064338025583,1.05469078159287,0.00117998011765203,0.0305287078216971
"16",81451350,81461222,9873,"*",8.09018881184662,7.34232945010332,8.5802593324763,-0.956196481130038,0.0011872207763106,0.030623905863939
"11",46672270,46674443,2174,"*",6.82978186914037,6.02137311886402,7.3447763578144,-0.992015057627052,0.00118814019218921,0.030623905863939
"2",241848377,241854797,6421,"*",6.13957576364767,5.18741675371437,6.70823210815912,-1.05604048927287,0.00119223271324816,0.030623905863939
"2",62333355,62333514,160,"*",4.55103770687878,5.26218535707616,3.08865820759717,1.14536036455674,0.00119242751341943,0.030623905863939
"16",67927368,67931828,4461,"*",6.35754475928402,5.51567005798175,6.88569784651382,-1.00840352523907,0.00119581482881181,0.0306381728338791
"4",92211453,92215025,3573,"*",8.84713844936961,9.42867797733117,7.85735890719569,1.06682681892701,0.00119736900488855,0.0306381728338791
"5",65957448,65957682,235,"*",6.94010295907329,7.41338068688343,6.23109361398302,0.930969060687197,0.00120013093323817,0.0306467636020622
"6",44233118,44234379,1262,"*",6.08192765283832,5.14407300937106,6.64556557142179,-1.04994318244941,0.00120222668418476,0.0306467636020622
"8",22460616,22460780,165,"*",5.03352134316596,3.70325194807593,5.71367105953742,-1.13671041422873,0.00120545320806296,0.0306467636020622
"1",228095805,228099524,3720,"*",9.0286459351449,8.09888271596338,9.58941518214308,-1.04483645799881,0.00120673031933062,0.0306467636020622
"12",46853169,46854442,1274,"*",5.77124855514032,6.35837884305047,4.76472558093732,1.07218952409174,0.0012089270126305,0.0306467636020622
"9",137241322,137244663,3342,"*",8.16014364362335,7.4977158394062,8.61240783844946,-0.898196047821787,0.00121086633085236,0.0306467636020622
"1",148280437,148280644,208,"*",4.57215576739106,5.2893381384132,3.0822338775474,1.14400451045703,0.00121972940105994,0.0307784063018989
"19",35637153,35638211,1059,"*",5.61777452224359,4.52683533808369,6.23181936004591,-1.09649605633755,0.00122209368061809,0.0307784063018989
"9",106168984,106169431,448,"*",4.82578173271947,5.54107458423842,3.34455269982234,1.14352418053312,0.00122281930969942,0.0307784063018989
"18",1633314,1633936,623,"*",6.84257105015221,7.30677181101003,6.15395120540862,0.916430803981237,0.00122554452996646,0.0307784063018989
"6",83951533,83951937,405,"*",6.35597749023195,6.88229163315651,5.51884517907877,1.00377761835087,0.00122708269344769,0.0307784063018989
"19",5133107,5134061,955,"*",4.27318932107011,2.69667564727218,5.00845919613943,-1.14369722338763,0.00123377898619027,0.0308213110242879
"10",74346852,74347148,297,"*",7.18314544729854,7.62998373233359,6.5323979063297,0.888693323409962,0.00123380695814676,0.0308213110242879
"19",11912932,11914232,1301,"*",7.69668048141297,8.13396053290178,7.06617689942652,0.873238391771191,0.0012372022603939,0.0308213110242879
"19",17580451,17581508,1058,"*",5.96859386550317,5.02413718969615,6.53455634052199,-1.05071505939707,0.00123761759964394,0.0308213110242879
"20",430495,431195,701,"*",4.96336057824701,3.7299236920289,5.61843478525492,-1.12214056813339,0.00124412133721075,0.0308383748258225
"19",45526133,45527127,995,"*",7.03867405203701,6.24907665442409,7.54608256016078,-0.979632581340042,0.00124538383829282,0.0308383748258225
"11",87084335,87084490,156,"*",5.34492735042222,4.25502901111984,5.95865278491313,-1.09407513796747,0.00124542412458973,0.0308383748258225
"2",208784268,208790239,5972,"*",9.52552986691801,10.1103692521534,8.52589915034986,1.06728063490883,0.00125023906663554,0.0308383748258225
"20",4023922,4024363,442,"*",7.65696027346958,7.02985119773095,8.09261815306466,-0.869999740950266,0.00125058461249996,0.0308383748258225
"17",38715165,38717606,2442,"*",6.78596568415067,6.04267261714911,7.27409581304626,-0.9526916633309,0.00125154666997648,0.0308383748258225
"X",121844043,121844992,950,"*",6.01974878845184,6.63893963816004,4.91190367639297,1.09714914894959,0.0012594396621169,0.030978224506048
"5",41949573,41951032,1460,"*",6.60768637257833,7.14741772879609,5.73544695044486,1.0187781744533,0.00126697216484555,0.0310680556457395
"8",143269462,143275699,6238,"*",7.64453236388152,6.88588912055939,8.13915081947798,-0.960587787655975,0.00126753931129279,0.0310680556457395
"14",24311524,24312953,1430,"*",5.39052062116164,4.24107359660858,6.02204590310974,-1.1065282599762,0.00127030488875857,0.03108131278607
"1",236483115,236484515,1401,"*",8.7151211162374,7.80604262553114,9.26845691555267,-1.03372215397452,0.00127322506859948,0.031098299708747
"12",132567018,132569942,2925,"*",5.48604218971754,4.44599460921406,6.08411059742856,-1.07919309519487,0.00127656309532634,0.0311254153661505
"9",87727680,87728803,1124,"*",6.08478333918025,5.1142673210238,6.65978240694843,-1.05833336086188,0.00128138851074431,0.031172274402893
"9",100138133,100138991,859,"*",6.85863553363984,7.30438873276037,6.21020729804306,0.885448082139895,0.00128491349181815,0.031172274402893
"2",61178849,61179159,311,"*",6.69085942597043,5.83054854727002,7.22608243953168,-1.01401665903103,0.0012851785882232,0.031172274402893
"5",104394409,104395646,1238,"*",5.63314972337514,6.24887704474894,4.53671155027726,1.09243017296573,0.00129499816301173,0.031291666451365
"20",25728331,25729970,1640,"*",6.47518623189209,7.01361151486331,5.60641652770784,1.01606918443202,0.00129598846190882,0.031291666451365
"1",185210570,185212030,1461,"*",6.76395350442172,7.29146581493194,5.92373373691534,1.0026207539852,0.00129683776068853,0.031291666451365
"5",97248500,97249158,659,"*",8.14709958329576,8.63928022270952,7.39425104004276,0.955086692773158,0.00129905994859292,0.031291666451365
"X",152701107,152702106,1000,"*",6.17200053879974,5.2706105891691,6.72253611566251,-1.03111517818512,0.00130410702110116,0.0313591724471675
"20",43702581,43702864,284,"*",6.01438613908681,5.05043043323452,6.58713094080162,-1.05454696251431,0.00130956499278522,0.0314363101618596
"14",37224370,37224836,467,"*",7.34896429879708,7.80533929779125,6.67759424787185,0.901982440354029,0.00131865456811423,0.0316002109281713
"5",163437607,163438041,435,"*",5.92864764892551,4.86952715056303,6.53279058917928,-1.08234766288341,0.00133608431870093,0.0319630719461828
"X",65350484,65352311,1828,"*",6.33593406170188,6.90294880719771,5.38847532826752,1.04579313481493,0.0013466905526191,0.0321617328387033
"13",64114931,64115548,618,"*",7.35225548852378,7.84600616427745,6.59567875389537,0.955415534967777,0.00137373893584991,0.0327517178716026
"15",42355251,42356016,766,"*",6.7232541850545,7.18214641516912,6.04636822531103,0.904030700794178,0.00137802356331157,0.0327954132377077
"8",143693582,143695792,2211,"*",6.44328713504912,5.5821349661421,6.97882979774889,-1.0106871792248,0.00138026647940535,0.0327954132377077
"20",63889903,63891472,1570,"*",6.48535674948772,5.73491145086283,6.97652225949527,-0.952339175165666,0.00139391696920305,0.0330635211829132
"5",177594881,177596794,1914,"*",7.29586881628792,6.59395739797032,7.76600770697074,-0.921798358646926,0.00139873861889866,0.0330647354973777
"7",12702411,12703748,1338,"*",7.28627949808554,7.72190263869964,6.659242987089,0.866945319183964,0.00140083891484331,0.0330647354973777
"8",72185899,72189961,4063,"*",8.83417601919894,9.3220406632576,8.09150611465784,0.945664080761147,0.00140341175454569,0.0330647354973777
"15",95665784,95666239,456,"*",7.07825428135564,7.54404777867144,6.38608670192845,0.914298536535924,0.00140343484002183,0.0330647354973777
"22",21643962,21644259,298,"*",5.9944739815009,5.09689151350174,6.54361528563429,-1.02480446454771,0.00140790334815332,0.033114171173485
"11",76383508,76383703,196,"*",6.44646819923399,6.92906108317855,5.71609357048369,0.938115210539729,0.0014137468657208,0.0331444667762665
"1",11999852,12000353,502,"*",6.7758221917013,7.26686055154391,6.02567751083894,0.95064541078573,0.00141393616767982,0.0331444667762665
"8",91153466,91155168,1703,"*",7.78177188254204,8.32877734321328,6.88999546816557,1.02061430492664,0.00142057247895434,0.0331997840672328
"3",126802110,126804762,2653,"*",8.06817232367142,8.63167624061723,7.13069701889311,1.038375558745,0.00142104866310251,0.0331997840672328
"5",56138150,56138421,272,"*",4.52107252247688,5.22791985726508,3.0779350424994,1.1268329102797,0.00142656233343016,0.0332207731073063
"X",136983011,136984223,1213,"*",4.29652423566959,2.70979840781042,5.03384223678465,-1.12791026872427,0.0014267027316859,0.0332207731073063
"21",43819613,43820171,559,"*",4.98128416002264,3.55619374746875,5.6840338669331,-1.1262200352344,0.00143573560047061,0.0333754776608567
"19",19787505,19787677,173,"*",6.18771663866379,6.69990602266828,5.38630401327176,0.977485479538523,0.00144386889383348,0.0335087912221721
"1",202165642,202166433,792,"*",5.10717654693446,3.88436875214513,5.75936650643052,-1.10810701915865,0.00145056132271462,0.0335641680013154
"X",57157880,57158299,420,"*",6.89770751833766,7.38987085976953,6.14489997451221,0.951154941059244,0.00145250103970598,0.0335641680013154
"10",32697758,32699837,2080,"*",7.55128501926667,8.04091157365405,6.80447225483831,0.947041543178619,0.00145672864667708,0.0335641680013154
"20",63882755,63883316,562,"*",4.84269161765786,3.52683533808369,5.51924156767665,-1.11767534040814,0.00146153300805433,0.0335641680013154
"19",2222024,2222348,325,"*",5.06058124132421,3.78739602740073,5.72620569113321,-1.11333074545503,0.00146406412834827,0.0335641680013154
"19",22077981,22078154,174,"*",6.43915072038945,6.92477460370371,5.70172522385474,0.941099569177617,0.00146457822923332,0.0335641680013154
"4",80687842,80693494,5653,"*",7.91866522916813,8.44277532188938,7.08718849001704,0.992002712268874,0.00146458211741071,0.0335641680013154
"5",43323302,43327153,3852,"*",7.04761006183357,7.59305165991524,6.16006464472191,1.01732569103245,0.00146976543546888,0.0335641680013154
"19",37121707,37122438,732,"*",5.95159927079408,6.51531206107813,5.01353261789773,1.03696554035615,0.00146990606724364,0.0335641680013154
"15",81236749,81236979,231,"*",5.33396354342351,5.97864302646031,4.13837429115877,1.10181025804498,0.00147027920813149,0.0335641680013154
"19",13135288,13135789,502,"*",5.08430502734199,3.94225389099085,5.71367105953742,-1.09239678927955,0.00147605549631264,0.0336178269749022
"X",48528269,48528630,362,"*",7.02900845010589,6.40067431451579,7.46525241385681,-0.866994579712318,0.00147811469410586,0.0336178269749022
"16",3283326,3284192,867,"*",5.25305764239135,4.17114878013634,5.86432129217162,-1.07886854423209,0.00148217772791739,0.0336178269749022
"1",153728399,153728723,325,"*",5.13824111530898,3.92489955115066,5.78783950975053,-1.10481702657309,0.00148252257991657,0.0336178269749022
"9",131174071,131174313,243,"*",5.88621041004309,4.80278762162684,6.49794191421472,-1.08080877899447,0.0014846610295265,0.0336178269749022
"1",225168964,225174009,5046,"*",8.94369490103294,9.45140564148098,8.15335459394264,0.969729810398335,0.0015001915593398,0.0339145247176964
"X",118557507,118558270,764,"*",6.78268446632364,7.25543155458154,6.07487861118243,0.921787205564753,0.00151020573997976,0.0340367905770714
