"seqnames","start","end","width","strand","Conc","Conc_siUAP56","Conc_siC","Fold","p.value","FDR"
"6",85671440,85671943,504,"*",6.66575307664174,7.19417683592535,5.82317851891606,0.994955228177757,0.000818235560642668,0.0263142971342758
"17",5558522,5559771,1250,"*",6.01353968601599,5.09307656871576,6.5709846841089,-1.03047413090914,0.000825435138275603,0.0264714884122062
"7",91497277,91501061,3785,"*",9.33301801049421,9.96144705327154,8.19416107705524,1.09728774025908,0.000830164278380157,0.0264714884122062
"1",108513964,108517416,3453,"*",7.21357189902917,8.06572125521921,4.85372391583025,1.07947489687495,0.000831000866516316,0.0264714884122062
"1",155966692,155967831,1140,"*",6.14648917566377,5.23150493554349,6.70196212069926,-1.02835690505816,0.000832073000070543,0.0264714884122062
"3",3994740,3996300,1561,"*",8.12191773607179,8.61030209503347,7.37802756454058,0.939103780130327,0.000833088552650367,0.0264714884122062
"15",81668654,81669694,1041,"*",6.95119242806783,7.50106828674182,6.05160574882783,1.0196555952302,0.000843824162950986,0.0266237353333913
"7",44983044,44986362,3319,"*",6.81646326110308,6.10671658481384,7.29006577609244,-0.91807667148855,0.000843828081331657,0.0266237353333913
"3",136522756,136523370,615,"*",7.67192001535484,8.19414924289016,6.84524529573268,0.985059703366855,0.000845350112652175,0.0266237353333913
"10",71824908,71825646,739,"*",5.34151510623325,4.09936662018481,5.99893319677235,-1.11710122120378,0.000846636800880915,0.0266237353333913
"13",19002436,19002857,422,"*",6.31362105771907,6.85903006016106,5.4261636468402,1.01425817461955,0.000847902427798865,0.0266237353333913
"1",120455767,120457051,1285,"*",6.16536084550217,6.74556676615145,5.1795372084725,1.05285821180377,0.000851195219615448,0.026664091761633
"1",32332809,32335220,2412,"*",8.07023461453266,7.20660960125104,8.60671534971749,-1.00262590945907,0.000862671523735742,0.0269600074782544
"5",60878583,60879950,1368,"*",6.12137204531079,6.73254650810068,5.03975154662685,1.08094808593712,0.000865125617326206,0.0269732357965415
"7",997075,997804,730,"*",7.33398976400252,6.55330012374011,7.83775727743225,-0.960345652718887,0.000872444417985779,0.0271377207486818
"6",85633462,85633802,341,"*",4.73604869685053,3.37745950571175,5.42314213849373,-1.12701514579128,0.000876767650628218,0.0272084764851495
"7",16086023,16086274,252,"*",6.16878584043491,6.69667868496062,5.32758358547415,0.990272236696091,0.000880971237220403,0.0272457776696804
"6",87324132,87327417,3286,"*",5.79483490600969,6.46441092339437,4.5063987152173,1.11886877695312,0.000882383346084198,0.0272457776696804
"20",13511788,13512997,1210,"*",7.63317197016272,8.16548571037563,6.78048707640727,0.995734325094572,0.000884493090578096,0.0272457776696804
"12",120159831,120160259,429,"*",5.13575585492601,3.84547985162263,5.80580502907389,-1.11988677073955,0.000886174970132656,0.0272457776696804
"14",64793002,64793873,872,"*",6.43328621500625,5.51615420732864,6.98953343601253,-1.02568591093751,0.000894078064200831,0.0273577916802032
"8",144510379,144514358,3980,"*",7.8003313771355,6.9361574722444,8.33702003355971,-1.00126688161737,0.00089562900446817,0.0273577916802032
"17",41758393,41758853,461,"*",5.52449479638048,4.45537650817983,6.13177994394053,-1.07608331412931,0.000895997544111457,0.0273577916802032
"10",17409634,17409867,234,"*",6.5181525437237,7.03599761264535,5.70258526940019,0.976625887394738,0.000902929336136561,0.0275062097306555
"12",116135973,116136186,214,"*",6.45840544676432,6.97774449873844,5.63906648895396,0.978304714987687,0.000905172594734593,0.0275114471470592
"6",136256090,136256559,470,"*",6.58230928977848,5.77979286690789,7.09494251012209,-0.970838053398964,0.000910358139644621,0.0276058831295887
"11",86841796,86844392,2597,"*",5.40495372039259,6.1051598601769,3.99092795722096,1.12684775713801,0.000917430161933378,0.0277569644892919
"5",10276561,10277291,731,"*",6.93743346974473,7.39871259307986,6.25528870707956,0.895019355880632,0.000923121127309746,0.0278656700293819
"X",113782577,113783494,918,"*",7.1466536594122,7.6649274686514,6.33000540258539,0.975777970865644,0.000929180085696352,0.0279849657555985
"3",101295398,101296170,773,"*",5.77548399038769,6.3542738422603,4.79384504137373,1.04512763154055,0.000936826283228358,0.0281514178593644
"X",11314915,11317382,2468,"*",4.76495755952003,3.44287040510042,5.44306922677579,-1.11717906232173,0.000940825198314838,0.0282077658781437
"12",112099074,112099265,192,"*",7.10134658930741,7.54667769217838,6.45381908202596,0.86990505023628,0.000944566922865765,0.0282561663727547
"X",115119849,115120087,239,"*",4.43765310575616,5.21265712414791,2.64582164138143,1.11948649307217,0.000953050764378468,0.0283648167616836
"11",46396933,46397856,924,"*",5.88176714747512,4.84230908625882,6.47964610579287,-1.06420352409497,0.000953457407083547,0.0283648167616836
"5",105183415,105183624,210,"*",6.3674139860991,5.60439736771213,6.86386312699309,-0.945249440844104,0.000954605713934088,0.0283648167616836
"16",1453570,1454378,809,"*",4.81469812746914,3.45952123355762,5.50096386845955,-1.11883139392142,0.000959128058197653,0.0283745239117776
"1",70930580,70932327,1748,"*",6.20886934733009,6.7512630577872,5.3295213642896,1.00404713302617,0.000959205032102708,0.0283745239117776
"2",156177187,156177813,627,"*",5.98309755244603,5.0288455282754,6.55248257631924,-1.0355085487326,0.00096485503517962,0.0283956840799843
"5",163117054,163122085,5032,"*",6.70875466633674,7.25338117976277,5.82340772239808,1.00649450643999,0.000965831468561139,0.0283956840799843
"4",2949415,2950772,1358,"*",6.21400943417546,5.32120809295412,6.76139278469896,-1.01123441437861,0.000966334076506016,0.0283956840799843
"8",60438873,60440515,1643,"*",7.8331446302365,8.38057396759554,6.94021849377462,1.00900692968383,0.000970655745790444,0.0284597121756925
"21",14938282,14939082,801,"*",5.45217373573958,6.14067915425165,4.08774026059303,1.11775025183553,0.000973399231059581,0.0284772876364171
"17",21011084,21011447,364,"*",6.34664745343176,5.42621311469211,6.9040821196226,-1.02208381819134,0.000977140967410672,0.0285239259981287
"2",241262708,241262902,195,"*",4.48781108483034,3.0306214236447,5.19780578137603,-1.12228815770552,0.000981952402519654,0.0285418026979664
"11",119314623,119315266,644,"*",4.72349766232807,3.38619504277592,5.40538773379833,-1.11482788810117,0.000982189184047206,0.0285418026979664
"19",35153147,35153344,198,"*",6.54816777400027,7.0712689546121,5.71926964452521,0.979272161921256,0.000984200093033324,0.0285418026979664
"6",30684416,30687500,3085,"*",9.23360132604913,8.2356013803572,9.81789652536172,-1.04693812097816,0.000989202061703229,0.028624361184188
"X",71420559,71420706,148,"*",6.06599284797501,5.11163132202494,6.63541595549328,-1.03366039040529,0.000997663998844616,0.0288064635492482
"12",49026015,49034867,8853,"*",8.29333034835612,7.62526057884229,8.74819251638177,-0.883021873672574,0.0010063293618022,0.0289327879284002
"22",19895395,19895588,194,"*",5.23018975740547,3.8643594794777,5.91903159300397,-1.11553053760567,0.00100639572526132,0.0289327879284002
"2",31834773,31835057,285,"*",7.53638765368441,8.01464391901338,6.81601606009696,0.917429705847712,0.00101102464025663,0.0290030869803209
"17",64781609,64782258,650,"*",5.68799116770917,4.67836176266503,6.27614924012926,-1.05053055184413,0.00101388602339327,0.0290151900930674
"12",124323975,124325380,1406,"*",5.71502931197551,4.66536898793947,6.31617251607873,-1.06263953396966,0.00101581564472793,0.0290151900930674
"5",178830785,178831785,1001,"*",5.45104459057367,4.25315511860353,6.09636580083703,-1.09466307772371,0.00102082313793988,0.0290956500388787
"9",129003838,129004154,317,"*",5.82613656049808,6.38391934634731,4.90473213662005,1.01706363988168,0.00102929136335924,0.0292741924799516
"10",3776822,3782761,5940,"*",7.55478081608353,6.73797802273682,8.07311588110132,-0.971422717701715,0.00103849856593369,0.0293066427295785
"7",5356929,5357211,283,"*",4.49214891614064,2.82867760519306,5.24431631383668,-1.115036599869,0.00103857055919265,0.0293066427295785
"14",50310695,50310932,238,"*",7.22022438458692,7.72809941553859,6.42948001335886,0.95674740107355,0.00103951554548495,0.0293066427295785
"16",87834309,87835444,1136,"*",6.20874603812038,5.34808529924061,6.74410201268446,-0.991861041076719,0.00104009530503802,0.0293066427295785
"19",1087957,1088719,763,"*",7.39694903667049,6.59268985804137,7.91028204972902,-0.964852291575939,0.00104717325144285,0.0293066427295785
"11",85500751,85501556,806,"*",5.9191853735959,6.51778983300984,4.87746800746449,1.05672532728371,0.0010483285493105,0.0293066427295785
"17",68947974,68948160,187,"*",5.37400338889943,6.00532857887607,4.22524378434297,1.08187860759951,0.00104864718647046,0.0293066427295785
"6",31540316,31540575,260,"*",6.5248229827123,5.56873052507163,7.09484757413058,-1.03111081294856,0.0010493714678002,0.0293066427295785
"7",150151944,150153025,1082,"*",6.16420580648945,6.75118803953506,5.15812958848443,1.04616571819116,0.00105029076489078,0.0293066427295785
"12",50177041,50178500,1460,"*",6.56544400300529,5.76707921170821,7.07640537854082,-0.96111935629693,0.00107278729061505,0.0298716159202286
"17",64042966,64044180,1215,"*",5.73627431312591,4.62433422916489,6.35669985654504,-1.0734686860357,0.00108336974280759,0.0301031734811097
"20",30616262,30616413,152,"*",5.93005092581896,6.49658198069955,4.98397317728393,1.0237276678768,0.00108624634816371,0.030120091850335
"7",127580691,127583275,2585,"*",6.59498700079647,5.75148808914138,7.12376797845035,-0.982503502984285,0.00109682247086523,0.0303042422441993
"2",85485593,85486226,634,"*",6.17513886206823,6.73518896672353,5.24739446339112,1.01619192466505,0.00109938989308741,0.0303042422441993
"1",33321893,33325432,3540,"*",6.66641082272359,5.89501507519894,7.16634555600108,-0.945478104255034,0.00110090139438325,0.0303042422441993
"X",48745545,48747393,1849,"*",6.74551689682108,7.29203168940778,5.85506980496626,1.00085120574239,0.00110307206631837,0.0303042422441993
"3",163434201,163435173,973,"*",5.86808994564315,6.44961589260989,4.87835076221283,1.03763642811568,0.00110507859894111,0.0303042422441993
"8",144289094,144289285,192,"*",4.33802049979876,2.71349320365299,5.08277049565778,-1.10930366058909,0.00110681648217424,0.0303042422441993
"14",60075682,60077206,1525,"*",7.06493885477371,7.53703871999031,6.35859894484241,0.905263291811524,0.00110885873593441,0.0303042422441993
"5",43439073,43441973,2901,"*",8.10089197914672,8.5780837132834,7.38296074472905,0.911967147472039,0.00111386381572855,0.0303785199189048
"2",166375499,166375931,433,"*",4.97541500018079,3.67123163596127,5.64901640930806,-1.09931048629139,0.00112271248514285,0.0305246492893472
"19",12660253,12661043,791,"*",7.05197102552881,7.51837477673935,6.35844078293017,0.896492572938813,0.00112381821280611,0.0305246492893472
"7",111740184,111740718,535,"*",6.39350064513793,6.90769420376958,5.58709432179841,0.96103381244461,0.00114032434112154,0.0309097712219925
"6",78992066,78992250,185,"*",5.25260670198658,5.87597233844381,4.13085425142587,1.06904850960389,0.00114593466621528,0.030998582966744
"1",156742121,156744349,2229,"*",9.00968483446596,8.12144504963559,9.55538351607089,-0.997695738896672,0.00114995635560508,0.0310441469820053
"1",8860511,8864197,3687,"*",9.23184915036178,8.4210311750008,9.74780522029514,-0.961920982588514,0.00115763309339267,0.0311879974572849
"10",125105926,125107759,1834,"*",6.42205633340709,5.59140342495289,6.945844365118,-0.973500981493941,0.00116271741804123,0.0312615642640154
"19",2108446,2110885,2440,"*",5.30721683507379,4.13420139285476,5.94552852418935,-1.07905577182896,0.00116977095178611,0.0313876722861074
"4",905762,911337,5576,"*",7.63200383920334,6.87639124080963,8.12534904516617,-0.932795794961171,0.00118645673920173,0.0317078619952781
"8",144433635,144434203,569,"*",4.62620653601902,3.21131001327487,5.32661371915721,-1.10177612107335,0.0011870337139964,0.0317078619952781
"5",33099936,33101132,1197,"*",4.9488541745522,5.62400653074399,3.63854554937319,1.09426351022958,0.00118886577877191,0.0317078619952781
"9",37545284,37546033,750,"*",6.94138225829514,7.40043048184531,6.26415346390361,0.883334752990132,0.00119647621205936,0.0318125737552476
"11",85497408,85498754,1347,"*",6.33103591710644,6.92264981000653,5.31089574392531,1.04146376634693,0.00119758220731997,0.0318125737552476
"18",77982527,77984996,2470,"*",6.68506793697665,5.9614913481468,7.16471836122233,-0.913780900104122,0.00120264808908128,0.0318833770841868
"5",179082611,179083070,460,"*",6.00154932530204,5.12806171945054,6.54174946741673,-0.989721298018125,0.0012123488097057,0.0320765276703408
"22",50277592,50278984,1393,"*",5.47637233163337,4.44705116326266,6.07097760718005,-1.04344582224888,0.00121661886512137,0.0321255104702625
"16",20657971,20658448,478,"*",5.58432224344491,6.20729039093866,4.46390146616502,1.06441121533141,0.00122255179459989,0.0322181209045154
"15",41520560,41520892,333,"*",4.68233227591175,3.33624610197726,5.36638101804201,-1.09352117367868,0.00124164506705538,0.0326564946151081
"20",63572045,63573224,1180,"*",4.77982243941741,3.36304353353637,5.48066372229183,-1.09694716700862,0.00124614172746001,0.0326679254151839
"17",8204858,8205013,156,"*",5.8766615939011,4.90416712474966,6.45233780284227,-1.02567484346275,0.00124921250706869,0.0326679254151839
"9",136086183,136090376,4194,"*",5.80710090488751,4.7929916097053,6.39673600608281,-1.03833241419218,0.00124945837305477,0.0326679254151839
"8",109207647,109207959,313,"*",6.03213103295836,6.6162651307917,5.03461339140085,1.03175721710953,0.00125248137208444,0.0326826278664548
"11",67352595,67353523,929,"*",6.19931589359459,5.26418442595721,6.76199079004455,-1.01270634988988,0.00125741925132594,0.0327471421492375
"4",72425410,72426400,991,"*",7.6172486785848,8.10597038220586,6.87256564881439,0.922854452245727,0.00126801951490494,0.0328693217035693
"8",8890967,8893062,2096,"*",6.95547687953164,6.22343922665763,7.43878656804319,-0.916997791569871,0.00126888181215897,0.0328693217035693
"17",44093311,44094159,849,"*",6.33204124280029,5.52265424600012,6.84742644477886,-0.958231947649103,0.0012699078622954,0.0328693217035693
"9",120854150,120858624,4475,"*",8.30138631156678,7.5649775354865,8.78657443661067,-0.918110957646169,0.00127200958858866,0.0328693217035693
"2",185843728,185844732,1005,"*",6.99841151317055,7.47770920051355,6.27564678785656,0.909960152035962,0.00127745492630592,0.03294593462368
"11",46678262,46679078,817,"*",5.41715295897735,4.18833320155176,6.07097760718005,-1.0796613419148,0.00128161864517387,0.0329535641863765
"7",5621770,5623674,1905,"*",5.91709546455626,4.93019649911691,6.4976643819819,-1.02851224428418,0.00128271289597626,0.0329535641863765
"1",160091534,160094172,2639,"*",5.28229980590592,4.20952489696149,5.8907270689588,-1.04920781976083,0.00129798231092595,0.0332814692156727
"22",50467017,50468543,1527,"*",4.46246486969994,2.97800094674899,5.17846249162589,-1.09349893259425,0.00130195172692441,0.0333189264682275
"19",15255295,15256274,980,"*",6.91259122442532,6.17028624594397,7.40030032371591,-0.921726499746894,0.00130742291929813,0.033394598488688
"3",98865897,98866988,1092,"*",7.31722590931088,7.83472138787536,6.50253922020608,0.957999210155968,0.00131539857106945,0.0335338269116016
"20",50614071,50614325,255,"*",7.20617354300308,7.64189758870052,6.57892624084819,0.84481920831245,0.00132282885476616,0.0335931124047546
"2",231464329,231464481,153,"*",6.73850537474525,5.84864366353544,7.28480390026436,-0.992251905789131,0.00132402835794327,0.0335931124047546
"2",186370561,186371975,1415,"*",6.13327040594647,6.68723214702834,5.22246560627819,0.998956172813414,0.00132531176781294,0.0335931124047546
"17",4539050,4539972,923,"*",6.07201978894781,5.11426262743132,6.6426219342514,-1.01676915759774,0.00133033167738375,0.0336401195230305
"12",73409967,73412562,2596,"*",6.3358116569173,6.89550847818667,5.40905761516251,1.00453079246591,0.00133223180764298,0.0336401195230305
"3",163250667,163252016,1350,"*",8.66434930839161,9.20289962389055,7.79524793920166,0.980904715418793,0.00134223219251015,0.0338283263395063
"11",65126954,65129227,2274,"*",6.50739313442147,5.69890706844485,7.0224185166113,-0.955580218103066,0.00134608636205425,0.033832325793906
"16",87830089,87833387,3299,"*",9.62464501409484,8.60520098774947,10.2160310545918,-1.03239208818433,0.00134878110379564,0.033832325793906
"10",133354204,133356578,2375,"*",5.99111396966494,5.13066325459857,6.52639013203318,-0.97837407877223,0.00135024008739269,0.033832325793906
"11",77949931,77951279,1349,"*",8.43094147676902,8.90320563496703,7.72422965034491,0.897309171943796,0.00135257980699925,0.033832325793906
"1",205101964,205102922,959,"*",7.05133486536404,7.49996934432665,6.39673600608281,0.863632307238817,0.00135734627671273,0.0338877316678544
"X",101351942,101352152,211,"*",5.03457824609419,5.71429052599322,3.70606993678763,1.08265339945152,0.00136370915180669,0.0339167026065498
"19",14752839,14752990,152,"*",6.8507152108839,7.31742849064171,6.15649309532612,0.889432637548711,0.00136515088617289,0.0339167026065498
"1",225921202,225922947,1746,"*",6.83129370888697,6.08468309548874,7.32083445800123,-0.922232682237736,0.00136812331877051,0.0339167026065498
"7",139827360,139828247,888,"*",7.22630782973269,7.78566523408852,6.30050440503016,1.00221299909042,0.00136872102071305,0.0339167026065498
"22",49623374,49625077,1704,"*",5.52728455383269,4.35861171844763,6.16435651301036,-1.06481818412726,0.00137664741923427,0.0339924666958829
"11",45930587,45934184,3598,"*",6.59412835625111,5.66601999320783,7.15430821282331,-1.00433900712477,0.00137689708495595,0.0339924666958829
"8",23022585,23022944,360,"*",5.72246595907924,4.6689529727676,6.32483393574138,-1.04135972299482,0.00138312873808518,0.034067701905992
"5",130460696,130461044,349,"*",5.12757730262768,5.77239568660991,3.9314905687035,1.06701800012202,0.00138507446387861,0.034067701905992
"11",85503961,85508155,4195,"*",8.57421493075494,9.13248559922592,7.65144945917696,0.999803223075474,0.00138924091309648,0.034107019977352
"8",144102890,144103208,319,"*",4.32299408908419,2.84950986554866,5.03659177116633,-1.08536870551608,0.00140165963261971,0.0343484192628321
"5",81643630,81643802,173,"*",5.29678541226051,5.9199840433778,4.17559265984245,1.05288257022665,0.0014097971105566,0.034421653131651
"11",62605568,62606186,619,"*",5.38477922964306,4.21621742211416,6.02181942958096,-1.06270581053038,0.00141053757498167,0.034421653131651
"1",6634201,6635646,1446,"*",6.35816080376504,5.55840478737709,6.86968317189382,-0.948732130159968,0.00141242289992093,0.034421653131651
"9",35056694,35057501,808,"*",6.11160587423028,5.260951467744,6.64314140424145,-0.971819896248309,0.00141772736999493,0.0344494741699212
"16",88766782,88767983,1202,"*",5.79799180234349,4.72949809000294,6.40508148854784,-1.04311422663136,0.00141875187253026,0.0344494741699212
"X",153907425,153907913,489,"*",6.64046165064012,5.71806224273316,7.19860116099555,-1.00014721032768,0.00142462562086141,0.0345289735333599
"12",121003952,121004425,474,"*",4.72128539255954,3.38619504277592,5.40262918345121,-1.07761521258322,0.00144467670151573,0.0348569130175134
"11",85412859,85420298,7440,"*",8.08658851861955,8.61656076132839,7.24000109056267,0.967352234599643,0.00144628936456843,0.0348569130175134
"7",1498735,1500828,2094,"*",6.24366504657303,5.37246930135137,6.7830039958512,-0.979710909431822,0.00144839903969902,0.0348569130175134
"1",147322060,147326419,4360,"*",8.63325138965177,9.13314753929133,7.86194877263211,0.93091084127861,0.00145262956687907,0.0348569130175134
"2",159258513,159259186,674,"*",6.89041887309893,7.35952412377309,6.19083386252681,0.889630858666424,0.00145323385802832,0.0348569130175134
"11",65129790,65133621,3832,"*",6.40404189594811,5.61440023704738,6.91146841669617,-0.942257702138051,0.00145601191821447,0.0348569130175134
"9",35006421,35007884,1464,"*",6.84808340253705,7.37362536008643,6.01293601974081,0.962428662898683,0.00145652663188676,0.0348569130175134
"17",29073058,29074848,1791,"*",5.96656427044001,5.0102132019874,6.53667864343568,-1.00973559653586,0.00146528172994985,0.0349258061565509
"9",123706232,123707345,1114,"*",7.15428290289212,7.60707780310196,6.49070519312764,0.867143964597217,0.00146532290014938,0.0349258061565509
"7",100156357,100158179,1823,"*",5.19065888677886,4.04724028405462,5.82042523307717,-1.05481423033813,0.00146848738590597,0.0349258061565509
"19",55262385,55262685,301,"*",5.6863560002429,4.68191365489407,6.27279624819019,-1.02378571816411,0.00147008740955391,0.0349258061565509
"16",2981208,2981462,255,"*",6.17868672149256,6.72465956459841,5.28970593743996,0.98406149713795,0.00147255318835029,0.0349258061565509
"20",36719982,36721493,1512,"*",6.47880151141624,6.96858575346552,5.73161714100103,0.917629104044062,0.00147892506832949,0.0350144077674729
"2",55171524,55172121,598,"*",6.18143612778909,6.73627762171885,5.26820025718751,0.992933170082402,0.00148387952546859,0.0350355620695537
"1",145768346,145768602,257,"*",6.58283605112425,7.05479917315354,5.87680558675613,0.893309970876121,0.00148509422113829,0.0350355620695537
"4",84128884,84130334,1451,"*",7.00263690738652,7.54024569085246,6.1360304959209,0.974473185325486,0.00149037088216586,0.0350512274647582
"11",47164504,47165047,544,"*",7.01003950555059,6.25586748580899,7.50277815488692,-0.922518886312269,0.0014910362533947,0.0350512274647582
"22",50254343,50258264,3922,"*",7.59406366321558,6.80170001534832,8.10259643522322,-0.940757617579174,0.00151828019843761,0.0356286176601561
"1",1081910,1085266,3357,"*",6.17514948037335,5.21621742211416,6.74615870552488,-1.00845436348911,0.0015211560560625,0.0356331476836369
"1",184732000,184732173,174,"*",6.06283169511469,6.58184498936293,5.24431631383668,0.951450986397439,0.0015244451094369,0.0356473238442623
"3",50287791,50291963,4173,"*",6.48095491590534,5.71680609912425,6.97787671153899,-0.926678990398929,0.00153073754481347,0.035697380443945
"1",21217433,21219035,1603,"*",6.58716757069182,5.80814290974291,7.09025101135971,-0.934441001296419,0.0015333160918659,0.035697380443945
"12",52899577,52900039,463,"*",5.01459296374534,3.78970322713758,5.66734999672634,-1.06249279819789,0.00153687044668391,0.035697380443945
"1",65452943,65453838,896,"*",6.64528920162708,7.12011266722388,5.93276586124519,0.896063548144027,0.00153997622151152,0.035697380443945
"12",74427802,74428216,415,"*",7.14801879716566,7.63028773347632,6.41839484464894,0.906031551255026,0.00154002401704416,0.035697380443945
"4",1813961,1814566,606,"*",5.69657357395586,4.68899131240439,6.28405466552907,-1.02079529273967,0.00155770212667386,0.0359795627902194
"16",28098097,28099424,1328,"*",6.28116505648115,5.3934985555261,6.82665149699381,-0.982019811178572,0.00155776485808822,0.0359795627902194
"10",45566388,45566537,150,"*",5.54046273963971,6.12747355680581,4.53430028327349,1.01865553418619,0.00156032436132859,0.0359795627902194
"1",42928683,42930027,1345,"*",5.70684085783699,4.7542525214055,6.27564678785656,-1.00398218872626,0.00156470693357584,0.0360180892404754
"1",1333603,1336520,2918,"*",7.34574493205166,6.59517570270856,7.83696284918342,-0.917844118778063,0.00156833726800039,0.0360391965286872
"10",51697695,51699581,1887,"*",6.41297342906686,5.62852621340314,6.91828069297553,-0.935943101291952,0.00157127067410927,0.0360442436848347
"1",70996695,70997253,559,"*",7.44262240508858,7.91017519884088,6.74652134715569,0.884871967136856,0.00158626312584973,0.0363254255819587
"15",88906666,88907372,707,"*",5.33073941944025,4.23392661838826,5.94658105849785,-1.03949210607071,0.00159247350656242,0.0363615062755802
"7",45099237,45105750,6514,"*",8.1815481232865,7.48908464308866,8.6474742074927,-0.882621049085682,0.00159331400785933,0.0363615062755802
"12",111932962,111933791,830,"*",5.55155929292962,6.15236170455409,4.50296856321114,1.02724595618953,0.00160753790479382,0.0365805719731521
"16",88922205,88929394,7190,"*",8.12776112883897,7.40848832346999,8.6055384018557,-0.898368408344306,0.00160965827158013,0.0365805719731521
"1",11674514,11675149,636,"*",5.67234346992534,4.68545682389302,6.25290823075862,-1.01253233563823,0.00161227247213663,0.0365805719731521
"1",47085899,47088548,2650,"*",5.9906310275946,6.54268959239121,5.085066360812,0.984863452955603,0.00161639270146812,0.0365805719731521
"5",177537960,177539154,1195,"*",4.98770695502143,3.78310389026091,5.63489369584137,-1.05530098906318,0.00161668391418764,0.0365805719731521
"1",25903396,25903825,430,"*",7.75289003446594,7.03023948262936,8.23213809309277,-0.900069161543797,0.00163451859763786,0.0368489557565453
"3",61209501,61209962,462,"*",6.91311875226302,7.38402042872831,6.20948705605867,0.888165382346857,0.00163860752385433,0.0368489557565453
"22",49522885,49523703,819,"*",4.89481344510611,3.66406609545573,5.54916038607888,-1.05646071012908,0.00163916761852417,0.0368489557565453
"17",76294196,76296769,2574,"*",8.22075622916904,8.63949102496138,7.62837058745791,0.811742537970595,0.00163964258787218,0.0368489557565453
"6",3990057,3990734,678,"*",5.81026940601057,6.35245061876453,4.9314905687035,0.972537523908496,0.00165896212081782,0.0372201602849701
"12",56639105,56639286,182,"*",6.92545318705078,6.19071775151505,7.40992317560054,-0.906901865396613,0.00166451195712438,0.0372562595681793
"19",1615208,1615838,631,"*",5.88526295162086,4.99315973084864,6.43238894550001,-0.978746297262588,0.00166618116123314,0.0372562595681793
"7",56104252,56104473,222,"*",6.32797876187109,5.52912513016083,6.8391373421668,-0.937452979632398,0.0016783054110184,0.0374642898641116
"7",149011844,149012365,522,"*",6.69560759315411,5.88538232060554,7.21132730906877,-0.944876842657472,0.00168120881167024,0.0374661332828929
"12",103794147,103794436,290,"*",6.17575494745019,6.6823998797134,5.38803208146444,0.931438525680577,0.00169070313626994,0.0375592922222747
"3",33682802,33682985,184,"*",6.63167385790781,7.16291555904172,5.78178507559696,0.960365024557954,0.0016910447785665,0.0375592922222747
"20",38427313,38429820,2508,"*",8.07523365281564,7.43853358558976,8.51546039526028,-0.843411699673975,0.00170807059167798,0.0376635448766215
"8",47832912,47834542,1631,"*",6.9482064467208,6.12947851143379,7.46730383949793,-0.947706908483927,0.00170923858561164,0.0376635448766215
"12",38817781,38819343,1563,"*",7.91878735436332,8.38835087285964,7.21817159151979,0.884330994987738,0.00171029487349614,0.0376635448766215
"22",49575183,49577061,1879,"*",5.19851258506802,4.0417219074935,5.83216777371612,-1.04345339156086,0.00171325544260664,0.0376635448766215
"1",248851559,248858190,6632,"*",6.82414200006522,5.93223034388152,7.3711973453486,-0.977389180689732,0.00171568940094091,0.0376635448766215
"3",33049525,33049701,177,"*",6.0192513533084,6.53886427777358,5.19921948656698,0.9461987959089,0.00172068660805252,0.0376635448766215
"11",16514741,16516442,1702,"*",8.2252025712862,8.70963229672669,7.4905608713463,0.903455383135651,0.00172397189774521,0.0376635448766215
"6",30547095,30547278,184,"*",5.01399061760162,3.78970322713758,5.66658369225547,-1.05141811222162,0.00172971474843602,0.0376635448766215
"19",2111525,2111834,310,"*",5.49648515019701,4.48673240370407,6.08468397025051,-1.01330455104688,0.0017298696342305,0.0376635448766215
"3",13359289,13360633,1345,"*",6.01218659142244,5.04272483145398,6.58682432117094,-1.00284105256281,0.00173004429654637,0.0376635448766215
"16",18808899,18809588,690,"*",6.23859578958541,5.38915945402931,6.76966375063576,-0.960579471646099,0.00173107677837418,0.0376635448766215
"2",241228294,241230913,2620,"*",6.64347227528975,5.88790194979487,7.13679969447364,-0.916472955972141,0.00173178704459389,0.0376635448766215
"12",127916766,127917778,1013,"*",7.50124588498876,7.94767873171426,6.85136558437098,0.851778137172052,0.00173260246345548,0.0376635448766215
"3",17613073,17615035,1963,"*",8.55201196389623,9.01662740613556,7.86246965526583,0.876618769905528,0.00173900711047407,0.0377410007211055
"19",14407949,14410291,2343,"*",6.5499911669702,5.85738445671957,7.0159814153981,-0.879506861566162,0.00174560214658014,0.0377792981698756
"20",646732,648893,2162,"*",4.95722945499543,3.69954311775542,5.61878377995904,-1.05372803678494,0.00174858668779942,0.0377792981698756
"12",74161637,74162076,440,"*",6.86925939603687,7.31514310134892,6.22055250076031,0.850379419935064,0.00174930495215129,0.0377792981698756
"4",958575,961828,3254,"*",7.20378042659713,6.42023184697536,7.70871996846699,-0.929569461222823,0.0017562465281084,0.0377946254199553
"1",1665244,1665795,552,"*",6.64163481037102,5.75378992338802,7.18718730532441,-0.974594768330486,0.00175662861139615,0.0377946254199553
"8",144393276,144398636,5361,"*",8.19674298243962,7.37815277164687,8.71578588549819,-0.944861002435506,0.00175855131076136,0.0377946254199553
"1",47054599,47057249,2651,"*",6.18975834432906,6.72544392765812,5.3282298009845,0.962745055311713,0.0017690129949626,0.0378970338215111
"X",49129915,49130109,195,"*",6.21395600000333,6.71318514609614,5.44426200707197,0.920892828388972,0.00177039849529903,0.0378970338215111
